season,game_id,game_date,home_team_abbr,away_team_abbr,sequence_number,game_seconds_remaining,game_minutes_remaining,side,team,p,y,lead,start_prob,threshold,boundary,residual,loss,implied_loss,favoredness,minute_bin,favored_bin
2021,401326513,2021-12-05,DET,MIN,456100,0,0,home,DET,1,1,2,0.3205,0.95,strict,0,0,0,0.6795,"[-Inf,1)","[0.6,0.7)"
2021,401326537,2021-12-17,LAC,KC,446300,0,0,away,KC,1,1,6,0.5153,0.95,strict,0,0,0,0.5153,"[-Inf,1)","[0.5,0.6)"
2021,401326539,2021-12-20,CLE,LV,423400,0,0,away,LV,1,1,2,0.37639999999999996,0.95,strict,0,0,0,0.6236,"[-Inf,1)","[0.6,0.7)"
2021,401326586,2022-01-09,BAL,PIT,466700,0,0,away,PIT,1,1,3,0.43010000000000004,0.95,strict,0,0,0,0.5699,"[-Inf,1)","[0.5,0.6)"
2022,401437634,2022-09-11,CIN,PIT,516400,0,0,away,PIT,1,1,3,0.22260000000000002,0.95,strict,0,0,0,0.7774,"[-Inf,1)","[0.7,0.8)"
2022,401437734,2022-09-18,DAL,CIN,398900,0,0,home,DAL,1,1,3,0.1779,0.95,strict,0,0,0,0.8221,"[-Inf,1)","[0.8,0.9)"
2022,401437737,2022-09-25,CHI,HOU,397800,0,0,home,CHI,1,1,3,0.5154,0.95,strict,0,0,0,0.5154,"[-Inf,1)","[0.5,0.6)"
2022,401437738,2022-09-25,MIA,BUF,411400,0,0,home,MIA,1,1,2,0.4553,0.95,strict,0,0,0,0.5447,"[-Inf,1)","[0.5,0.6)"
2022,401437750,2022-10-02,BAL,BUF,396300,0,0,away,BUF,1,1,3,0.45589999999999997,0.95,strict,0,0,0,0.5441,"[-Inf,1)","[0.5,0.6)"
2022,401437771,2022-10-09,WSH,TEN,401700,0,0,away,TEN,1,1,4,0.35119999999999996,0.95,strict,0,0,0,0.6488,"[-Inf,1)","[0.6,0.7)"
2022,401437775,2022-10-10,BAL,CIN,386800,0,0,home,BAL,1,1,2,0.5094,0.95,strict,0,0,0,0.5094,"[-Inf,1)","[0.5,0.6)"
2022,401437820,2022-11-06,ATL,LAC,383100,0,0,away,LAC,1,1,3,0.42889999999999995,0.95,strict,0,0,0,0.5711,"[-Inf,1)","[0.5,0.6)"
2022,401437915,2022-12-18,LV,NE,421900,0,0,home,LV,1,1,6,0.6331,0.95,strict,0,0,0,0.6331,"[-Inf,1)","[0.6,0.7)"
2022,401437923,2022-12-24,MIN,NYG,416800,0,0,home,MIN,1,1,3,0.6983,0.95,strict,0,0,0,0.6983,"[-Inf,1)","[0.6,0.7)"
2022,401437956,2023-01-08,NO,CAR,355300,0,0,away,CAR,1,1,3,0.38870000000000005,0.95,strict,0,0,0,0.6113,"[-Inf,1)","[0.6,0.7)"
2023,401547463,2023-10-08,ATL,HOU,443800,0,0,home,ATL,0.999,1,2,0.5277,0.95,strict,-0.0010000000000000009,0,0.0010000000000000009,0.5277,"[-Inf,1)","[0.5,0.6)"
2023,401547491,2023-10-22,TB,ATL,441600,0,0,away,ATL,1,1,3,0.4729,0.95,strict,0,0,0,0.5271,"[-Inf,1)","[0.5,0.6)"
2023,401547530,2023-11-12,LAC,DET,419100,0,0,away,DET,1,1,3,0.40769999999999995,0.95,strict,0,0,0,0.5923,"[-Inf,1)","[0.5,0.6)"
2023,401547531,2023-11-12,BAL,CLE,443100,0,0,away,CLE,1,1,2,0.2994,0.95,strict,0,0,0,0.7006,"[-Inf,1)","[0.7,0.8)"
2023,401547535,2023-11-12,SEA,WSH,465800,0,0,home,SEA,1,1,3,0.6362,0.95,strict,0,0,0,0.6362,"[-Inf,1)","[0.6,0.7)"
2023,401547537,2023-11-14,BUF,DEN,450300,0,0,away,DEN,1,1,2,0.21230000000000004,0.95,strict,0,0,0,0.7877,"[-Inf,1)","[0.7,0.8)"
2023,401547591,2023-12-12,NYG,GB,427700,0,0,home,NYG,1,1,2,0.2747,0.95,strict,0,0,0,0.7253000000000001,"[-Inf,1)","[0.7,0.8)"
2023,401547620,2023-12-24,MIA,DAL,413300,0,0,home,MIA,1,1,2,0.4991,0.95,strict,0,0,0,0.5009,"[-Inf,1)","[0.5,0.6)"
2024,401671599,2024-10-27,WSH,CHI,451800,0,0,home,WSH,1,1,3,0.502,0.95,strict,0,0,0,0.502,"[-Inf,1)","[0.5,0.6)"
2024,401671644,2024-10-20,GB,HOU,393500,0,0,home,GB,1,1,2,0.5793,0.95,strict,0,0,0,0.5793,"[-Inf,1)","[0.5,0.6)"
2024,401671670,2024-09-15,KC,CIN,417500,0,0,home,KC,1,1,1,0.6633,0.95,strict,0,0,0,0.6633,"[-Inf,1)","[0.6,0.7)"
2024,401671699,2024-10-22,ARI,LAC,393300,0,0,home,ARI,1,1,2,0.5147,0.95,strict,0,0,0,0.5147,"[-Inf,1)","[0.5,0.6)"
2024,401671742,2024-11-10,TB,SF,411100,0,0,away,SF,1,1,3,0.5287,0.95,strict,0,0,0,0.5287,"[-Inf,1)","[0.5,0.6)"
2024,401671787,2024-11-11,HOU,DET,422400,0,0,away,DET,1,1,3,0.6313,0.95,strict,0,0,0,0.6313,"[-Inf,1)","[0.6,0.7)"
2024,401671788,2024-12-09,KC,LAC,422300,0,0,home,KC,1,1,2,0.6107,0.95,strict,0,0,0,0.6107,"[-Inf,1)","[0.6,0.7)"
2024,401671814,2024-12-06,DET,GB,430900,0,0,home,DET,1,1,3,0.6053,0.95,strict,0,0,0,0.6053,"[-Inf,1)","[0.6,0.7)"
2024,401671844,2025-01-05,GB,CHI,426700,0,0,away,CHI,1,1,2,0.25470000000000004,0.95,strict,0,0,0,0.7453,"[-Inf,1)","[0.7,0.8)"
2024,401671849,2024-09-08,MIA,JAX,409800,0,0,home,MIA,1,1,3,0.588,0.95,strict,0,0,0,0.588,"[-Inf,1)","[0.5,0.6)"
2024,401671850,2024-10-27,MIA,ARI,427300,0,0,away,ARI,1,1,1,0.52,0.95,strict,0,0,0,0.52,"[-Inf,1)","[0.5,0.6)"
2024,401671859,2024-10-06,HOU,BUF,420500,0,0,home,HOU,1,1,3,0.434,0.95,strict,0,0,0,0.5660000000000001,"[-Inf,1)","[0.5,0.6)"
2018,401030694,2018-09-16,TEN,HOU,390800,0,0,home,TEN,1,1,3,0.506,0.99,strict,0,0,0,0.506,"[-Inf,1)","[0.5,0.6)"
2018,401030695,2018-10-14,ATL,TB,416300,0,0,home,ATL,1,1,5,0.651,0.99,strict,0,0,0,0.651,"[-Inf,1)","[0.6,0.7)"
2018,401030701,2018-10-14,WSH,CAR,402600,0,0,home,WSH,1,1,6,0.557,0.99,strict,0,0,0,0.557,"[-Inf,1)","[0.5,0.6)"
2018,401030702,2018-10-07,BUF,TEN,388600,0,0,home,BUF,1,1,1,0.429,0.99,strict,0,0,0,0.571,"[-Inf,1)","[0.5,0.6)"
2018,401030710,2018-09-07,PHI,ATL,449400,0,0,home,PHI,1,1,6,0.588,0.99,strict,0,0,0,0.588,"[-Inf,1)","[0.5,0.6)"
2018,401030744,2018-10-28,CIN,TB,492200,0,0,home,CIN,1,1,3,0.65,0.99,strict,0,0,0,0.65,"[-Inf,1)","[0.6,0.7)"
2018,401030761,2018-12-09,MIA,NE,417200,0,0,home,MIA,1,1,1,0.243,0.99,strict,0,0,0,0.757,"[-Inf,1)","[0.7,0.8)"
2018,401030766,2018-11-11,IND,JAX,416300,0,0,home,IND,1,1,3,0.68,0.99,strict,0,0,0,0.68,"[-Inf,1)","[0.6,0.7)"
2018,401030770,2018-10-07,CLE,BAL,508300,0,0,home,CLE,1,1,3,0.279,0.99,strict,0,0,0,0.721,"[-Inf,1)","[0.7,0.8)"
2018,401030772,2018-10-28,ARI,SF,432900,0,0,home,ARI,1,1,3,0.446,0.99,strict,0,0,0,0.554,"[-Inf,1)","[0.5,0.6)"
2018,401030779,2018-10-15,NE,KC,401800,0,0,home,NE,1,1,3,0.668,0.99,strict,0,0,0,0.668,"[-Inf,1)","[0.6,0.7)"
2018,401030783,2018-10-16,GB,SF,400600,0,0,home,GB,1,1,3,0.78,0.99,strict,0,0,0,0.78,"[-Inf,1)","[0.7,0.8)"
2018,401030806,2018-10-21,TB,CLE,499600,0,0,home,TB,1,1,3,0.739,0.99,strict,0,0,0,0.739,"[-Inf,1)","[0.7,0.8)"
2018,401030807,2018-10-21,PHI,CAR,391700,0,0,away,CAR,1,1,4,0.30200000000000005,0.99,strict,0,0,0,0.698,"[-Inf,1)","[0.6,0.7)"
2018,401030812,2018-12-30,NYG,DAL,469300,0,0,away,DAL,1,1,1,0.471,0.99,strict,0,0,0,0.529,"[-Inf,1)","[0.5,0.6)"
2018,401030818,2018-12-30,PIT,CIN,395000,0,0,home,PIT,1,1,3,0.864,0.99,strict,0,0,0,0.864,"[-Inf,1)","[0.8,0.9)"
2018,401030820,2018-12-30,TB,ATL,438900,0,0,away,ATL,1,1,2,0.523,0.99,strict,0,0,0,0.523,"[-Inf,1)","[0.5,0.6)"
2018,401030831,2018-10-08,HOU,DAL,447000,0,0,home,HOU,1,1,3,0.584,0.99,strict,0,0,0,0.584,"[-Inf,1)","[0.5,0.6)"
2018,401030842,2018-09-30,TEN,PHI,454900,0,0,home,TEN,1,1,3,0.44,0.99,strict,0,0,0,0.56,"[-Inf,1)","[0.5,0.6)"
2018,401030843,2018-09-30,IND,HOU,572500,0,0,away,HOU,1,1,3,0.394,0.99,strict,0,0,0,0.606,"[-Inf,1)","[0.6,0.7)"
2018,401030845,2018-09-30,DAL,DET,380500,0,0,home,DAL,1,1,2,0.688,0.99,strict,0,0,0,0.688,"[-Inf,1)","[0.6,0.7)"
2018,401030848,2018-09-30,ARI,SEA,421800,0,0,away,SEA,1,1,3,0.673,0.99,strict,0,0,0,0.673,"[-Inf,1)","[0.6,0.7)"
2018,401030856,2018-12-30,SEA,ARI,427900,0,0,home,SEA,1,1,3,0.943,0.99,strict,0,0,0,0.943,"[-Inf,1)","[0.9,1]"
2018,401030869,2018-11-12,PHI,DAL,403000,0,0,away,DAL,1,1,7,0.263,0.99,strict,0,0,0,0.737,"[-Inf,1)","[0.7,0.8)"
2018,401030870,2018-12-23,NYJ,GB,532500,0,0,away,GB,1,1,6,0.6799999999999999,0.99,strict,0,0,0,0.6799999999999999,"[-Inf,1)","[0.6,0.7)"
2018,401030873,2018-11-13,SF,NYG,437900,0,0,away,NYG,1,1,4,0.43500000000000005,0.99,strict,0,0,0,0.565,"[-Inf,1)","[0.5,0.6)"
2018,401030906,2018-11-25,IND,MIA,423600,0,0,home,IND,1,1,3,0.824,0.99,strict,0,0,0,0.824,"[-Inf,1)","[0.8,0.9)"
2018,401030920,2018-11-25,CAR,SEA,403700,0,0,away,SEA,1,1,3,0.405,0.99,strict,0,0,0,0.595,"[-Inf,1)","[0.5,0.6)"
2018,401030924,2018-12-16,JAX,WSH,393500,0,0,away,WSH,1,1,3,0.31799999999999995,0.99,strict,0,0,0,0.682,"[-Inf,1)","[0.6,0.7)"
2018,401030929,2018-11-18,ATL,DAL,378000,0,0,away,DAL,1,1,3,0.404,0.99,strict,0,0,0,0.596,"[-Inf,1)","[0.5,0.6)"
2018,401030951,2018-12-03,PIT,LAC,418900,0,0,away,LAC,0.999,1,3,0.41000000000000003,0.99,strict,-0.0010000000000000009,0,0.0010000000000000009,0.59,"[-Inf,1)","[0.5,0.6)"
2018,401030962,2018-12-02,JAX,IND,427600,0,0,home,JAX,1,1,6,0.425,0.99,strict,0,0,0,0.575,"[-Inf,1)","[0.5,0.6)"
2018,401030969,2018-11-18,LAC,DEN,435100,0,0,away,DEN,1,1,1,0.236,0.99,strict,0,0,0,0.764,"[-Inf,1)","[0.7,0.8)"
2018,401030970,2018-11-18,ARI,OAK,429600,0,0,away,OAK,1,1,2,0.44999999999999996,0.99,strict,0,0,0,0.55,"[-Inf,1)","[0.5,0.6)"
2019,401127863,2019-09-27,GB,PHI,429100,0,0,away,PHI,1,1,7,0.355,0.99,strict,0,0,0,0.645,"[-Inf,1)","[0.6,0.7)"
2019,401127898,2019-12-21,NE,BUF,402300,0,0,home,NE,1,1,7,0.815,0.99,strict,0,0,0,0.815,"[-Inf,1)","[0.8,0.9)"
2019,401127900,2019-12-22,SF,LAR,424200,0,0,home,SF,1,1,3,0.701,0.99,strict,0,0,0,0.701,"[-Inf,1)","[0.7,0.8)"
2019,401127911,2019-11-10,CHI,DET,482100,0,0,home,CHI,1,1,7,0.676,0.99,strict,0,0,0,0.676,"[-Inf,1)","[0.6,0.7)"
2019,401127922,2019-11-24,NO,CAR,471800,0,0,home,NO,1,1,3,0.828,0.99,strict,0,0,0,0.828,"[-Inf,1)","[0.8,0.9)"
2019,401127932,2019-10-06,CAR,JAX,463700,0,0,home,CAR,1,1,7,0.58,0.99,strict,0,0,0,0.58,"[-Inf,1)","[0.5,0.6)"
2019,401127944,2019-11-10,GB,CAR,431000,0,0,home,GB,1,1,8,0.759,0.99,strict,0,0,0,0.759,"[-Inf,1)","[0.7,0.8)"
2019,401127958,2019-10-06,CIN,ARI,451800,0,0,away,ARI,1,1,3,0.43700000000000006,0.99,strict,0,0,0,0.563,"[-Inf,1)","[0.5,0.6)"
2019,401127964,2019-12-08,NO,SF,478600,0,0,away,SF,1,1,2,0.46199999999999997,0.99,strict,0,0,0,0.538,"[-Inf,1)","[0.5,0.6)"
2019,401127969,2019-12-08,NYJ,MIA,441300,0,0,home,NYJ,1,1,1,0.718,0.99,strict,0,0,0,0.718,"[-Inf,1)","[0.7,0.8)"
2019,401127972,2019-09-08,LAC,IND,384000,0,0,home,LAC,1,1,6,0.68,0.99,strict,0,0,0,0.68,"[-Inf,1)","[0.6,0.7)"
2019,401127983,2019-12-29,DET,GB,471800,0,0,away,GB,1,1,3,0.6990000000000001,0.99,strict,0,0,0,0.6990000000000001,"[-Inf,1)","[0.6,0.7)"
2019,401127992,2019-11-12,SF,SEA,540300,0,0,away,SEA,1,1,3,0.247,0.99,strict,0,0,0,0.753,"[-Inf,1)","[0.7,0.8)"
2019,401128021,2019-09-09,NO,HOU,440900,0,0,home,NO,1,1,2,0.654,0.99,strict,0,0,0,0.654,"[-Inf,1)","[0.6,0.7)"
2019,401128027,2019-12-01,BAL,SF,358800,0,0,home,BAL,1,1,3,0.68,0.99,strict,0,0,0,0.68,"[-Inf,1)","[0.6,0.7)"
2019,401128034,2019-12-29,TB,ATL,436900,0,0,away,ATL,1,1,6,0.401,0.99,strict,0,0,0,0.599,"[-Inf,1)","[0.5,0.6)"
2019,401128039,2019-10-27,CHI,LAC,422400,0,0,away,LAC,1,1,1,0.357,0.99,strict,0,0,0,0.643,"[-Inf,1)","[0.6,0.7)"
2019,401128071,2019-12-15,WSH,PHI,423400,0,0,away,PHI,1,1,10,0.741,0.99,strict,0,0,0,0.741,"[-Inf,1)","[0.7,0.8)"
2019,401128079,2019-11-03,KC,MIN,455100,0,0,home,KC,1,1,3,0.406,0.99,strict,0,0,0,0.594,"[-Inf,1)","[0.5,0.6)"
2019,401128081,2019-11-17,MIN,DEN,440900,0,0,home,MIN,1,1,4,0.793,0.99,strict,0,0,0,0.793,"[-Inf,1)","[0.7,0.8)"
2019,401128087,2019-11-03,SEA,TB,505300,0,0,home,SEA,1,1,6,0.652,0.99,strict,0,0,0,0.652,"[-Inf,1)","[0.6,0.7)"
2019,401128097,2019-09-29,DEN,JAX,439000,0,0,away,JAX,1,1,2,0.41200000000000003,0.99,strict,0,0,0,0.588,"[-Inf,1)","[0.5,0.6)"
2019,401128104,2019-12-01,DEN,LAC,379700,0,0,home,DEN,1,1,3,0.444,0.99,strict,0,0,0,0.556,"[-Inf,1)","[0.5,0.6)"
2019,401128120,2019-09-15,DEN,CHI,438200,0,0,away,CHI,1,1,2,0.51,0.99,strict,0,0,0,0.51,"[-Inf,1)","[0.5,0.6)"
2019,401128125,2019-09-23,CLE,LAR,416200,0,0,away,LAR,1,1,7,0.614,0.99,strict,0,0,0,0.614,"[-Inf,1)","[0.6,0.7)"
2019,401128130,2019-10-13,NYJ,DAL,431100,0,0,home,NYJ,1,1,2,0.269,0.99,strict,0,0,0,0.731,"[-Inf,1)","[0.7,0.8)"
2019,401128132,2019-10-15,GB,DET,414600,0,0,home,GB,1,1,1,0.662,0.99,strict,0,0,0,0.662,"[-Inf,1)","[0.6,0.7)"
2020,401220135,2020-11-29,NE,ARI,396500,0,0,home,NE,1,1,3,0.484,0.99,strict,0,0,0,0.516,"[-Inf,1)","[0.5,0.6)"
2020,401220140,2020-11-10,NYJ,NE,398100,0,0,away,NE,1,1,3,0.7150000000000001,0.99,strict,0,0,0,0.7150000000000001,"[-Inf,1)","[0.7,0.8)"
2020,401220145,2020-12-27,NYJ,CLE,464900,0,0,home,NYJ,1,1,7,0.283,0.99,strict,0,0,0,0.7170000000000001,"[-Inf,1)","[0.7,0.8)"
2020,401220148,2020-11-01,BAL,PIT,422900,0,0,away,PIT,1,1,4,0.32899999999999996,0.99,strict,0,0,0,0.671,"[-Inf,1)","[0.6,0.7)"
2020,401220150,2020-11-22,BAL,TEN,424400,0,0,away,TEN,1,1,6,0.31999999999999995,0.99,strict,0,0,0,0.68,"[-Inf,1)","[0.6,0.7)"
2020,401220195,2020-09-13,JAX,IND,400100,0,0,home,JAX,1,1,7,0.39,0.99,strict,0,0,0,0.61,"[-Inf,1)","[0.6,0.7)"
2020,401220212,2020-11-01,DEN,LAC,476000,0,0,home,DEN,1,1,1,0.537,0.99,strict,0,0,0,0.537,"[-Inf,1)","[0.5,0.6)"
2020,401220217,2020-09-15,DEN,TEN,438000,0,0,away,TEN,1,1,2,0.46499999999999997,0.99,strict,0,0,0,0.535,"[-Inf,1)","[0.5,0.6)"
2020,401220235,2020-09-20,LAC,KC,484100,0,0,away,KC,1,1,3,0.712,0.99,strict,0,0,0,0.712,"[-Inf,1)","[0.7,0.8)"
2020,401220236,2020-11-08,LAC,LV,406900,0,0,away,LV,1,1,5,0.54,0.99,strict,0,0,0,0.54,"[-Inf,1)","[0.5,0.6)"
2020,401220239,2020-12-13,LAC,ATL,395500,0,0,home,LAC,1,1,3,0.426,0.99,strict,0,0,0,0.5740000000000001,"[-Inf,1)","[0.5,0.6)"
2020,401220242,2020-10-11,DAL,NYG,423800,0,0,home,DAL,1,1,3,0.796,0.99,strict,0,0,0,0.796,"[-Inf,1)","[0.7,0.8)"
2020,401220249,2020-09-20,DAL,ATL,515400,0,0,home,DAL,1,1,1,0.645,0.99,strict,0,0,0,0.645,"[-Inf,1)","[0.6,0.7)"
2020,401220267,2020-11-08,WSH,NYG,420800,0,0,away,NYG,1,1,3,0.34299999999999997,0.99,strict,0,0,0,0.657,"[-Inf,1)","[0.6,0.7)"
2020,401220281,2020-09-20,CHI,NYG,415500,0,0,home,CHI,1,1,4,0.656,0.99,strict,0,0,0,0.656,"[-Inf,1)","[0.6,0.7)"
2020,401220282,2020-09-13,DET,CHI,454200,0,0,away,CHI,1,1,4,0.516,0.99,strict,0,0,0,0.516,"[-Inf,1)","[0.5,0.6)"
2020,401220289,2020-11-15,DET,WSH,464500,0,0,home,DET,1,1,3,0.534,0.99,strict,0,0,0,0.534,"[-Inf,1)","[0.5,0.6)"
2020,401220305,2020-11-22,MIN,DAL,401500,0,0,away,DAL,1,1,3,0.23099999999999998,0.99,strict,0,0,0,0.769,"[-Inf,1)","[0.7,0.8)"
2020,401220307,2020-12-06,ATL,NO,456300,0,0,away,NO,1,1,5,0.628,0.99,strict,0,0,0,0.628,"[-Inf,1)","[0.6,0.7)"
2020,401220310,2020-10-25,ATL,DET,432600,0,0,away,DET,1,1,1,0.40700000000000003,0.99,strict,0,0,0,0.593,"[-Inf,1)","[0.5,0.6)"
2020,401220326,2020-10-13,NO,LAC,487800,0,0,home,NO,1,1,3,0.778,0.99,strict,0,0,0,0.778,"[-Inf,1)","[0.7,0.8)"
2020,401220338,2020-10-26,ARI,SEA,550200,0,0,home,ARI,1,1,3,0.418,0.99,strict,0,0,0,0.5820000000000001,"[-Inf,1)","[0.5,0.6)"
2020,401220343,2020-09-27,ARI,DET,429000,0,0,away,DET,1,1,3,0.32099999999999995,0.99,strict,0,0,0,0.679,"[-Inf,1)","[0.6,0.7)"
2020,401220345,2020-11-29,LAR,SF,437500,0,0,away,SF,1,1,3,0.45899999999999996,0.99,strict,0,0,0,0.541,"[-Inf,1)","[0.5,0.6)"
2020,401220365,2020-09-21,SEA,NE,421700,0,0,home,SEA,1,1,5,0.619,0.99,strict,0,0,0,0.619,"[-Inf,1)","[0.6,0.7)"
2020,401220367,2020-10-12,SEA,MIN,421300,0,0,home,SEA,1,1,1,0.659,0.99,strict,0,0,0,0.659,"[-Inf,1)","[0.6,0.7)"
2021,401326127,2021-09-17,WSH,NYG,464600,0,0,home,WSH,1,1,1,0.5617,0.99,strict,0,0,0,0.5617,"[-Inf,1)","[0.5,0.6)"
2021,401326316,2021-09-12,CIN,MIN,493900,0,0,home,CIN,1,1,3,0.4704,0.99,strict,0,0,0,0.5296000000000001,"[-Inf,1)","[0.5,0.6)"
2021,401326325,2021-10-17,JAX,MIA,454000,0,0,home,JAX,1,1,3,0.3887,0.99,strict,0,0,0,0.6113,"[-Inf,1)","[0.6,0.7)"
2021,401326359,2021-09-19,LAC,DAL,414500,0,0,away,DAL,1,1,3,0.49660000000000004,0.99,strict,0,0,0,0.5034,"[-Inf,1)","[0.5,0.6)"
2021,401326366,2021-09-26,DET,BAL,408050,0,0,away,BAL,1,1,2,0.7152000000000001,0.99,strict,0,0,0,0.7152000000000001,"[-Inf,1)","[0.7,0.8)"
2021,401326370,2021-09-26,NYG,ATL,416100,0,0,away,ATL,1,1,3,0.3647,0.99,strict,0,0,0,0.6353,"[-Inf,1)","[0.6,0.7)"
2021,401326377,2021-09-27,SF,GB,435500,0,0,away,GB,1,1,2,0.3833,0.99,strict,0,0,0,0.6167,"[-Inf,1)","[0.6,0.7)"
2021,401326379,2021-10-01,CIN,JAX,360800,0,0,home,CIN,1,1,3,0.6929,0.99,strict,0,0,0,0.6929,"[-Inf,1)","[0.6,0.7)"
2021,401326385,2021-10-03,MIN,CLE,429500,0,0,away,CLE,1,1,7,0.4847,0.99,strict,0,0,0,0.5153,"[-Inf,1)","[0.5,0.6)"
2021,401326426,2021-10-24,MIA,ATL,430600,0,0,away,ATL,1,1,2,0.49319999999999997,0.99,strict,0,0,0,0.5068,"[-Inf,1)","[0.5,0.6)"
2021,401326452,2021-11-07,BAL,MIN,497500,0,0,home,BAL,1,1,3,0.6362,0.99,strict,0,0,0,0.6362,"[-Inf,1)","[0.6,0.7)"
2021,401326458,2021-11-07,NO,ATL,449700,0,0,away,ATL,1,1,2,0.3066,0.99,strict,0,0,0,0.6934,"[-Inf,1)","[0.6,0.7)"
2021,401326471,2021-11-14,TEN,NO,414700,0,0,home,TEN,1,1,2,0.6034,0.99,strict,0,0,0,0.6034,"[-Inf,1)","[0.6,0.7)"
2021,401326494,2021-11-25,DET,CHI,400400,0,0,away,CHI,1,1,2,0.5631999999999999,0.99,strict,0,0,0,0.5631999999999999,"[-Inf,1)","[0.5,0.6)"
2021,401326513,2021-12-05,DET,MIN,456100,0,0,home,DET,1,1,2,0.3205,0.99,strict,0,0,0,0.6795,"[-Inf,1)","[0.6,0.7)"
2021,401326518,2021-12-05,LV,WSH,386800,0,0,away,WSH,1,1,2,0.3808,0.99,strict,0,0,0,0.6192,"[-Inf,1)","[0.6,0.7)"
2021,401326525,2021-12-12,CIN,SF,462000,0,0,away,SF,1,1,3,0.5176000000000001,0.99,strict,0,0,0,0.5176000000000001,"[-Inf,1)","[0.5,0.6)"
2021,401326534,2021-12-12,TB,BUF,492700,0,0,home,TB,1,1,6,0.5769,0.99,strict,0,0,0,0.5769,"[-Inf,1)","[0.5,0.6)"
2021,401326537,2021-12-17,LAC,KC,446300,0,0,away,KC,1,1,6,0.5153,0.99,strict,0,0,0,0.5153,"[-Inf,1)","[0.5,0.6)"
2021,401326539,2021-12-20,CLE,LV,423400,0,0,away,LV,1,1,2,0.37639999999999996,0.99,strict,0,0,0,0.6236,"[-Inf,1)","[0.6,0.7)"
2021,401326543,2021-12-19,BAL,GB,414600,0,0,away,GB,1,1,1,0.6223000000000001,0.99,strict,0,0,0,0.6223000000000001,"[-Inf,1)","[0.6,0.7)"
2021,401326571,2022-01-02,CIN,KC,419600,0,0,home,CIN,1,1,3,0.3875,0.99,strict,0,0,0,0.6125,"[-Inf,1)","[0.6,0.7)"
2021,401326573,2022-01-02,IND,LV,375700,0,0,away,LV,1,1,3,0.2632,0.99,strict,0,0,0,0.7368,"[-Inf,1)","[0.7,0.8)"
2021,401326586,2022-01-09,BAL,PIT,466700,0,0,away,PIT,1,1,3,0.43010000000000004,0.99,strict,0,0,0,0.5699,"[-Inf,1)","[0.5,0.6)"
2021,401326599,2022-01-09,LAR,SF,415900,0,0,away,SF,1,1,3,0.3821,0.99,strict,0,0,0,0.6179,"[-Inf,1)","[0.6,0.7)"
2022,401437634,2022-09-11,CIN,PIT,516400,0,0,away,PIT,1,1,3,0.22260000000000002,0.99,strict,0,0,0,0.7774,"[-Inf,1)","[0.7,0.8)"
2022,401437650,2022-09-11,ATL,NO,438900,0,0,away,NO,1,1,1,0.7188,0.99,strict,0,0,0,0.7188,"[-Inf,1)","[0.7,0.8)"
2022,401437734,2022-09-18,DAL,CIN,398900,0,0,home,DAL,1,1,3,0.1779,0.99,strict,0,0,0,0.8221,"[-Inf,1)","[0.8,0.9)"
2022,401437737,2022-09-25,CHI,HOU,397800,0,0,home,CHI,1,1,3,0.5154,0.99,strict,0,0,0,0.5154,"[-Inf,1)","[0.5,0.6)"
2022,401437738,2022-09-25,MIA,BUF,411400,0,0,home,MIA,1,1,2,0.4553,0.99,strict,0,0,0,0.5447,"[-Inf,1)","[0.5,0.6)"
2022,401437750,2022-10-02,BAL,BUF,396300,0,0,away,BUF,1,1,3,0.45589999999999997,0.99,strict,0,0,0,0.5441,"[-Inf,1)","[0.5,0.6)"
2022,401437759,2022-10-02,GB,NE,407800,0,0,home,GB,1,1,3,0.8955,0.99,strict,0,0,0,0.8955,"[-Inf,1)","[0.8,0.9)"
2022,401437771,2022-10-09,WSH,TEN,401700,0,0,away,TEN,1,1,4,0.35119999999999996,0.99,strict,0,0,0,0.6488,"[-Inf,1)","[0.6,0.7)"
2022,401437775,2022-10-10,BAL,CIN,386800,0,0,home,BAL,1,1,2,0.5094,0.99,strict,0,0,0,0.5094,"[-Inf,1)","[0.5,0.6)"
2022,401437785,2022-10-16,PIT,TB,412200,0,0,home,PIT,1,1,2,0.1725,0.99,strict,0,0,0,0.8275,"[-Inf,1)","[0.8,0.9)"
2022,401437814,2022-10-30,IND,WSH,359000,0,0,away,WSH,1,1,1,0.512,0.99,strict,0,0,0,0.512,"[-Inf,1)","[0.5,0.6)"
2022,401437820,2022-11-06,ATL,LAC,383100,0,0,away,LAC,1,1,3,0.42889999999999995,0.99,strict,0,0,0,0.5711,"[-Inf,1)","[0.5,0.6)"
2022,401437867,2022-11-27,ARI,LAC,404800,0,0,away,LAC,1,1,1,0.35540000000000005,0.99,strict,0,0,0,0.6446,"[-Inf,1)","[0.6,0.7)"
2022,401437902,2022-12-18,BUF,MIA,433400,0,0,home,BUF,0.999,1,3,0.7762,0.99,strict,-0.0010000000000000009,0,0.0010000000000000009,0.7762,"[-Inf,1)","[0.7,0.8)"
2022,401437915,2022-12-18,LV,NE,421900,0,0,home,LV,1,1,6,0.6331,0.99,strict,0,0,0,0.6331,"[-Inf,1)","[0.6,0.7)"
2022,401437923,2022-12-24,MIN,NYG,416800,0,0,home,MIN,1,1,3,0.6983,0.99,strict,0,0,0,0.6983,"[-Inf,1)","[0.6,0.7)"
