season,game_id,game_date,home_team_abbr,away_team_abbr,n_published_updates,n_regulation_updates,has_regulation_clock,fixed_clock_included
2021,401326525,2021-12-12,CIN,SF,172,166,TRUE,TRUE
2021,401326534,2021-12-12,TB,BUF,197,190,TRUE,TRUE
2021,401326535,2021-12-13,GB,CHI,172,165,TRUE,TRUE
2021,401326536,2021-12-14,ARI,LAR,181,175,TRUE,TRUE
2021,401326537,2021-12-17,LAC,KC,180,169,TRUE,TRUE
2021,401326540,2021-12-19,IND,NE,159,157,TRUE,TRUE
2021,401326538,2021-12-19,BUF,CAR,182,178,TRUE,TRUE
2021,401326544,2021-12-19,DET,ARI,180,173,TRUE,TRUE
2021,401326541,2021-12-19,MIA,NYJ,168,161,TRUE,TRUE
2021,401326546,2021-12-19,NYG,DAL,177,172,TRUE,TRUE
2021,401326547,2021-12-19,PIT,TEN,175,171,TRUE,TRUE
2021,401326545,2021-12-19,JAX,HOU,176,166,TRUE,TRUE
2021,401326548,2021-12-19,DEN,CIN,171,169,TRUE,TRUE
2021,401326549,2021-12-19,SF,ATL,155,148,TRUE,TRUE
2021,401326543,2021-12-19,BAL,GB,168,160,TRUE,TRUE
2021,401326551,2021-12-20,TB,NO,180,176,TRUE,TRUE
2021,401326539,2021-12-20,CLE,LV,179,173,TRUE,TRUE
2021,401326552,2021-12-21,CHI,MIN,187,185,TRUE,TRUE
2021,401326550,2021-12-22,LAR,SEA,162,161,TRUE,TRUE
2021,401326542,2021-12-22,PHI,WSH,162,158,TRUE,TRUE
2021,401326553,2021-12-24,TEN,SF,157,151,TRUE,TRUE
2021,401326554,2021-12-25,GB,CLE,158,156,TRUE,TRUE
2021,401326555,2021-12-26,ARI,IND,174,167,TRUE,TRUE
2021,401326556,2021-12-26,ATL,DET,153,152,TRUE,TRUE
2021,401326558,2021-12-26,CIN,BAL,170,164,TRUE,TRUE
2021,401326560,2021-12-26,MIN,LAR,176,168,TRUE,TRUE
2021,401326561,2021-12-26,NE,BUF,175,173,TRUE,TRUE
2021,401326562,2021-12-26,NYJ,JAX,169,162,TRUE,TRUE
2021,401326563,2021-12-26,PHI,NYG,185,180,TRUE,TRUE
2021,401326557,2021-12-26,CAR,TB,181,174,TRUE,TRUE
2021,401326559,2021-12-26,HOU,LAC,163,156,TRUE,TRUE
2021,401326564,2021-12-26,SEA,CHI,165,162,TRUE,TRUE
2021,401326565,2021-12-26,KC,PIT,180,173,TRUE,TRUE
2021,401326566,2021-12-26,LV,DEN,141,136,TRUE,TRUE
2021,401326567,2021-12-27,DAL,WSH,165,160,TRUE,TRUE
2021,401326568,2021-12-28,NO,MIA,158,154,TRUE,TRUE
2021,401326569,2022-01-02,BUF,ATL,161,158,TRUE,TRUE
2021,401326570,2022-01-02,CHI,NYG,167,163,TRUE,TRUE
2021,401326571,2022-01-02,CIN,KC,170,166,TRUE,TRUE
2021,401326577,2022-01-02,TEN,MIA,161,155,TRUE,TRUE
2021,401326573,2022-01-02,IND,LV,159,157,TRUE,TRUE
2021,401326574,2022-01-02,NE,JAX,151,149,TRUE,TRUE
2021,401326576,2022-01-02,NYJ,TB,171,166,TRUE,TRUE
2021,401326578,2022-01-02,WSH,PHI,162,161,TRUE,TRUE
2021,401326581,2022-01-02,BAL,LAR,169,164,TRUE,TRUE
2021,401326579,2022-01-02,LAC,DEN,161,153,TRUE,TRUE
2021,401326580,2022-01-02,SF,HOU,171,166,TRUE,TRUE
2021,401326572,2022-01-02,DAL,ARI,181,175,TRUE,TRUE
2021,401326575,2022-01-02,NO,CAR,161,156,TRUE,TRUE
2021,401326582,2022-01-02,SEA,DET,170,164,TRUE,TRUE
2021,401326583,2022-01-03,GB,MIN,166,159,TRUE,TRUE
2021,401326584,2022-01-04,PIT,CLE,199,196,TRUE,TRUE
2021,401326598,2022-01-08,DEN,KC,169,166,TRUE,TRUE
2021,401326595,2022-01-09,PHI,DAL,168,159,TRUE,TRUE
2021,401326588,2022-01-09,CLE,CIN,164,159,TRUE,TRUE
2021,401326589,2022-01-09,DET,GB,166,158,TRUE,TRUE
2021,401326593,2022-01-09,MIN,CHI,164,157,TRUE,TRUE
2021,401326594,2022-01-09,NYG,WSH,158,155,TRUE,TRUE
2021,401326591,2022-01-09,JAX,IND,160,155,TRUE,TRUE
2021,401326586,2022-01-09,BAL,PIT,201,161,TRUE,TRUE
2021,401326590,2022-01-09,HOU,TEN,162,160,TRUE,TRUE
2021,401326585,2022-01-09,ATL,NO,156,155,TRUE,TRUE
2021,401326587,2022-01-09,BUF,NYJ,170,168,TRUE,TRUE
2021,401326599,2022-01-09,LAR,SF,182,151,TRUE,TRUE
2021,401326592,2022-01-09,MIA,NE,177,173,TRUE,TRUE
2021,401326597,2022-01-09,ARI,SEA,175,169,TRUE,TRUE
2021,401326596,2022-01-09,TB,CAR,165,160,TRUE,TRUE
2021,401326600,2022-01-10,LV,LAC,220,184,TRUE,TRUE
2022,401437654,2022-09-09,LAR,BUF,157,156,TRUE,TRUE
2022,401437650,2022-09-11,ATL,NO,186,185,TRUE,TRUE
2022,401437647,2022-09-11,CHI,SF,177,176,TRUE,TRUE
2022,401437634,2022-09-11,CIN,PIT,215,172,TRUE,TRUE
2022,401437648,2022-09-11,DET,PHI,190,189,TRUE,TRUE
2022,401437630,2022-09-11,MIA,NE,151,150,TRUE,TRUE
2022,401437632,2022-09-11,NYJ,BAL,175,174,TRUE,TRUE
2022,401437646,2022-09-11,WSH,JAX,184,183,TRUE,TRUE
2022,401437651,2022-09-11,CAR,CLE,182,181,TRUE,TRUE
2022,401437640,2022-09-11,TEN,NYG,167,166,TRUE,TRUE
2022,401437649,2022-09-11,MIN,GB,163,162,TRUE,TRUE
2022,401437653,2022-09-11,ARI,KC,165,163,TRUE,TRUE
2022,401437643,2022-09-11,LAC,LV,159,158,TRUE,TRUE
2022,401437644,2022-09-12,DAL,TB,173,172,TRUE,TRUE
2022,401437655,2022-09-13,SEA,DEN,160,159,TRUE,TRUE
2022,401434030,2022-09-16,KC,LAC,170,169,TRUE,TRUE
2022,401437635,2022-09-18,CLE,NYJ,178,176,TRUE,TRUE
2022,401437732,2022-09-18,DET,WSH,173,172,TRUE,TRUE
2022,401437652,2022-09-18,NO,TB,175,174,TRUE,TRUE
2022,401437645,2022-09-18,NYG,CAR,174,173,TRUE,TRUE
2022,401437636,2022-09-18,PIT,NE,167,166,TRUE,TRUE
2022,401437639,2022-09-18,JAX,IND,156,155,TRUE,TRUE
2022,401437633,2022-09-18,BAL,MIA,166,165,TRUE,TRUE
2022,401437733,2022-09-18,LAR,ATL,158,157,TRUE,TRUE
2022,401437605,2022-09-18,SF,SEA,160,159,TRUE,TRUE
2022,401437734,2022-09-18,DAL,CIN,175,174,TRUE,TRUE
2022,401437641,2022-09-18,DEN,HOU,180,179,TRUE,TRUE
2022,401437642,2022-09-18,LV,ARI,195,175,TRUE,TRUE
2022,401437606,2022-09-19,GB,CHI,145,143,TRUE,TRUE
2022,401436831,2022-09-19,BUF,TEN,162,160,TRUE,TRUE
2022,401436832,2022-09-20,PHI,MIN,167,165,TRUE,TRUE
2022,401437735,2022-09-23,CLE,PIT,173,172,TRUE,TRUE
2022,401437737,2022-09-25,CHI,HOU,177,175,TRUE,TRUE
2022,401437741,2022-09-25,TEN,LV,168,167,TRUE,TRUE
2022,401437638,2022-09-25,IND,KC,168,167,TRUE,TRUE
2022,401437738,2022-09-25,MIA,BUF,172,171,TRUE,TRUE
2022,401437739,2022-09-25,MIN,DET,189,188,TRUE,TRUE
2022,401437631,2022-09-25,NE,BAL,161,160,TRUE,TRUE
2022,401437740,2022-09-25,NYJ,CIN,187,186,TRUE,TRUE
2022,401437742,2022-09-25,WSH,PHI,186,185,TRUE,TRUE
2022,401437736,2022-09-25,CAR,NO,173,172,TRUE,TRUE
2022,401437743,2022-09-25,LAC,JAX,170,169,TRUE,TRUE
2022,401437744,2022-09-25,ARI,LAR,174,172,TRUE,TRUE
2022,401437745,2022-09-25,SEA,ATL,162,161,TRUE,TRUE
2022,401437607,2022-09-25,TB,GB,169,168,TRUE,TRUE
2022,401437746,2022-09-26,DEN,SF,172,171,TRUE,TRUE
2022,401437747,2022-09-27,NYG,DAL,180,179,TRUE,TRUE
2022,401437748,2022-09-30,CIN,MIA,171,170,TRUE,TRUE
2022,401435639,2022-10-02,NO,MIN,179,178,TRUE,TRUE
2022,401437749,2022-10-02,ATL,CLE,163,162,TRUE,TRUE
2022,401437751,2022-10-02,DAL,WSH,180,179,TRUE,TRUE
2022,401437752,2022-10-02,DET,SEA,184,182,TRUE,TRUE
2022,401437754,2022-10-02,IND,TEN,157,156,TRUE,TRUE
2022,401437755,2022-10-02,NYG,CHI,174,173,TRUE,TRUE
2022,401437756,2022-10-02,PHI,JAX,162,160,TRUE,TRUE
2022,401437757,2022-10-02,PIT,NYJ,174,173,TRUE,TRUE
2022,401437750,2022-10-02,BAL,BUF,170,169,TRUE,TRUE
2022,401437753,2022-10-02,HOU,LAC,170,169,TRUE,TRUE
2022,401437758,2022-10-02,CAR,ARI,163,162,TRUE,TRUE
2022,401437759,2022-10-02,GB,NE,181,153,TRUE,TRUE
2022,401437760,2022-10-02,LV,DEN,170,169,TRUE,TRUE
2022,401437470,2022-10-03,TB,KC,181,179,TRUE,TRUE
2022,401437761,2022-10-04,SF,LAR,163,162,TRUE,TRUE
2022,401437762,2022-10-07,DEN,IND,206,184,TRUE,TRUE
2022,401435640,2022-10-09,GB,NYG,164,163,TRUE,TRUE
2022,401437763,2022-10-09,BUF,PIT,166,165,TRUE,TRUE
2022,401437764,2022-10-09,CLE,LAC,174,172,TRUE,TRUE
2022,401437766,2022-10-09,MIN,CHI,163,162,TRUE,TRUE
2022,401437767,2022-10-09,NE,DET,162,161,TRUE,TRUE
2022,401437768,2022-10-09,NO,SEA,181,180,TRUE,TRUE
2022,401437769,2022-10-09,NYJ,MIA,166,165,TRUE,TRUE
2022,401437770,2022-10-09,TB,ATL,180,178,TRUE,TRUE
2022,401437771,2022-10-09,WSH,TEN,171,170,TRUE,TRUE
2022,401437765,2022-10-09,JAX,HOU,170,169,TRUE,TRUE
2022,401437772,2022-10-09,CAR,SF,176,175,TRUE,TRUE
2022,401437774,2022-10-09,LAR,DAL,164,163,TRUE,TRUE
2022,401437773,2022-10-09,ARI,PHI,180,178,TRUE,TRUE
2022,401437775,2022-10-10,BAL,CIN,166,165,TRUE,TRUE
2022,401437776,2022-10-11,KC,LV,174,173,TRUE,TRUE
2022,401437777,2022-10-14,CHI,WSH,181,179,TRUE,TRUE
2022,401437778,2022-10-16,ATL,SF,158,157,TRUE,TRUE
2022,401437779,2022-10-16,CLE,NE,182,180,TRUE,TRUE
2022,401437780,2022-10-16,GB,NYJ,170,168,TRUE,TRUE
2022,401437781,2022-10-16,IND,JAX,177,175,TRUE,TRUE
2022,401437782,2022-10-16,MIA,MIN,173,171,TRUE,TRUE
2022,401437783,2022-10-16,NO,CIN,172,171,TRUE,TRUE
2022,401437784,2022-10-16,NYG,BAL,164,163,TRUE,TRUE
2022,401437785,2022-10-16,PIT,TB,182,181,TRUE,TRUE
2022,401437786,2022-10-16,LAR,CAR,150,149,TRUE,TRUE
2022,401437787,2022-10-16,SEA,ARI,185,184,TRUE,TRUE
2022,401437788,2022-10-16,KC,BUF,177,176,TRUE,TRUE
2022,401437789,2022-10-17,PHI,DAL,171,170,TRUE,TRUE
2022,401437790,2022-10-18,LAC,DEN,203,175,TRUE,TRUE
2022,401437791,2022-10-21,ARI,NO,180,179,TRUE,TRUE
2022,401437794,2022-10-23,CIN,ATL,150,149,TRUE,TRUE
2022,401437795,2022-10-23,DAL,DET,159,158,TRUE,TRUE
2022,401437797,2022-10-23,TEN,IND,158,157,TRUE,TRUE
2022,401437798,2022-10-23,WSH,GB,169,168,TRUE,TRUE
2022,401437793,2022-10-23,CAR,TB,151,150,TRUE,TRUE
2022,401437796,2022-10-23,JAX,NYG,186,185,TRUE,TRUE
2022,401437792,2022-10-23,BAL,CLE,165,164,TRUE,TRUE
2022,401437799,2022-10-23,DEN,NYJ,181,180,TRUE,TRUE
2022,401437800,2022-10-23,LV,HOU,156,155,TRUE,TRUE
2022,401437801,2022-10-23,LAC,SEA,178,177,TRUE,TRUE
2022,401437802,2022-10-23,SF,KC,179,178,TRUE,TRUE
2022,401437803,2022-10-24,MIA,PIT,178,177,TRUE,TRUE
2022,401437804,2022-10-25,NE,CHI,158,157,TRUE,TRUE
2022,401437805,2022-10-28,TB,BAL,185,184,TRUE,TRUE
2022,401435641,2022-10-30,JAX,DEN,175,174,TRUE,TRUE
2022,401437806,2022-10-30,ATL,CAR,199,175,TRUE,TRUE
2022,401437807,2022-10-30,DAL,CHI,173,171,TRUE,TRUE
2022,401437808,2022-10-30,DET,MIA,160,159,TRUE,TRUE
2022,401437809,2022-10-30,MIN,ARI,191,190,TRUE,TRUE
2022,401437810,2022-10-30,NO,LV,156,155,TRUE,TRUE
2022,401437811,2022-10-30,NYJ,NE,179,178,TRUE,TRUE
2022,401437812,2022-10-30,PHI,PIT,169,168,TRUE,TRUE
2022,401437813,2022-10-30,HOU,TEN,155,154,TRUE,TRUE
2022,401437814,2022-10-30,IND,WSH,156,155,TRUE,TRUE
2022,401437815,2022-10-30,LAR,SF,143,141,TRUE,TRUE
2022,401437816,2022-10-30,SEA,NYG,172,171,TRUE,TRUE
2022,401437817,2022-10-31,BUF,GB,160,159,TRUE,TRUE
2022,401437818,2022-11-01,CLE,CIN,159,158,TRUE,TRUE
2022,401437819,2022-11-04,HOU,PHI,159,158,TRUE,TRUE
2022,401437820,2022-11-06,ATL,LAC,166,165,TRUE,TRUE
2022,401437821,2022-11-06,CHI,MIA,176,175,TRUE,TRUE
2022,401437822,2022-11-06,CIN,CAR,157,156,TRUE,TRUE
2022,401437823,2022-11-06,DET,GB,160,159,TRUE,TRUE
2022,401437825,2022-11-06,NE,IND,171,170,TRUE,TRUE
2022,401437826,2022-11-06,NYJ,BUF,159,158,TRUE,TRUE
2022,401437827,2022-11-06,WSH,MIN,170,169,TRUE,TRUE
2022,401437824,2022-11-06,JAX,LV,168,167,TRUE,TRUE
2022,401437828,2022-11-06,ARI,SEA,179,178,TRUE,TRUE
2022,401437829,2022-11-06,TB,LAR,190,188,TRUE,TRUE
2022,401437830,2022-11-07,KC,TEN,194,170,TRUE,TRUE
2022,401437831,2022-11-08,NO,BAL,160,159,TRUE,TRUE
2022,401437832,2022-11-11,CAR,ATL,173,172,TRUE,TRUE
2022,401435638,2022-11-13,TB,SEA,161,160,TRUE,TRUE
2022,401437833,2022-11-13,BUF,MIN,205,181,TRUE,TRUE
2022,401437834,2022-11-13,CHI,DET,170,169,TRUE,TRUE
2022,401437839,2022-11-13,TEN,DEN,189,188,TRUE,TRUE
2022,401437835,2022-11-13,KC,JAX,161,160,TRUE,TRUE
2022,401437836,2022-11-13,MIA,CLE,165,164,TRUE,TRUE
2022,401437837,2022-11-13,NYG,HOU,178,177,TRUE,TRUE
2022,401437838,2022-11-13,PIT,NO,168,166,TRUE,TRUE
2022,401437840,2022-11-13,LV,IND,168,166,TRUE,TRUE
2022,401437131,2022-11-13,GB,DAL,188,169,TRUE,TRUE
2022,401437841,2022-11-13,LAR,ARI,173,172,TRUE,TRUE
2022,401437842,2022-11-14,SF,LAC,171,170,TRUE,TRUE
2022,401437843,2022-11-15,PHI,WSH,172,171,TRUE,TRUE
2022,401437844,2022-11-18,GB,TEN,158,156,TRUE,TRUE
2022,401437845,2022-11-20,ATL,CHI,161,160,TRUE,TRUE
2022,401437847,2022-11-20,BUF,CLE,185,184,TRUE,TRUE
2022,401437849,2022-11-20,IND,PHI,172,171,TRUE,TRUE
2022,401437850,2022-11-20,NE,NYJ,162,160,TRUE,TRUE
2022,401437851,2022-11-20,NO,LAR,164,162,TRUE,TRUE
2022,401437852,2022-11-20,NYG,DET,178,176,TRUE,TRUE
2022,401437846,2022-11-20,BAL,CAR,169,168,TRUE,TRUE
2022,401437848,2022-11-20,HOU,WSH,165,164,TRUE,TRUE
2022,401437853,2022-11-20,DEN,LV,177,171,TRUE,TRUE
2022,401437855,2022-11-20,MIN,DAL,171,170,TRUE,TRUE
2022,401437856,2022-11-20,PIT,CIN,192,191,TRUE,TRUE
2022,401437854,2022-11-21,LAC,KC,171,170,TRUE,TRUE
2022,401435642,2022-11-22,ARI,SF,162,161,TRUE,TRUE
2022,401437857,2022-11-24,DET,BUF,182,181,TRUE,TRUE
2022,401437858,2022-11-24,DAL,NYG,176,175,TRUE,TRUE
2022,401437859,2022-11-25,MIN,NE,168,167,TRUE,TRUE
2022,401437861,2022-11-27,CLE,TB,196,163,TRUE,TRUE
2022,401437865,2022-11-27,TEN,CIN,169,168,TRUE,TRUE
2022,401437863,2022-11-27,MIA,HOU,177,176,TRUE,TRUE
2022,401437864,2022-11-27,NYJ,CHI,153,152,TRUE,TRUE
2022,401437866,2022-11-27,WSH,ATL,155,154,TRUE,TRUE
2022,401437860,2022-11-27,CAR,DEN,169,168,TRUE,TRUE
2022,401437862,2022-11-27,JAX,BAL,176,175,TRUE,TRUE
2022,401437867,2022-11-27,ARI,LAC,171,170,TRUE,TRUE
2022,401437868,2022-11-27,SEA,LV,186,170,TRUE,TRUE
2022,401437869,2022-11-27,KC,LAR,168,167,TRUE,TRUE
2022,401437870,2022-11-27,SF,NO,159,158,TRUE,TRUE
2022,401437871,2022-11-28,PHI,GB,169,168,TRUE,TRUE
2022,401437872,2022-11-29,IND,PIT,168,168,TRUE,TRUE
2022,401437873,2022-12-02,NE,BUF,163,162,TRUE,TRUE
2022,401437874,2022-12-04,ATL,PIT,161,160,TRUE,TRUE
2022,401437876,2022-12-04,CHI,GB,163,162,TRUE,TRUE
2022,401437877,2022-12-04,DET,JAX,168,167,TRUE,TRUE
2022,401437879,2022-12-04,MIN,NYJ,198,197,TRUE,TRUE
2022,401437881,2022-12-04,PHI,TEN,174,173,TRUE,TRUE
2022,401437875,2022-12-04,BAL,DEN,168,167,TRUE,TRUE
2022,401437878,2022-12-04,HOU,CLE,171,170,TRUE,TRUE
2022,401437882,2022-12-04,LAR,SEA,174,173,TRUE,TRUE
2022,401437883,2022-12-04,SF,MIA,175,174,TRUE,TRUE
2022,401437884,2022-12-04,CIN,KC,160,158,TRUE,TRUE
2022,401437885,2022-12-04,LV,LAC,179,178,TRUE,TRUE
2022,401437886,2022-12-05,DAL,IND,173,171,TRUE,TRUE
2022,401437887,2022-12-06,TB,NO,178,177,TRUE,TRUE
2022,401437888,2022-12-09,LAR,LV,163,162,TRUE,TRUE
2022,401437889,2022-12-11,BUF,NYJ,177,176,TRUE,TRUE
2022,401437890,2022-12-11,CIN,CLE,176,175,TRUE,TRUE
2022,401437891,2022-12-11,DAL,HOU,180,179,TRUE,TRUE
2022,401437892,2022-12-11,DET,MIN,175,174,TRUE,TRUE
2022,401437895,2022-12-11,TEN,JAX,177,175,TRUE,TRUE
2022,401437893,2022-12-11,NYG,PHI,167,166,TRUE,TRUE
2022,401437894,2022-12-11,PIT,BAL,148,147,TRUE,TRUE
2022,401437899,2022-12-11,DEN,KC,182,181,TRUE,TRUE
2022,401437897,2022-12-11,SF,TB,171,170,TRUE,TRUE
2022,401437898,2022-12-11,SEA,CAR,163,162,TRUE,TRUE
2022,401437896,2022-12-12,LAC,MIA,175,174,TRUE,TRUE
2022,401437900,2022-12-13,ARI,NE,174,173,TRUE,TRUE
2022,401437901,2022-12-16,SEA,SF,168,167,TRUE,TRUE
2022,401437904,2022-12-17,MIN,IND,234,200,TRUE,TRUE
2022,401437903,2022-12-17,CLE,BAL,162,161,TRUE,TRUE
2022,401437902,2022-12-18,BUF,MIA,180,178,TRUE,TRUE
2022,401437908,2022-12-18,CHI,PHI,185,184,TRUE,TRUE
2022,401437905,2022-12-18,NO,ATL,164,163,TRUE,TRUE
2022,401437911,2022-12-18,NYJ,DET,170,169,TRUE,TRUE
2022,401437907,2022-12-18,CAR,PIT,156,154,TRUE,TRUE
2022,401437910,2022-12-18,JAX,DAL,190,178,TRUE,TRUE
2022,401437909,2022-12-18,HOU,KC,180,166,TRUE,TRUE
2022,401437912,2022-12-18,DEN,ARI,175,173,TRUE,TRUE
2022,401437915,2022-12-18,LV,NE,186,185,TRUE,TRUE
2022,401437913,2022-12-18,LAC,TEN,176,175,TRUE,TRUE
2022,401437914,2022-12-18,TB,CIN,175,174,TRUE,TRUE
2022,401437906,2022-12-19,WSH,NYG,168,167,TRUE,TRUE
2022,401437916,2022-12-20,GB,LAR,152,151,TRUE,TRUE
2022,401437917,2022-12-23,NYJ,JAX,173,172,TRUE,TRUE
2022,401437920,2022-12-24,CHI,BUF,160,159,TRUE,TRUE
2022,401437921,2022-12-24,CLE,NO,159,158,TRUE,TRUE
2022,401437922,2022-12-24,KC,SEA,168,167,TRUE,TRUE
2022,401437923,2022-12-24,MIN,NYG,182,180,TRUE,TRUE
2022,401437924,2022-12-24,NE,CIN,180,179,TRUE,TRUE
2022,401437919,2022-12-24,CAR,DET,174,173,TRUE,TRUE
2022,401437918,2022-12-24,BAL,ATL,157,156,TRUE,TRUE
2022,401437925,2022-12-24,TEN,HOU,166,165,TRUE,TRUE
2022,401437926,2022-12-24,SF,WSH,165,164,TRUE,TRUE
2022,401437927,2022-12-24,DAL,PHI,183,181,TRUE,TRUE
2022,401437928,2022-12-25,PIT,LV,156,155,TRUE,TRUE
2022,401437929,2022-12-25,MIA,GB,158,157,TRUE,TRUE
2022,401436983,2022-12-25,LAR,DEN,163,162,TRUE,TRUE
2022,401437930,2022-12-26,ARI,TB,209,188,TRUE,TRUE
2022,401437931,2022-12-27,IND,LAC,152,151,TRUE,TRUE
2022,401437932,2022-12-30,TEN,DAL,180,179,TRUE,TRUE
2022,401437933,2023-01-01,ATL,ARI,179,178,TRUE,TRUE
2022,401437935,2023-01-01,DET,CHI,162,161,TRUE,TRUE
2022,401437937,2023-01-01,KC,DEN,165,164,TRUE,TRUE
2022,401437938,2023-01-01,NE,MIA,174,172,TRUE,TRUE
2022,401437939,2023-01-01,NYG,IND,150,149,TRUE,TRUE
2022,401437940,2023-01-01,PHI,NO,167,166,TRUE,TRUE
2022,401437941,2023-01-01,TB,CAR,189,188,TRUE,TRUE
2022,401437942,2023-01-01,WSH,CLE,161,160,TRUE,TRUE
2022,401437936,2023-01-01,HOU,JAX,166,165,TRUE,TRUE
2022,401437943,2023-01-01,LV,SF,179,170,TRUE,TRUE
2022,401437944,2023-01-01,SEA,NYJ,185,184,TRUE,TRUE
2022,401437945,2023-01-01,GB,MIN,161,159,TRUE,TRUE
2022,401437946,2023-01-01,LAC,LAR,145,144,TRUE,TRUE
2022,401437934,2023-01-02,BAL,PIT,159,158,TRUE,TRUE
2022,401437961,2023-01-07,LV,KC,162,161,TRUE,TRUE
2022,401437954,2023-01-08,JAX,TEN,164,163,TRUE,TRUE
2022,401437948,2023-01-08,ATL,TB,159,158,TRUE,TRUE
2022,401437949,2023-01-08,BUF,NE,158,157,TRUE,TRUE
2022,401437950,2023-01-08,CHI,MIN,164,163,TRUE,TRUE
2022,401437951,2023-01-08,CIN,BAL,185,184,TRUE,TRUE
2022,401437953,2023-01-08,IND,HOU,175,174,TRUE,TRUE
2022,401437955,2023-01-08,MIA,NYJ,162,161,TRUE,TRUE
2022,401437956,2023-01-08,NO,CAR,154,153,TRUE,TRUE
2022,401437958,2023-01-08,PIT,CLE,172,171,TRUE,TRUE
2022,401437960,2023-01-08,DEN,LAC,171,170,TRUE,TRUE
2022,401437957,2023-01-08,PHI,NYG,182,181,TRUE,TRUE
2022,401437962,2023-01-08,SF,ARI,148,147,TRUE,TRUE
2022,401437963,2023-01-08,SEA,LAR,185,166,TRUE,TRUE
2022,401437959,2023-01-08,WSH,DAL,175,174,TRUE,TRUE
2022,401437952,2023-01-09,GB,DET,164,163,TRUE,TRUE
2023,401547353,2023-09-08,KC,DET,191,190,TRUE,TRUE
2023,401547403,2023-09-10,ATL,CAR,177,176,TRUE,TRUE
2023,401547397,2023-09-10,CLE,CIN,186,185,TRUE,TRUE
2023,401547404,2023-09-10,IND,JAX,192,191,TRUE,TRUE
2023,401547398,2023-09-10,MIN,TB,188,187,TRUE,TRUE
2023,401547399,2023-09-10,NO,TEN,186,184,TRUE,TRUE
2023,401547405,2023-09-10,PIT,SF,192,191,TRUE,TRUE
2023,401547406,2023-09-10,WSH,ARI,188,187,TRUE,TRUE
2023,401547396,2023-09-10,BAL,HOU,200,199,TRUE,TRUE
2023,401547407,2023-09-10,CHI,GB,189,188,TRUE,TRUE
2023,401547400,2023-09-10,DEN,LV,167,166,TRUE,TRUE
2023,401547402,2023-09-10,NE,PHI,199,198,TRUE,TRUE
2023,401547401,2023-09-10,LAC,MIA,201,200,TRUE,TRUE
2023,401547408,2023-09-10,SEA,LAR,188,187,TRUE,TRUE
2023,401547409,2023-09-11,NYG,DAL,180,179,TRUE,TRUE
2023,401547352,2023-09-12,NYJ,BUF,180,172,TRUE,TRUE
2023,401547410,2023-09-15,PHI,MIN,190,187,TRUE,TRUE
2023,401547417,2023-09-17,ATL,GB,187,186,TRUE,TRUE
2023,401547411,2023-09-17,BUF,LV,163,161,TRUE,TRUE
2023,401547412,2023-09-17,CIN,BAL,185,184,TRUE,TRUE
2023,401547418,2023-09-17,DET,SEA,187,175,TRUE,TRUE
2023,401547414,2023-09-17,TEN,LAC,190,174,TRUE,TRUE
2023,401547420,2023-09-17,TB,CHI,175,174,TRUE,TRUE
2023,401547413,2023-09-17,JAX,KC,188,185,TRUE,TRUE
2023,401547419,2023-09-17,HOU,IND,200,199,TRUE,TRUE
2023,401547422,2023-09-17,LAR,SF,192,191,TRUE,TRUE
2023,401547421,2023-09-17,ARI,NYG,192,190,TRUE,TRUE
2023,401547415,2023-09-17,DAL,NYJ,187,186,TRUE,TRUE
2023,401547416,2023-09-17,DEN,WSH,199,198,TRUE,TRUE
2023,401547423,2023-09-18,NE,MIA,185,184,TRUE,TRUE
2023,401547425,2023-09-18,CAR,NO,199,198,TRUE,TRUE
2023,401547424,2023-09-19,PIT,CLE,184,182,TRUE,TRUE
2023,401547426,2023-09-22,SF,NYG,188,187,TRUE,TRUE
2023,401547428,2023-09-24,CLE,TEN,172,171,TRUE,TRUE
2023,401547433,2023-09-24,DET,ATL,195,194,TRUE,TRUE
2023,401547434,2023-09-24,GB,NO,195,194,TRUE,TRUE
2023,401547429,2023-09-24,MIA,DEN,188,187,TRUE,TRUE
2023,401547436,2023-09-24,MIN,LAC,199,198,TRUE,TRUE
2023,401547430,2023-09-24,NYJ,NE,203,202,TRUE,TRUE
2023,401547431,2023-09-24,WSH,BUF,169,168,TRUE,TRUE
2023,401547435,2023-09-24,JAX,HOU,186,185,TRUE,TRUE
2023,401547427,2023-09-24,BAL,IND,227,197,TRUE,TRUE
2023,401547432,2023-09-24,SEA,CAR,218,217,TRUE,TRUE
2023,401547438,2023-09-24,KC,CHI,176,175,TRUE,TRUE
2023,401547437,2023-09-24,ARI,DAL,195,194,TRUE,TRUE
2023,401547439,2023-09-25,LV,PIT,191,190,TRUE,TRUE
2023,401547440,2023-09-25,TB,PHI,169,168,TRUE,TRUE
2023,401547441,2023-09-26,CIN,LAR,195,194,TRUE,TRUE
2023,401547442,2023-09-29,GB,DET,189,188,TRUE,TRUE
2023,401547227,2023-10-01,JAX,ATL,175,174,TRUE,TRUE
2023,401547443,2023-10-01,BUF,MIA,169,168,TRUE,TRUE
2023,401547444,2023-10-01,CHI,DEN,173,171,TRUE,TRUE
2023,401547445,2023-10-01,CLE,BAL,183,182,TRUE,TRUE
2023,401547452,2023-10-01,TEN,CIN,168,167,TRUE,TRUE
2023,401547449,2023-10-01,IND,LAR,202,189,TRUE,TRUE
