rep,n_paths,family,scenario,n_loss,upper_95,d_upper,d_lower
117,1000,Smoothing,lambda = 0.8,492,0.03861788617886179,0,0.16565529080430086
117,1000,Reporting artifact,round 0.01,492,0.05894308943089431,0.01074915188500225,0.07861016088291273
117,1000,Reporting artifact,round 0.05,492,0.046747967479674794,0.020325203252032575,0.0838990496601904
117,1000,Reporting artifact,coarsen m = 5,492,0.046747967479674794,0.002530105807095784,0.11059739272919597
117,1000,Reporting artifact,coarsen m = 10,492,0.046747967479674794,0,0.15721097929978775
117,1000,Reporting artifact,coarsen m = 10 + round 0.05,492,0.03861788617886179,0.020325203252032575,0.16195524782177573
118,1000,Null,Null,506,0.05138339920948617,0.009114686179562237,0.057209860890952646
118,1000,Underreaction,beta = 0.8,506,0.029644268774703556,5.367792532013915e-4,0.11178138910855306
118,1000,Underreaction,beta = 0.9,506,0.039525691699604744,0.0027535907179057073,0.0785796734668498
118,1000,Overreaction,beta = 1.1,506,0.06521739130434782,0.02097863668775557,0.06054522193414482
118,1000,Overreaction,beta = 1.2,506,0.07707509881422925,0.041914402545400464,0.07312252964426866
118,1000,Predictable drift,delta = 0.25,506,0.06521739130434782,0.01635092421095108,0.053388683556456484
118,1000,Predictable drift,delta = 0.5,506,0.06521739130434782,0.021541197007797552,0.05347265816421104
118,1000,Predictable drift,delta = 1.0,506,0.07509881422924901,0.03943687904419735,0.0502129618841049
118,1000,Latency,eta = 0.5,506,0.04940711462450593,0.006369040913775104,0.06618554225568996
118,1000,Latency,eta = 1.0,506,0.04743083003952569,0.006206557902105891,0.06766625995115383
118,1000,Smoothing,lambda = 0.3,506,0.04743083003952569,0.0065040619073557515,0.07792598963048802
118,1000,Smoothing,lambda = 0.5,506,0.045454545454545456,0.005029567964440207,0.09023262811433502
118,1000,Smoothing,lambda = 0.8,506,0.043478260869565216,0.003948140209018347,0.14065768290159764
118,1000,Reporting artifact,round 0.01,506,0.045454545454545456,0.008926835258320387,0.06107433029782461
118,1000,Reporting artifact,round 0.05,506,0.05138339920948617,0.03359683794466406,0.05057052040046539
118,1000,Reporting artifact,coarsen m = 5,506,0.045454545454545456,0.005961891863115909,0.09110334880045023
118,1000,Reporting artifact,coarsen m = 10,506,0.045454545454545456,0.004536489338555327,0.129697787957098
118,1000,Reporting artifact,coarsen m = 10 + round 0.05,506,0.04743083003952569,0.029644268774703608,0.13438735177865602
119,1000,Null,Null,504,0.04563492063492063,0.022657043952321987,0.037698412698412585
119,1000,Underreaction,beta = 0.8,504,0.023809523809523808,0.009529957327630373,0.0894787498530133
119,1000,Underreaction,beta = 0.9,504,0.02976190476190476,0.012784145836551769,0.053098834547151696
119,1000,Overreaction,beta = 1.1,504,0.05952380952380952,0.05565884151859446,0.05952380952380941
119,1000,Overreaction,beta = 1.2,504,0.07738095238095238,0.08585051073981498,0.07758388271485459
119,1000,Predictable drift,delta = 0.25,504,0.0496031746031746,0.03106040814594002,0.03968253968253957
119,1000,Predictable drift,delta = 0.5,504,0.057539682539682536,0.03791159952403067,0.03968253968253957
119,1000,Predictable drift,delta = 1.0,504,0.07341269841269842,0.053686491561082184,0.04016701202486265
119,1000,Latency,eta = 0.5,504,0.04365079365079365,0.01633808063547737,0.042889025126783636
119,1000,Latency,eta = 1.0,504,0.04365079365079365,0.016637415412420475,0.037698412698412585
119,1000,Smoothing,lambda = 0.3,504,0.041666666666666664,0.008165164137157288,0.05146532224511274
119,1000,Smoothing,lambda = 0.5,504,0.03968253968253968,0.0034061146106488804,0.06193985426619483
119,1000,Smoothing,lambda = 0.8,504,0.031746031746031744,0.0011528998734887663,0.10686051759191967
119,1000,Reporting artifact,round 0.01,504,0.04563492063492063,0.025582533425836274,0.037698412698412585
119,1000,Reporting artifact,round 0.05,504,0.04563492063492063,0.0357142857142857,0.04267191126170004
119,1000,Reporting artifact,coarsen m = 5,504,0.041666666666666664,0.004582256535880402,0.08531746031746021
119,1000,Reporting artifact,coarsen m = 10,504,0.031746031746031744,0.0036486433341725855,0.11717936326775694
119,1000,Reporting artifact,coarsen m = 10 + round 0.05,504,0.041666666666666664,0.029761904761904767,0.10677740211860115
120,1000,Null,Null,504,0.03968253968253968,0.032836025879288244,0.03748163006879205
120,1000,Underreaction,beta = 0.8,504,0.01984126984126984,0.007064880054394068,0.050909678722098395
120,1000,Underreaction,beta = 0.9,504,0.03373015873015873,0.0033099401927795813,0.03373015873015862
120,1000,Overreaction,beta = 1.1,504,0.06547619047619048,0.06318117711697202,0.06013730453585557
120,1000,Overreaction,beta = 1.2,504,0.09325396825396826,0.08808073669770655,0.08333333333333322
120,1000,Predictable drift,delta = 0.25,504,0.04365079365079365,0.048483815719510104,0.03604047351604936
120,1000,Predictable drift,delta = 0.5,504,0.061507936507936505,0.0589269438121488,0.036312658745269705
120,1000,Predictable drift,delta = 1.0,504,0.08531746031746032,0.07897379344426747,0.03652200982491996
120,1000,Latency,eta = 0.5,504,0.03968253968253968,0.028032590755850517,0.041413681197411775
120,1000,Latency,eta = 1.0,504,0.037698412698412696,0.029168915718794652,0.04041575893888109
120,1000,Smoothing,lambda = 0.3,504,0.037698412698412696,0.02474373406663144,0.049678595139751605
120,1000,Smoothing,lambda = 0.5,504,0.03571428571428571,0.016853688590989235,0.059363436142568476
120,1000,Smoothing,lambda = 0.8,504,0.03373015873015873,0.0010640197920919192,0.11281410385172905
120,1000,Reporting artifact,round 0.01,504,0.03968253968253968,0.03715976460019499,0.037537184021561934
120,1000,Reporting artifact,round 0.05,504,0.04563492063492063,0.039660434934761235,0.04563492063492052
120,1000,Reporting artifact,coarsen m = 5,504,0.037698412698412696,0.010834278500752359,0.08358179547844466
120,1000,Reporting artifact,coarsen m = 10,504,0.03373015873015873,0.0017961039537265355,0.12326433516098434
120,1000,Reporting artifact,coarsen m = 10 + round 0.05,504,0.03968253968253968,0.023809523809523836,0.12616172831401273
1,5000,Null,Null,2473,0.04933279417711282,0.007798808294974258,0.03946750883073585
1,5000,Underreaction,beta = 0.8,2473,0.02587949858471492,3.1350816172448503e-4,0.07175313681226492
1,5000,Underreaction,beta = 0.9,2473,0.034775576223210675,8.576718995556565e-4,0.037408697306892
1,5000,Overreaction,beta = 1.1,2473,0.06591184795794582,0.03696726465189726,0.05539830165790527
1,5000,Overreaction,beta = 1.2,2473,0.0841083704003235,0.0644213397820077,0.07927358658039892
1,5000,Predictable drift,delta = 0.25,2473,0.057015770319450064,0.019399635340415,0.040300410913851566
1,5000,Predictable drift,delta = 0.5,2473,0.0646987464617873,0.028438355965237028,0.03992021208592894
1,5000,Predictable drift,delta = 1.0,2473,0.08087343307723413,0.04782098972997084,0.04037291768166102
1,5000,Latency,eta = 0.5,2473,0.04771532551556813,0.005162153529987723,0.04233919781832997
1,5000,Latency,eta = 1.0,2473,0.04731095835018197,0.004552757541593122,0.040436716538616954
1,5000,Smoothing,lambda = 0.3,2473,0.04650222401940962,0.002576477534457222,0.046899150048969204
1,5000,Smoothing,lambda = 0.5,2473,0.04448038819247877,0.0010076968049297363,0.05819877724893198
1,5000,Smoothing,lambda = 0.8,2473,0.03801051354630004,8.662870246841647e-4,0.10204135783300616
1,5000,Reporting artifact,round 0.01,2473,0.04973716134249899,0.00823701216862005,0.04125798974281475
1,5000,Reporting artifact,round 0.05,2473,0.04852405984634048,0.029923170238576602,0.053780832996360585
1,5000,Reporting artifact,coarsen m = 5,2473,0.043671653861706426,0.0010726711557973445,0.09087717557271278
1,5000,Reporting artifact,coarsen m = 10,2473,0.03962798220784472,0.0010726711557973445,0.1293974929235745
1,5000,Reporting artifact,coarsen m = 10 + round 0.05,2473,0.04003234937323089,0.022644561261625507,0.12797715531402531
2,5000,Null,Null,2508,0.04505582137161084,0.0031744712167708355,0.047003786010716635
2,5000,Underreaction,beta = 0.8,2508,0.023125996810207338,0,0.07909359099358071
2,5000,Underreaction,beta = 0.9,2508,0.034688995215311005,8.158770567345819e-5,0.05852551393996491
2,5000,Overreaction,beta = 1.1,2508,0.05861244019138756,0.030981304289474543,0.06878875498416852
2,5000,Overreaction,beta = 1.2,2508,0.0733652312599681,0.05676141081886865,0.08801579918753838
2,5000,Predictable drift,delta = 0.25,2508,0.05143540669856459,0.012319341091825642,0.04732357919235074
2,5000,Predictable drift,delta = 0.5,2508,0.05582137161084529,0.022240227562140724,0.047621485709303885
2,5000,Predictable drift,delta = 1.0,2508,0.0685805422647528,0.04042125386053885,0.047600383011588615
2,5000,Latency,eta = 0.5,2508,0.04346092503987241,0.0024892270645746617,0.053720360598439265
2,5000,Latency,eta = 1.0,2508,0.04346092503987241,0.002685244720315394,0.052771869254068515
2,5000,Smoothing,lambda = 0.3,2508,0.04226475279106858,0.0025297847288512365,0.06467726630565479
2,5000,Smoothing,lambda = 0.5,2508,0.04146730462519936,0.0020634660640873603,0.07995955824146256
2,5000,Smoothing,lambda = 0.8,2508,0.03349282296650718,1.504279197345193e-4,0.13246103542847448
2,5000,Reporting artifact,round 0.01,2508,0.04346092503987241,0.006379585326953707,0.050138294002732856
2,5000,Reporting artifact,round 0.05,2508,0.044657097288676235,0.02432216905901119,0.056506595021318974
2,5000,Reporting artifact,coarsen m = 5,2508,0.041068580542264754,0.001033505111034505,0.09593882446905234
2,5000,Reporting artifact,coarsen m = 10,2508,0.037480063795853266,7.644916203267682e-4,0.1404983486507152
2,5000,Reporting artifact,coarsen m = 10 + round 0.05,2508,0.035486443381180226,0.018740031897926612,0.14582078959867145
3,5000,Null,Null,2548,0.046703296703296704,4.871310830429909e-4,0.049205007087714414
3,5000,Underreaction,beta = 0.8,2548,0.023547880690737835,7.038960043248554e-5,0.09484808081242746
3,5000,Underreaction,beta = 0.9,2548,0.03296703296703297,2.832601482202213e-4,0.06397223084174375
3,5000,Overreaction,beta = 1.1,2548,0.05729984301412873,0.013763635039263034,0.06906744116324791
3,5000,Overreaction,beta = 1.2,2548,0.07182103610675039,0.04205952787319189,0.09293018407087142
3,5000,Predictable drift,delta = 0.25,2548,0.048273155416012556,0.0033340544060039834,0.05009764188977178
3,5000,Predictable drift,delta = 0.5,2548,0.0565149136577708,0.00830515045293867,0.050182239844946575
3,5000,Predictable drift,delta = 1.0,2548,0.06868131868131869,0.02390748179071045,0.05074392192435386
3,5000,Latency,eta = 0.5,2548,0.045133437990580845,3.774707832168156e-4,0.05199549020639814
3,5000,Latency,eta = 1.0,2548,0.04317111459968603,4.282637898678221e-4,0.05120730870066727
3,5000,Smoothing,lambda = 0.3,2548,0.04356357927786499,3.5142368979401706e-4,0.06152338816176699
3,5000,Smoothing,lambda = 0.5,2548,0.039638932496075356,3.397590574919507e-4,0.0782751331771814
3,5000,Smoothing,lambda = 0.8,2548,0.03139717425431711,3.041753626233934e-4,0.13063851183826053
3,5000,Reporting artifact,round 0.01,2548,0.04591836734693878,0.004317111459968603,0.05135676729103169
3,5000,Reporting artifact,round 0.05,2548,0.045133437990580845,0.023155416012558883,0.0583611580518694
3,5000,Reporting artifact,coarsen m = 5,2548,0.04081632653061224,3.5508384876581367e-4,0.10168176403825803
3,5000,Reporting artifact,coarsen m = 10,2548,0.03532182103610675,3.5508384876581367e-4,0.1432496075353217
3,5000,Reporting artifact,coarsen m = 10 + round 0.05,2548,0.03610675039246468,0.018445839874411285,0.14670601363598973
4,5000,Null,Null,2478,0.050443906376109765,0.0029303435160483726,0.045426687218853845
4,5000,Underreaction,beta = 0.8,2478,0.0258272800645682,0,0.08096088900754839
4,5000,Underreaction,beta = 0.9,2478,0.037933817594834544,4.559529265137918e-4,0.04954166895429224
4,5000,Overreaction,beta = 1.1,2478,0.06174334140435835,0.027683734698473517,0.05827550470247914
4,5000,Overreaction,beta = 1.2,2478,0.07223567393058919,0.05360019654934989,0.07765633385458288
4,5000,Predictable drift,delta = 0.25,2478,0.05367231638418079,0.008376722648431478,0.04538598722892824
4,5000,Predictable drift,delta = 0.5,2478,0.05811138014527845,0.018671036115518458,0.045787509975711745
4,5000,Predictable drift,delta = 1.0,2478,0.06698950766747377,0.0402559088268819,0.046238061119823703
4,5000,Latency,eta = 0.5,2478,0.05004035512510089,0.002550264949482406,0.049518727789702954
4,5000,Latency,eta = 1.0,2478,0.04923325262308313,0.0022316201725135487,0.047267722013648865
4,5000,Smoothing,lambda = 0.3,2478,0.048829701372074256,0.0020247670478966695,0.05731858042758038
4,5000,Smoothing,lambda = 0.5,2478,0.04519774011299435,0.0018932538266004384,0.07377969927802694
4,5000,Smoothing,lambda = 0.8,2478,0.0387409200968523,0.001115479386664786,0.1213492488444147
4,5000,Reporting artifact,round 0.01,2478,0.05004035512510089,0.007667473769168653,0.04640839386602087
4,5000,Reporting artifact,round 0.05,2478,0.0480225988700565,0.025827280064568248,0.05137109175754696
4,5000,Reporting artifact,coarsen m = 5,2478,0.045601291364003226,0.0020103896053810244,0.10451977401129932
4,5000,Reporting artifact,coarsen m = 10,2478,0.0423728813559322,0.0010398926176098389,0.1388816158653476
4,5000,Reporting artifact,coarsen m = 10 + round 0.05,2478,0.03833736884584342,0.0177562550443906,0.14015236697950015
5,5000,Null,Null,2512,0.04578025477707006,0.00588453638553188,0.04219745222929925
5,5000,Underreaction,beta = 0.8,2512,0.02109872611464968,0,0.06548815142289999
5,5000,Underreaction,beta = 0.9,2512,0.03264331210191083,0,0.04046308572783541
5,5000,Overreaction,beta = 1.1,2512,0.06210191082802548,0.034864796035705026,0.056278091579224074
5,5000,Overreaction,beta = 1.2,2512,0.07961783439490445,0.059488234511966165,0.0716560509554139
5,5000,Predictable drift,delta = 0.25,2512,0.05334394904458599,0.016994852269378247,0.0419030400862437
5,5000,Predictable drift,delta = 0.5,2512,0.0589171974522293,0.02567451061161441,0.04193985370454014
5,5000,Predictable drift,delta = 1.0,2512,0.07603503184713375,0.043507144955296506,0.04259554140127377
5,5000,Latency,eta = 0.5,2512,0.044984076433121016,0.0014778913407033079,0.04993681172780466
5,5000,Latency,eta = 1.0,2512,0.04418789808917197,0.0012985569616457138,0.04359387702149775
5,5000,Smoothing,lambda = 0.3,2512,0.04378980891719745,0,0.05513396065920595
5,5000,Smoothing,lambda = 0.5,2512,0.041401273885350316,0,0.06800762428517929
5,5000,Smoothing,lambda = 0.8,2512,0.03542993630573248,0,0.1157162062591274
5,5000,Reporting artifact,round 0.01,2512,0.046576433121019105,0.006031726608544563,0.039882253643521874
5,5000,Reporting artifact,round 0.05,2512,0.04617834394904458,0.02428343949044587,0.052945859872611356
5,5000,Reporting artifact,coarsen m = 5,2512,0.041401273885350316,0,0.0995971198953413
5,5000,Reporting artifact,coarsen m = 10,2512,0.037818471337579616,0,0.13554027829876447
5,5000,Reporting artifact,coarsen m = 10 + round 0.05,2512,0.04020700636942675,0.02070063694267521,0.1433121019108279
6,5000,Null,Null,2450,0.045306122448979594,0.0013456814169642284,0.045031383054585386
6,5000,Underreaction,beta = 0.8,2450,0.024489795918367346,0,0.09276325690519405
6,5000,Underreaction,beta = 0.9,2450,0.03469387755102041,0,0.060852599814665065
6,5000,Overreaction,beta = 1.1,2450,0.061224489795918366,0.024261893903993914,0.06654848514041418
6,5000,Overreaction,beta = 1.2,2450,0.0763265306122449,0.04841871638372042,0.08629264409053734
6,5000,Predictable drift,delta = 0.25,2450,0.05142857142857143,0.009420059016361115,0.046122448979591724
6,5000,Predictable drift,delta = 0.5,2450,0.05877551020408163,0.01823718944365238,0.0466269374982231
6,5000,Predictable drift,delta = 1.0,2450,0.07306122448979592,0.03522642608460613,0.04693877551020397
6,5000,Latency,eta = 0.5,2450,0.044081632653061226,4.969170740707352e-4,0.05374287547219986
6,5000,Latency,eta = 1.0,2450,0.043673469387755105,6.064307685416104e-4,0.0498425758194435
6,5000,Smoothing,lambda = 0.3,2450,0.044081632653061226,4.711643073107563e-4,0.06426094474192573
6,5000,Smoothing,lambda = 0.5,2450,0.04163265306122449,3.8807202103807725e-4,0.0807097518521249
6,5000,Smoothing,lambda = 0.8,2450,0.036326530612244896,8.802183107059491e-5,0.1328859598215657
6,5000,Reporting artifact,round 0.01,2450,0.045306122448979594,0.0053061224489795444,0.04867289104160529
6,5000,Reporting artifact,round 0.05,2450,0.044489795918367346,0.024897959183673435,0.054648605599407936
6,5000,Reporting artifact,coarsen m = 5,2450,0.04081632653061224,3.3397656522959895e-4,0.10680407453862266
6,5000,Reporting artifact,coarsen m = 10,2450,0.03836734693877551,3.3397656522959895e-4,0.1489795918367346
6,5000,Reporting artifact,coarsen m = 10 + round 0.05,2450,0.03428571428571429,0.01836734693877551,0.1515570631727285
7,5000,Null,Null,2529,0.04033214709371293,0.0013531555601716816,0.04211654887029595
7,5000,Underreaction,beta = 0.8,2529,0.01937524713325425,0,0.0984339700060819
7,5000,Underreaction,beta = 0.9,2529,0.03163305654408857,4.7224248475563613e-4,0.06825315094679685
7,5000,Overreaction,beta = 1.1,2529,0.05219454329774614,0.010256468950934905,0.05852115460656375
7,5000,Overreaction,beta = 1.2,2529,0.06840648477659154,0.03477593940462864,0.08156615398372273
7,5000,Predictable drift,delta = 0.25,2529,0.04586793198892843,0.0017537733529009447,0.04191302997489013
7,5000,Predictable drift,delta = 0.5,2529,0.04942665085013839,0.003994694719975156,0.04239542614129376
7,5000,Predictable drift,delta = 1.0,2529,0.06326611308817714,0.01898149720663911,0.042028735425438495
7,5000,Latency,eta = 0.5,2529,0.0387504942665085,0.0012061927409295903,0.04901712478149389
7,5000,Latency,eta = 1.0,2529,0.0387504942665085,0.0011609198477806615,0.049895673080783354
7,5000,Smoothing,lambda = 0.3,2529,0.03795966785290629,0.0011906482470060986,0.05692038822494527
7,5000,Smoothing,lambda = 0.5,2529,0.03598260181890075,8.660097057934246e-4,0.07004385739556845
7,5000,Smoothing,lambda = 0.8,2529,0.031237643337287464,5.397518934391332e-4,0.11999425569726413
7,5000,Reporting artifact,round 0.01,2529,0.0387504942665085,0.0051403716884144135,0.04201760496628481
7,5000,Reporting artifact,round 0.05,2529,0.04112297350731514,0.020956899960458686,0.05109411651231528
7,5000,Reporting artifact,coarsen m = 5,2529,0.036773428232502965,0.0011389790713417502,0.0982297199020382
7,5000,Reporting artifact,coarsen m = 10,2529,0.033610122578094107,0.0010592510974591907,0.13381690851413786
7,5000,Reporting artifact,coarsen m = 10 + round 0.05,2529,0.03519177540529854,0.019375247133254225,0.14080762911227318
8,5000,Null,Null,2503,0.04194966040751099,0,0.04253594027049845
8,5000,Underreaction,beta = 0.8,2503,0.022373152217339192,0,0.0979515873361525
8,5000,Underreaction,beta = 0.9,2503,0.03076308429884139,0,0.07071465695214674
8,5000,Overreaction,beta = 1.1,2503,0.05713144226927687,0.015263433554699057,0.05900198611867763
8,5000,Overreaction,beta = 1.2,2503,0.06951658010387535,0.040622228969891316,0.0831002796644026
8,5000,Predictable drift,delta = 0.25,2503,0.04714342788653616,0.0017709561288344888,0.039615306791688815
8,5000,Predictable drift,delta = 0.5,2503,0.052736715940870954,0.01017329423778146,0.03995779244648462
8,5000,Predictable drift,delta = 1.0,2503,0.06831801837794646,0.028593431586875218,0.03925368077252414
8,5000,Latency,eta = 0.5,2503,0.03995205753096284,0,0.04869939834360035
8,5000,Latency,eta = 1.0,2503,0.03995205753096284,0,0.04878007880142465
8,5000,Smoothing,lambda = 0.3,2503,0.03915301638034359,0,0.05907275104557
8,5000,Smoothing,lambda = 0.5,2503,0.036755892928485814,0,0.07764241044866618
8,5000,Smoothing,lambda = 0.8,2503,0.03076308429884139,0,0.1289487384294236
8,5000,Reporting artifact,round 0.01,2503,0.0407510986815821,0.0043947263284058735,0.0417475969184683
8,5000,Reporting artifact,round 0.05,2503,0.040351578106272476,0.02117459049141035,0.04994007191370344
8,5000,Reporting artifact,coarsen m = 5,2503,0.03595685177786656,0,0.09391375981902021
8,5000,Reporting artifact,coarsen m = 10,2503,0.033559728326008786,0,0.1358634202265312
8,5000,Reporting artifact,coarsen m = 10 + round 0.05,2503,0.03276068717538953,0.016779864163004365,0.13983220135836985
9,5000,Null,Null,2540,0.04488188976377953,0.0037837260720237076,0.040771173220599116
9,5000,Underreaction,beta = 0.8,2540,0.025984251968503937,0,0.07639914303523976
9,5000,Underreaction,beta = 0.9,2540,0.03464566929133858,0,0.04697610151536885
9,5000,Overreaction,beta = 1.1,2540,0.06141732283464567,0.03241106714729103,0.05511811023622036
9,5000,Overreaction,beta = 1.2,2540,0.07874015748031496,0.06036746268560589,0.0723844609777565
9,5000,Predictable drift,delta = 0.25,2540,0.05236220472440945,0.013905004298674362,0.041248277925764916
9,5000,Predictable drift,delta = 0.5,2540,0.0594488188976378,0.02639042641384315,0.04179988273355301
9,5000,Predictable drift,delta = 1.0,2540,0.07322834645669292,0.047293304341696096,0.04330708661417312
9,5000,Latency,eta = 0.5,2540,0.04251968503937008,0.001752918049899188,0.044372342251982826
9,5000,Latency,eta = 1.0,2540,0.043700787401574806,0.00114147760415928,0.04357466413310275
9,5000,Smoothing,lambda = 0.3,2540,0.04212598425196851,5.648475620361193e-4,0.052876266647634174
9,5000,Smoothing,lambda = 0.5,2540,0.04015748031496063,0,0.06966000345966963
9,5000,Smoothing,lambda = 0.8,2540,0.03543307086614173,0,0.12260037856641201
9,5000,Reporting artifact,round 0.01,2540,0.044488188976377956,0.004330708661417271,0.04296852789944635
9,5000,Reporting artifact,round 0.05,2540,0.046850393700787404,0.029133858267716528,0.05551181102362194
9,5000,Reporting artifact,coarsen m = 5,2540,0.04055118110236221,0,0.09146359545000424
9,5000,Reporting artifact,coarsen m = 10,2540,0.03858267716535433,0,0.13149606299212588
9,5000,Reporting artifact,coarsen m = 10 + round 0.05,2540,0.04055118110236221,0.023622047244094446,0.13661417322834635
10,5000,Null,Null,2449,0.04899959167006942,0.004278786316643135,0.0398340181886156
10,5000,Underreaction,beta = 0.8,2449,0.02531645569620253,0,0.08493090338539855
10,5000,Underreaction,beta = 0.9,2449,0.039199673336055535,0,0.052683735850271196
10,5000,Overreaction,beta = 1.1,2449,0.06737443854634545,0.02027007853083751,0.05798285014291536
10,5000,Overreaction,beta = 1.2,2449,0.08003266639444671,0.04803329239433285,0.08093595761283882
10,5000,Predictable drift,delta = 0.25,2449,0.057982850142915474,0.010252831163498732,0.03953454699741219
10,5000,Predictable drift,delta = 0.5,2449,0.06492445896284198,0.01709415196923547,0.03928687885097113
10,5000,Predictable drift,delta = 1.0,2449,0.07717435688035933,0.02983115544329218,0.03942775805475363
10,5000,Latency,eta = 0.5,2449,0.04818293180890159,0.00247030751534405,0.04853442186210233
10,5000,Latency,eta = 1.0,2449,0.04777460187831768,0.002072156982265372,0.04700625535598141
10,5000,Smoothing,lambda = 0.3,2449,0.04736627194773377,0.0015146688268846686,0.05814315616446564
10,5000,Smoothing,lambda = 0.5,2449,0.04695794201714986,2.1144510427406615e-4,0.07639191050433039
10,5000,Smoothing,lambda = 0.8,2449,0.03960800326663944,0,0.12935783265902784
10,5000,Reporting artifact,round 0.01,2449,0.05104124132298898,0.005716619028174774,0.040763393872387775
10,5000,Reporting artifact,round 0.05,2449,0.051449571253572884,0.027766435279706014,0.0555328705594119
10,5000,Reporting artifact,coarsen m = 5,2449,0.04450796243364639,2.3507447796322634e-4,0.09280708558072275
10,5000,Reporting artifact,coarsen m = 10,2449,0.04042466312780727,4.831255798976031e-6,0.1369716270143429
10,5000,Reporting artifact,coarsen m = 10 + round 0.05,2449,0.04328297264189465,0.0244997958350347,0.14151176440687713
11,5000,Null,Null,2557,0.046147829487680876,0.0012493737415458783,0.048858742325321614
11,5000,Underreaction,beta = 0.8,2557,0.021900664841611264,0,0.09946616105401096
11,5000,Underreaction,beta = 0.9,2557,0.03363316386390301,2.4006596201686659e-4,0.06897767054213044
11,5000,Overreaction,beta = 1.1,2557,0.057489245209229566,0.01270692343812363,0.0617911615174031
11,5000,Overreaction,beta = 1.2,2557,0.07078607743449354,0.036983648437293626,0.08511177321835936
11,5000,Predictable drift,delta = 0.25,2557,0.0496675791943684,0.004114275491652664,0.04925350364252176
11,5000,Predictable drift,delta = 0.5,2557,0.05631599530700039,0.00879873405665732,0.04928124184758903
11,5000,Predictable drift,delta = 1.0,2557,0.06531091122409073,0.024095072793994143,0.049585072848651435
11,5000,Latency,eta = 0.5,2557,0.0449745795854517,7.750261480859999e-4,0.05675531682883056
11,5000,Latency,eta = 1.0,2557,0.04536566288619476,8.200834881428865e-4,0.05522560393842002
11,5000,Smoothing,lambda = 0.3,2557,0.0449745795854517,6.646864012929132e-4,0.06882616337810449
11,5000,Smoothing,lambda = 0.5,2557,0.04145482987876418,5.475179354258453e-4,0.08620941857216874
11,5000,Smoothing,lambda = 0.8,2557,0.03637074696910442,4.571039679924782e-4,0.14004273496635183
11,5000,Reporting artifact,round 0.01,2557,0.046147829487680876,0.006648416112632005,0.05123442584002236
11,5000,Reporting artifact,round 0.05,2557,0.046147829487680876,0.02229174814235435,0.055142745404771105
11,5000,Reporting artifact,coarsen m = 5,2557,0.041845913179507234,5.57951158475456e-4,0.10332301973972904
11,5000,Reporting artifact,coarsen m = 10,2557,0.038717246773562766,5.57951158475456e-4,0.15101678182775785
11,5000,Reporting artifact,coarsen m = 10 + round 0.05,2557,0.037935080172076655,0.018771998435666792,0.15821670742568936
12,5000,Null,Null,2447,0.04086636697997548,0,0.040866366979975366
12,5000,Underreaction,beta = 0.8,2447,0.020024519820187985,0,0.10011117742248965
12,5000,Underreaction,beta = 0.9,2447,0.027380465876583573,0,0.06694602334343425
12,5000,Overreaction,beta = 1.1,2447,0.05108295872496935,0.008317019398333847,0.06265433203871386
12,5000,Overreaction,beta = 1.2,2447,0.06988148753575807,0.031805047379311,0.08295872496935011
12,5000,Predictable drift,delta = 0.25,2447,0.046587658357172046,5.980238884742972e-4,0.040866366979975366
12,5000,Predictable drift,delta = 0.5,2447,0.04863097670617082,0.006365697264488213,0.04141692709588121
12,5000,Predictable drift,delta = 1.0,2447,0.06497752349816101,0.0180571453817453,0.043318348998773896
12,5000,Latency,eta = 0.5,2447,0.039640375970576215,0,0.04632370610403748
12,5000,Latency,eta = 1.0,2447,0.03841438496117695,0,0.04276333398447038
12,5000,Smoothing,lambda = 0.3,2447,0.037188393951777685,0,0.05779614438329675
12,5000,Smoothing,lambda = 0.5,2447,0.03473641193297916,0,0.0742665611250648
12,5000,Smoothing,lambda = 0.8,2447,0.027789129546383327,0,0.12629262160420374
12,5000,Reporting artifact,round 0.01,2447,0.0425010216591745,0.002451982018798482,0.041458124509806266
12,5000,Reporting artifact,round 0.05,2447,0.04168369431957499,0.021659174499387035,0.05268925481090415
12,5000,Reporting artifact,coarsen m = 5,2447,0.03555373927257867,0,0.09783260668304959
12,5000,Reporting artifact,coarsen m = 10,2447,0.03310175725378014,0,0.13898437269994574
12,5000,Reporting artifact,coarsen m = 10 + round 0.05,2447,0.033919084593379646,0.015937883122190466,0.146273235195048
13,5000,Null,Null,2533,0.05171733122779313,0.003485452880844342,0.045444653787600375
13,5000,Underreaction,beta = 0.8,2533,0.024871693643900513,0,0.0924550104146078
13,5000,Underreaction,beta = 0.9,2533,0.03868930122384524,0,0.06443586759125786
13,5000,Overreaction,beta = 1.1,2533,0.06395578365574418,0.016874219784258182,0.0563770000720652
13,5000,Overreaction,beta = 1.2,2533,0.0757994472956968,0.038608529945226455,0.07856296881168563
13,5000,Predictable drift,delta = 0.25,2533,0.05606000789577576,0.00831254087336597,0.044208304711848445
13,5000,Predictable drift,delta = 0.5,2533,0.06198183971575207,0.013670104040654496,0.04682287348711142
13,5000,Predictable drift,delta = 1.0,2533,0.0718515594157126,0.02969467435846551,0.04897939906874224
13,5000,Latency,eta = 0.5,2533,0.050532964863797866,0.0019331599096105156,0.0531829905543271
13,5000,Latency,eta = 1.0,2533,0.049743387287801026,7.174672323255749e-4,0.05173145126209089
