league,season,game_id,game_date,home_team,away_team,home_team_abbr,away_team_abbr,home_record,away_record,home_final,away_final,home_won,favorite_team,favorite_record,pregame_favorite_side_odds,pregame_favorite_team_abbr_odds,pregame_spread_abs,pregame_total_line,pregame_home_moneyline,pregame_away_moneyline,pregame_home_spread_odds,pregame_away_spread_odds,pregame_odds_n_providers,pregame_odds_source,winner_team,winner_record,loser_team,loser_record,starting_wp_home,starting_wp_favored,max_wp_loser,pit_u,pit_tail_prob,n_updates,n_missing_time,prop_missing_time,peak_rows,peak_first_update_index,peak_first_play_id,peak_first_sequence_number,peak_first_period_number,peak_first_clock_display,peak_first_game_seconds_remaining,peak_first_minutes_remaining,peak_first_home_score,peak_first_away_score,peak_first_loser_score,peak_first_winner_score,peak_first_loser_score_margin,peak_first_play_text,had_bad_1,n_bad_1_rows,n_bad_1_runs,had_bad_0,n_bad_0_rows,n_bad_0_runs,had_extreme_patch
nfl,2018,401030707,2018-10-28T17:00Z,Kansas City Chiefs,Denver Broncos,KC,DEN,7-1,3-5,30,23,TRUE,Kansas City Chiefs,7-1,home,KC,8.5,53,-389,337,-109,-102,1,nflreadr,Kansas City Chiefs,7-1,Denver Broncos,3-5,0.785,0.785,0.474,0.5464135021097047,0.45358649789029526,172,172,1,1,47,4010307071158,115800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030735,2018-10-28T17:00Z,New York Giants,Washington Redskins,NYG,WSH,1-7,5-2,13,20,FALSE,New York Giants,1-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Washington Redskins,5-2,New York Giants,1-7,0.584,0.584,0.629,0.41017488076311603,0.589825119236884,185,185,1,1,9,401030735198,19800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030731,2018-10-28T17:00Z,Pittsburgh Steelers,Cleveland Browns,PIT,CLE,4-2-1,2-5-1,33,18,TRUE,Pittsburgh Steelers,4-2-1,home,PIT,8.5,47.5,-378,328,-103,-108,1,nflreadr,Pittsburgh Steelers,4-2-1,Cleveland Browns,2-5-1,0.88,0.88,0.408,0.7058823529411764,0.2941176470588236,174,174,1,1,40,4010307311061,106100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030849,2018-10-28T17:00Z,Carolina Panthers,Baltimore Ravens,CAR,BAL,5-2,4-4,36,21,TRUE,Baltimore Ravens,4-4,away,BAL,2.5,44,129,-143,102,-114,1,nflreadr,Carolina Panthers,5-2,Baltimore Ravens,4-4,0.479,0.521,0.739,0.6468200270635995,0.35317997293640047,171,171,1,1,20,401030849469,46900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030749,2018-10-28T20:05Z,Oakland Raiders,Indianapolis Colts,OAK,IND,1-6,3-5,28,42,FALSE,Oakland Raiders,1-6,away,IND,3.5,51,165,-183,-109,-102,1,nflreadr,Indianapolis Colts,3-5,Oakland Raiders,1-6,0.503,0.503,0.833,0.7995198079231691,0.20048019207683088,160,160,1,1,115,4010307492969,296900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030780,2018-10-28T20:25Z,Los Angeles Rams,Green Bay Packers,LAR,GB,8-0,3-3-1,29,27,TRUE,Los Angeles Rams,8-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,8-0,Green Bay Packers,3-3-1,0.798,0.798,0.6719999999999999,0.6994047619047619,0.30059523809523814,177,177,1,1,73,4010307801693,169300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030772,2018-10-28T20:25Z,Arizona Cardinals,San Francisco 49ers,ARI,SF,2-6,1-7,18,15,TRUE,San Francisco 49ers,1-7,away,SF,2.5,40,125,-138,104,-116,1,nflreadr,Arizona Cardinals,2-6,San Francisco 49ers,1-7,0.446,0.554,0.976,0.9754098360655739,0.024590163934426146,189,189,1,1,133,4010307722957,295700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030786,2018-10-29T00:20Z,Minnesota Vikings,New Orleans Saints,MIN,NO,4-3-1,6-1,20,30,FALSE,Minnesota Vikings,4-3-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Orleans Saints,6-1,Minnesota Vikings,4-3-1,0.562,0.562,0.773,0.7063389391979302,0.2936610608020698,157,157,1,1,70,4010307861752,175200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030789,2018-10-30T00:15Z,Buffalo Bills,New England Patriots,BUF,NE,2-6,6-2,6,25,FALSE,New England Patriots,6-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New England Patriots,6-2,Buffalo Bills,2-6,0.166,0.834,0.353,0.5297450424929178,0.47025495750708224,186,186,1,1,114,4010307892971,297100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030767,2018-11-02T00:20Z,San Francisco 49ers,Oakland Raiders,SF,OAK,2-7,1-7,34,3,TRUE,San Francisco 49ers,2-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco 49ers,2-7,Oakland Raiders,1-7,0.621,0.621,0.499,0.2404809619238477,0.7595190380761523,151,151,1,1,9,401030767212,21200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030769,2018-11-04T18:00Z,Buffalo Bills,Chicago Bears,BUF,CHI,2-7,5-3,9,41,FALSE,Chicago Bears,5-3,away,CHI,10.5,38,346,-400,-125,111,1,nflreadr,Chicago Bears,5-3,Buffalo Bills,2-7,0.203,0.7969999999999999,0.295,0.31186440677966076,0.6881355932203392,184,184,1,1,36,401030769921,92100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030814,2018-11-04T18:00Z,Cleveland Browns,Kansas City Chiefs,CLE,KC,2-6-1,8-1,21,37,FALSE,Kansas City Chiefs,8-1,away,KC,7.5,51,330,-380,-101,-110,1,nflreadr,Kansas City Chiefs,8-1,Cleveland Browns,2-6-1,0.214,0.786,0.258,0.17054263565891492,0.8294573643410851,170,170,1,1,8,401030814166,16600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030816,2018-11-04T18:00Z,Miami Dolphins,New York Jets,MIA,NYJ,5-4,3-6,13,6,TRUE,Miami Dolphins,5-4,home,MIA,3,43.5,-155,140,-103,-108,1,nflreadr,Miami Dolphins,5-4,New York Jets,3-6,0.612,0.612,0.507,0.23471400394477315,0.7652859960552268,167,167,1,1,32,401030816703,70300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030822,2018-11-04T18:00Z,Minnesota Vikings,Detroit Lions,MIN,DET,5-3-1,3-5,24,9,TRUE,Minnesota Vikings,5-3-1,home,MIN,4.5,47,-218,195,-110,-101,1,nflreadr,Minnesota Vikings,5-3-1,Detroit Lions,3-5,0.734,0.734,0.383,0.3054830287206266,0.6945169712793734,160,160,1,1,52,4010308221196,119600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030826,2018-11-04T18:00Z,Washington Redskins,Atlanta Falcons,WSH,ATL,5-3,4-4,14,38,FALSE,Washington Redskins,5-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlanta Falcons,4-4,Washington Redskins,5-3,0.501,0.501,0.507,0.027613412228796763,0.9723865877712032,171,171,1,1,2,40103082645,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030811,2018-11-04T18:00Z,Carolina Panthers,Tampa Bay Buccaneers,CAR,TB,6-2,3-5,42,28,TRUE,Carolina Panthers,6-2,home,CAR,6,55.5,-286,253,-111,100,1,nflreadr,Carolina Panthers,6-2,Tampa Bay Buccaneers,3-5,0.805,0.805,0.20399999999999996,0.044117647058823595,0.9558823529411764,173,173,1,2,9,401030811177,17700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030819,2018-11-04T18:00Z,Baltimore Ravens,Pittsburgh Steelers,BAL,PIT,4-5,5-2-1,16,23,FALSE,Baltimore Ravens,4-5,home,BAL,1.5,47,-129,117,-114,102,1,nflreadr,Pittsburgh Steelers,5-2-1,Baltimore Ravens,4-5,0.585,0.585,0.697,0.5652797704447632,0.4347202295552368,180,180,1,1,24,401030819551,55100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030829,2018-11-04T21:05Z,Denver Broncos,Houston Texans,DEN,HOU,3-6,6-3,17,19,FALSE,Denver Broncos,3-6,home,DEN,1,46.5,-119,108,-115,103,1,nflreadr,Houston Texans,6-3,Denver Broncos,3-6,0.507,0.507,0.65,0.4615384615384617,0.5384615384615383,175,175,1,2,172,4010308293982,398200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030852,2018-11-04T21:05Z,Seattle Seahawks,Los Angeles Chargers,SEA,LAC,4-4,6-2,17,25,FALSE,Seattle Seahawks,4-4,home,SEA,1,48.5,-104,-106,102,-114,1,nflreadr,Los Angeles Chargers,6-2,Seattle Seahawks,4-4,0.519,0.519,0.73,0.6301369863013699,0.36986301369863006,175,175,1,1,22,401030852579,57900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030855,2018-11-04T21:25Z,New Orleans Saints,Los Angeles Rams,NO,LAR,7-1,8-1,45,35,TRUE,New Orleans Saints,7-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Orleans Saints,7-1,Los Angeles Rams,8-1,0.5,0.5,0.5780000000000001,0.26989619377162644,0.7301038062283736,167,167,1,1,44,4010308551159,115900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030858,2018-11-05T01:20Z,New England Patriots,Green Bay Packers,NE,GB,7-2,3-4-1,31,17,TRUE,New England Patriots,7-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New England Patriots,7-2,Green Bay Packers,3-4-1,0.682,0.682,0.595,0.46554621848739497,0.534453781512605,180,180,1,1,139,4010308583442,344200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030862,2018-11-06T01:15Z,Dallas Cowboys,Tennessee Titans,DAL,TEN,3-5,4-4,14,28,FALSE,Dallas Cowboys,3-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee Titans,4-4,Dallas Cowboys,3-5,0.747,0.747,0.905,0.8950276243093922,0.1049723756906078,161,161,1,1,28,401030862718,71800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030729,2018-11-09T01:20Z,Pittsburgh Steelers,Carolina Panthers,PIT,CAR,6-2-1,6-3,52,21,TRUE,Pittsburgh Steelers,6-2-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pittsburgh Steelers,6-2-1,Carolina Panthers,6-3,0.662,0.662,0.498,0.3212851405622491,0.6787148594377509,150,150,1,1,11,401030729223,22300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030810,2018-11-11T18:00Z,Chicago Bears,Detroit Lions,CHI,DET,6-3,3-6,34,22,TRUE,Chicago Bears,6-3,home,CHI,7.5,44.5,-320,281,102,-114,1,nflreadr,Chicago Bears,6-3,Detroit Lions,3-6,0.758,0.758,0.245,0.01224489795918371,0.9877551020408163,173,173,1,1,5,401030810109,10900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030752,2018-11-11T18:00Z,Cincinnati Bengals,New Orleans Saints,CIN,NO,5-4,8-1,14,51,FALSE,New Orleans Saints,8-1,away,NO,5.5,53,225,-253,-103,-108,1,nflreadr,New Orleans Saints,8-1,Cincinnati Bengals,5-4,0.471,0.529,0.487,0.03285420944558526,0.9671457905544147,153,153,1,1,3,40103075251,5100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030754,2018-11-11T18:00Z,Cleveland Browns,Atlanta Falcons,CLE,ATL,3-6-1,4-5,28,16,TRUE,Atlanta Falcons,4-5,away,ATL,5.5,49.5,212,-238,-108,-103,1,nflreadr,Cleveland Browns,3-6-1,Atlanta Falcons,4-5,0.324,0.6759999999999999,0.734,0.6376021798365121,0.36239782016348787,161,161,1,1,10,401030754225,22500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030821,2018-11-11T18:00Z,Tennessee Titans,New England Patriots,TEN,NE,5-4,7-3,34,10,TRUE,New England Patriots,7-3,away,NE,6,47,217,-244,-112,101,1,nflreadr,Tennessee Titans,5-4,New England Patriots,7-3,0.374,0.626,0.626,0.4025559105431309,0.5974440894568691,171,171,1,1,1,4010308211,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030766,2018-11-11T18:00Z,Indianapolis Colts,Jacksonville Jaguars,IND,JAX,4-5,3-6,29,26,TRUE,Indianapolis Colts,4-5,home,IND,3,48,-156,141,-105,-105,1,nflreadr,Indianapolis Colts,4-5,Jacksonville Jaguars,3-6,0.68,0.68,0.44099999999999995,0.2743764172335601,0.7256235827664399,168,168,1,1,163,4010307663996,399600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030815,2018-11-11T18:00Z,Kansas City Chiefs,Arizona Cardinals,KC,ARI,9-1,2-7,26,14,TRUE,Kansas City Chiefs,9-1,home,KC,16.5,49.5,-1267,835,-104,-106,1,nflreadr,Kansas City Chiefs,9-1,Arizona Cardinals,2-7,0.939,0.939,0.18899999999999997,0.677248677248677,0.322751322751323,168,168,1,1,120,4010308152924,292400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030853,2018-11-11T18:00Z,New York Jets,Buffalo Bills,NYJ,BUF,3-7,3-7,10,41,FALSE,New York Jets,3-7,home,NYJ,6.5,38,-265,235,-103,-108,1,nflreadr,Buffalo Bills,3-7,New York Jets,3-7,0.661,0.661,0.661,0.48714069591528,0.51285930408472,168,168,1,1,1,4010308531,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030828,2018-11-11T18:00Z,Tampa Bay Buccaneers,Washington Redskins,TB,WSH,3-6,6-3,3,16,FALSE,Tampa Bay Buccaneers,3-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Washington Redskins,6-3,Tampa Bay Buccaneers,3-6,0.549,0.549,0.621,0.38969404186795487,0.6103059581320451,169,169,1,1,9,401030828186,18600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030859,2018-11-11T21:05Z,Oakland Raiders,Los Angeles Chargers,OAK,LAC,1-8,7-2,6,20,FALSE,Los Angeles Chargers,7-2,away,LAC,10.5,50,391,-458,-116,104,1,nflreadr,Los Angeles Chargers,7-2,Oakland Raiders,1-8,0.246,0.754,0.474,0.4810126582278481,0.5189873417721519,158,158,1,1,41,401030859923,92300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030756,2018-11-11T21:25Z,Green Bay Packers,Miami Dolphins,GB,MIA,4-4-1,5-5,31,12,TRUE,Green Bay Packers,4-4-1,home,GB,13,48.5,-585,487,102,-114,1,nflreadr,Green Bay Packers,4-4-1,Miami Dolphins,5-5,0.82,0.82,0.272,0.33823529411764697,0.661764705882353,164,164,1,1,99,4010307562293,229300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030865,2018-11-11T21:25Z,Los Angeles Rams,Seattle Seahawks,LAR,SEA,9-1,4-5,36,31,TRUE,Los Angeles Rams,9-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,9-1,Seattle Seahawks,4-5,0.771,0.771,0.609,0.6239737274220033,0.3760262725779967,178,178,1,1,110,4010308652669,266900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030869,2018-11-12T01:20Z,Philadelphia Eagles,Dallas Cowboys,PHI,DAL,4-5,4-5,20,27,FALSE,Philadelphia Eagles,4-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dallas Cowboys,4-5,Philadelphia Eagles,4-5,0.737,0.737,0.765,0.6928104575163399,0.30718954248366015,170,170,1,1,10,401030869216,21600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030873,2018-11-13T01:15Z,San Francisco 49ers,New York Giants,SF,NYG,2-8,2-7,23,27,FALSE,San Francisco 49ers,2-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New York Giants,2-7,San Francisco 49ers,2-8,0.565,0.565,0.855,0.8304093567251463,0.16959064327485374,177,177,1,1,99,4010308732452,245200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030878,2018-11-16T01:20Z,Seattle Seahawks,Green Bay Packers,SEA,GB,5-5,4-5-1,27,24,TRUE,Seattle Seahawks,5-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seattle Seahawks,5-5,Green Bay Packers,4-5-1,0.607,0.607,0.794,0.7405541561712847,0.2594458438287153,164,164,1,1,102,4010308782558,255800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030929,2018-11-18T18:00Z,Atlanta Falcons,Dallas Cowboys,ATL,DAL,4-6,5-5,19,22,FALSE,Atlanta Falcons,4-6,home,ATL,3.5,50,-186,168,-103,-108,1,nflreadr,Dallas Cowboys,5-5,Atlanta Falcons,4-6,0.596,0.596,0.648,0.45679012345679015,0.5432098765432098,159,159,1,1,40,401030929930,93000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030910,2018-11-18T18:00Z,Detroit Lions,Carolina Panthers,DET,CAR,4-6,6-4,20,19,TRUE,Carolina Panthers,6-4,away,CAR,4,48,173,-192,-115,103,1,nflreadr,Detroit Lions,4-6,Carolina Panthers,6-4,0.408,0.5920000000000001,0.72,0.6111111111111112,0.38888888888888884,156,156,1,1,12,401030910300,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030922,2018-11-18T18:00Z,Indianapolis Colts,Tennessee Titans,IND,TEN,5-5,5-5,38,10,TRUE,Indianapolis Colts,5-5,home,IND,2,50,-129,117,-108,-103,1,nflreadr,Indianapolis Colts,5-5,Tennessee Titans,5-5,0.625,0.625,0.4459999999999999,0.15919282511210742,0.8408071748878926,156,156,1,1,10,401030922241,24100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030952,2018-11-18T18:00Z,New York Giants,Tampa Bay Buccaneers,NYG,TB,3-7,3-7,38,35,TRUE,New York Giants,3-7,home,NYG,3,54.5,-162,146,-114,102,1,nflreadr,New York Giants,3-7,Tampa Bay Buccaneers,3-7,0.706,0.706,0.29400000000000004,0,1,162,162,1,1,1,4010309521,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030966,2018-11-18T18:00Z,Washington Redskins,Houston Texans,WSH,HOU,6-4,7-3,21,23,FALSE,Houston Texans,7-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Houston Texans,7-3,Washington Redskins,6-4,0.449,0.5509999999999999,0.57,0.24561403508771917,0.7543859649122808,179,179,1,1,147,4010309663729,372900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030971,2018-11-18T18:00Z,Jacksonville Jaguars,Pittsburgh Steelers,JAX,PIT,3-7,7-2-1,16,20,FALSE,Pittsburgh Steelers,7-2-1,away,PIT,4,47,181,-202,-102,-109,1,nflreadr,Pittsburgh Steelers,7-2-1,Jacksonville Jaguars,3-7,0.356,0.644,0.977,0.9764585465711362,0.023541453428863823,178,178,1,1,145,4010309713563,356300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030894,2018-11-18T18:00Z,Baltimore Ravens,Cincinnati Bengals,BAL,CIN,5-5,5-5,24,21,TRUE,Baltimore Ravens,5-5,home,BAL,6.5,44,-260,231,-101,-110,1,nflreadr,Baltimore Ravens,5-5,Cincinnati Bengals,5-5,0.783,0.783,0.786,0.727735368956743,0.27226463104325704,175,175,1,1,117,4010308942872,287200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030970,2018-11-18T21:05Z,Arizona Cardinals,Oakland Raiders,ARI,OAK,2-8,2-8,21,23,FALSE,Arizona Cardinals,2-8,home,ARI,4.5,41,-211,189,-103,-108,1,nflreadr,Oakland Raiders,2-8,Arizona Cardinals,2-8,0.55,0.55,0.894,0.8814317673378076,0.11856823266219241,180,180,1,1,162,4010309703848,384800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030969,2018-11-18T21:05Z,Los Angeles Chargers,Denver Broncos,LAC,DEN,7-3,4-6,22,23,FALSE,Los Angeles Chargers,7-3,home,LAC,7.5,47,-329,288,104,-116,1,nflreadr,Denver Broncos,4-6,Los Angeles Chargers,7-3,0.764,0.764,0.964,0.962655601659751,0.03734439834024905,174,174,1,1,112,4010309692803,280300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030963,2018-11-18T21:25Z,New Orleans Saints,Philadelphia Eagles,NO,PHI,9-1,4-6,48,7,TRUE,New Orleans Saints,9-1,home,NO,7,56.5,-331,290,-105,-105,1,nflreadr,New Orleans Saints,9-1,Philadelphia Eagles,4-6,0.742,0.742,0.276,0.0652173913043479,0.9347826086956521,159,159,1,1,12,401030963303,30300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030903,2018-11-19T01:20Z,Chicago Bears,Minnesota Vikings,CHI,MIN,7-3,5-4-1,25,20,TRUE,Chicago Bears,7-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chicago Bears,7-3,Minnesota Vikings,5-4-1,0.576,0.576,0.48,0.11666666666666659,0.8833333333333334,185,185,1,1,30,401030903714,71400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030972,2018-11-20T01:15Z,Los Angeles Rams,Kansas City Chiefs,LAR,KC,10-1,9-2,54,51,TRUE,Los Angeles Rams,10-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,10-1,Kansas City Chiefs,9-2,0.639,0.639,0.915,0.9071038251366121,0.09289617486338786,203,203,1,1,177,4010309724922,492200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030905,2018-11-22T17:30Z,Detroit Lions,Chicago Bears,DET,CHI,4-7,8-3,16,23,FALSE,Chicago Bears,8-3,away,CHI,3,43,146,-161,102,-114,1,nflreadr,Chicago Bears,8-3,Detroit Lions,4-7,0.364,0.636,0.707,0.5855728429985856,0.4144271570014144,161,161,1,1,55,4010309051481,148100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030925,2018-11-22T21:30Z,Dallas Cowboys,Washington Redskins,DAL,WSH,6-5,6-5,31,23,TRUE,Dallas Cowboys,6-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dallas Cowboys,6-5,Washington Redskins,6-5,0.743,0.743,0.503,0.48906560636182905,0.510934393638171,177,177,1,1,105,4010309252529,252900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030923,2018-11-23T01:20Z,New Orleans Saints,Atlanta Falcons,NO,ATL,10-1,4-7,31,17,TRUE,New Orleans Saints,10-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Orleans Saints,10-1,Atlanta Falcons,4-7,0.803,0.803,0.20299999999999996,0.029556650246305494,0.9704433497536945,159,159,1,2,27,401030923709,70900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030919,2018-11-25T18:00Z,Buffalo Bills,Jacksonville Jaguars,BUF,JAX,4-7,3-8,24,21,TRUE,Buffalo Bills,4-7,away,JAX,3,36.5,140,-155,-106,-104,1,nflreadr,Buffalo Bills,4-7,Jacksonville Jaguars,3-8,0.519,0.519,0.778,0.7146529562982005,0.28534704370179953,175,175,1,1,114,4010309193211,321100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030921,2018-11-25T18:00Z,Cincinnati Bengals,Cleveland Browns,CIN,CLE,5-6,4-6-1,20,35,FALSE,Cincinnati Bengals,5-6,away,CLE,1,46.5,102,-113,-105,-105,1,nflreadr,Cleveland Browns,4-6-1,Cincinnati Bengals,5-6,0.669,0.669,0.669,0.5052316890881914,0.4947683109118086,174,174,1,1,1,4010309211,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030904,2018-11-25T18:00Z,New York Jets,New England Patriots,NYJ,NE,3-8,8-3,13,27,FALSE,New England Patriots,8-3,away,NE,13,46.5,487,-585,-121,108,1,nflreadr,New England Patriots,8-3,New York Jets,3-8,0.167,0.833,0.399,0.581453634085213,0.418546365914787,175,175,1,1,117,4010309042837,283700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030914,2018-11-25T18:00Z,Philadelphia Eagles,New York Giants,PHI,NYG,5-6,3-8,25,22,TRUE,Philadelphia Eagles,5-6,home,PHI,4.5,49,-215,192,-108,-103,1,nflreadr,Philadelphia Eagles,5-6,New York Giants,3-8,0.68,0.68,0.874,0.8558352402745995,0.14416475972540055,169,169,1,1,65,4010309141625,162500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
