league,season,game_id,game_date,home_team,away_team,home_team_abbr,away_team_abbr,home_record,away_record,home_final,away_final,home_won,favorite_team,favorite_record,pregame_favorite_side_odds,pregame_favorite_team_abbr_odds,pregame_spread_abs,pregame_total_line,pregame_home_moneyline,pregame_away_moneyline,pregame_home_spread_odds,pregame_away_spread_odds,pregame_odds_n_providers,pregame_odds_source,winner_team,winner_record,loser_team,loser_record,starting_wp_home,starting_wp_favored,max_wp_loser,pit_u,pit_tail_prob,n_updates,n_missing_time,prop_missing_time,peak_rows,peak_first_update_index,peak_first_play_id,peak_first_sequence_number,peak_first_period_number,peak_first_clock_display,peak_first_game_seconds_remaining,peak_first_minutes_remaining,peak_first_home_score,peak_first_away_score,peak_first_loser_score,peak_first_winner_score,peak_first_loser_score_margin,peak_first_play_text,had_bad_1,n_bad_1_rows,n_bad_1_runs,had_bad_0,n_bad_0_rows,n_bad_0_runs,had_extreme_patch
nfl,2019,401128048,2019-10-27T17:00Z,Tennessee Titans,Tampa Bay Buccaneers,TEN,TB,4-4,2-5,27,23,TRUE,Tampa Bay Buccaneers,2-5,home,TEN,2,45.5,-122,110,-100,-110,1,nflreadr,Tennessee Titans,4-4,Tampa Bay Buccaneers,2-5,0.493,0.507,0.794,0.7405541561712847,0.2594458438287153,186,186,1,1,118,4011280482816,281600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128051,2019-10-27T17:00Z,Indianapolis Colts,Denver Broncos,IND,DEN,5-2,2-6,15,13,TRUE,Indianapolis Colts,5-2,home,IND,6,41,-238,209,106,-117,1,nflreadr,Indianapolis Colts,5-2,Denver Broncos,2-6,0.636,0.636,0.851,0.8249118683901293,0.1750881316098707,181,181,1,1,161,4011280513995,399500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127912,2019-10-27T17:00Z,Los Angeles Rams,Cincinnati Bengals,LAR,CIN,5-3,0-8,24,10,TRUE,Los Angeles Rams,5-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,5-3,Cincinnati Bengals,0-8,0.792,0.792,0.401,0.48129675810473826,0.5187032418952617,181,181,1,1,38,401127912953,95300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128046,2019-10-27T17:00Z,New Orleans Saints,Arizona Cardinals,NO,ARI,7-1,3-4-1,31,9,TRUE,New Orleans Saints,7-1,home,NO,12.5,47.5,-625,467,-102,-108,1,nflreadr,New Orleans Saints,7-1,Arizona Cardinals,3-4-1,0.836,0.836,0.28800000000000003,0.43055555555555547,0.5694444444444445,161,161,1,1,23,401128046563,56300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128045,2019-10-27T17:00Z,Jacksonville Jaguars,New York Jets,JAX,NYJ,4-4,1-6,29,15,TRUE,Jacksonville Jaguars,4-4,home,JAX,7,39.5,-295,254,105,-115,1,nflreadr,Jacksonville Jaguars,4-4,New York Jets,1-6,0.757,0.757,0.4290000000000001,0.43356643356643376,0.5664335664335662,171,171,1,1,29,401128045754,75400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128050,2019-10-27T20:05Z,San Francisco 49ers,Carolina Panthers,SF,CAR,7-0,4-3,51,13,TRUE,San Francisco 49ers,7-0,home,SF,4.5,41,-208,184,102,-112,1,nflreadr,San Francisco 49ers,7-0,Carolina Panthers,4-3,0.706,0.706,0.354,0.1694915254237287,0.8305084745762713,169,169,1,1,6,401128050128,12800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127895,2019-10-27T20:25Z,New England Patriots,Cleveland Browns,NE,CLE,8-0,2-5,27,13,TRUE,New England Patriots,8-0,home,NE,9.5,43,-367,309,-103,-107,1,nflreadr,New England Patriots,8-0,Cleveland Browns,2-5,0.851,0.851,0.18999999999999995,0.2157894736842102,0.7842105263157898,177,177,1,1,12,401127895271,27100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128043,2019-10-27T20:25Z,Houston Texans,Oakland Raiders,HOU,OAK,5-3,3-4,27,24,TRUE,Houston Texans,5-3,home,HOU,5,52,-236,207,-103,-107,1,nflreadr,Houston Texans,5-3,Oakland Raiders,3-4,0.814,0.814,0.7070000000000001,0.7369165487977369,0.26308345120226306,176,176,1,1,123,4011280433020,302000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128073,2019-10-28T00:20Z,Kansas City Chiefs,Green Bay Packers,KC,GB,5-3,7-1,24,31,FALSE,Kansas City Chiefs,5-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Green Bay Packers,7-1,Kansas City Chiefs,5-3,0.508,0.508,0.688,0.5465116279069766,0.4534883720930234,162,162,1,1,77,4011280732025,202500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128074,2019-10-29T00:15Z,Pittsburgh Steelers,Miami Dolphins,PIT,MIA,3-4,0-7,27,14,TRUE,Pittsburgh Steelers,3-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pittsburgh Steelers,3-4,Miami Dolphins,0-7,0.905,0.905,0.667,0.8575712143928036,0.1424287856071964,168,168,1,1,55,4011280741429,142900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127908,2019-11-01T00:20Z,Arizona Cardinals,San Francisco 49ers,ARI,SF,3-5-1,8-0,25,28,FALSE,San Francisco 49ers,8-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco 49ers,8-0,Arizona Cardinals,3-5-1,0.209,0.791,0.434,0.5184331797235024,0.48156682027649755,174,174,1,1,25,401127908621,62100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127936,2019-11-03T14:30Z,Jacksonville Jaguars,Houston Texans,JAX,HOU,4-5,6-3,3,26,FALSE,Houston Texans,6-3,home,JAX,1,46,-113,103,-106,-104,1,nflreadr,Houston Texans,6-3,Jacksonville Jaguars,4-5,0.32,0.6799999999999999,0.4,0.19999999999999984,0.8000000000000002,167,167,1,1,30,401127936727,72700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128076,2019-11-03T18:00Z,Buffalo Bills,Washington,BUF,WSH,6-2,1-8,24,9,TRUE,Buffalo Bills,6-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buffalo Bills,6-2,Washington,1-8,0.713,0.713,0.29200000000000004,0.017123287671232945,0.982876712328767,146,146,1,1,2,40112807636,3600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128079,2019-11-03T18:00Z,Kansas City Chiefs,Minnesota Vikings,KC,MIN,6-3,6-3,26,23,TRUE,Minnesota Vikings,6-3,away,MIN,5.5,46,198,-225,-109,-101,1,nflreadr,Kansas City Chiefs,6-3,Minnesota Vikings,6-3,0.406,0.594,0.831,0.7966305655836341,0.2033694344163659,174,174,1,2,100,4011280792585,258500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128080,2019-11-03T18:00Z,Miami Dolphins,New York Jets,MIA,NYJ,1-7,1-7,26,18,TRUE,New York Jets,1-7,away,NYJ,3.5,42.5,167,-187,-107,-103,1,nflreadr,Miami Dolphins,1-7,New York Jets,1-7,0.42,0.5800000000000001,0.8049999999999999,0.7577639751552794,0.24223602484472062,179,179,1,1,26,401128080641,64100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128082,2019-11-03T18:00Z,Philadelphia Eagles,Chicago Bears,PHI,CHI,5-4,3-5,22,14,TRUE,Philadelphia Eagles,5-4,home,PHI,5,41,-226,199,-104,-106,1,nflreadr,Philadelphia Eagles,5-4,Chicago Bears,3-5,0.624,0.624,0.46,0.18260869565217397,0.817391304347826,175,175,1,1,139,4011280823326,332600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128083,2019-11-03T18:00Z,Pittsburgh Steelers,Indianapolis Colts,PIT,IND,4-4,5-3,26,24,TRUE,Indianapolis Colts,5-3,home,PIT,1,39.5,-117,107,-111,101,1,nflreadr,Pittsburgh Steelers,4-4,Indianapolis Colts,5-3,0.496,0.504,0.852,0.8262910798122065,0.1737089201877935,166,166,1,1,58,4011280831377,137700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128078,2019-11-03T18:00Z,Carolina Panthers,Tennessee Titans,CAR,TEN,5-3,4-5,30,20,TRUE,Carolina Panthers,5-3,home,CAR,3.5,43,-179,160,-101,-109,1,nflreadr,Carolina Panthers,5-3,Tennessee Titans,4-5,0.512,0.512,0.5860000000000001,0.2935153583617749,0.7064846416382251,183,183,1,1,11,401128078252,25200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128085,2019-11-03T21:05Z,Oakland Raiders,Detroit Lions,OAK,DET,4-4,3-4-1,31,24,TRUE,Oakland Raiders,4-4,home,OAK,2.5,51.5,-143,129,-115,104,1,nflreadr,Oakland Raiders,4-4,Detroit Lions,3-4-1,0.565,0.565,0.706,0.58356940509915,0.41643059490085,177,177,1,1,63,4011280851531,153100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128087,2019-11-03T21:05Z,Seattle Seahawks,Tampa Bay Buccaneers,SEA,TB,7-2,2-6,40,34,TRUE,Seattle Seahawks,7-2,home,SEA,4,51,-209,185,-105,-105,1,nflreadr,Seattle Seahawks,7-2,Tampa Bay Buccaneers,2-6,0.652,0.652,0.871,0.8518943742824341,0.14810562571756591,199,199,1,1,68,4011280871693,169300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128088,2019-11-03T21:25Z,Denver Broncos,Cleveland Browns,DEN,CLE,3-6,2-6,24,19,TRUE,Denver Broncos,3-6,away,CLE,4,39,173,-194,-108,-102,1,nflreadr,Denver Broncos,3-6,Cleveland Browns,2-6,0.599,0.599,0.526,0.23764258555133078,0.7623574144486692,162,162,1,1,3,40112808851,5100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128090,2019-11-03T21:25Z,Los Angeles Chargers,Green Bay Packers,LAC,GB,4-5,7-2,26,11,TRUE,Green Bay Packers,7-2,away,GB,4,50,184,-208,100,-111,1,nflreadr,Los Angeles Chargers,4-5,Green Bay Packers,7-2,0.429,0.571,0.615,0.3739837398373984,0.6260162601626016,162,162,1,1,2,40112809036,3600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127899,2019-11-04T01:20Z,Baltimore Ravens,New England Patriots,BAL,NE,6-2,8-1,37,20,TRUE,New England Patriots,8-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Baltimore Ravens,6-2,New England Patriots,8-1,0.376,0.624,0.639,0.43505477308294216,0.5649452269170578,172,172,1,1,3,40112789952,5200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128091,2019-11-05T01:15Z,New York Giants,Dallas Cowboys,NYG,DAL,2-7,5-3,18,37,FALSE,Dallas Cowboys,5-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dallas Cowboys,5-3,New York Giants,2-7,0.193,0.8069999999999999,0.659,0.7071320182094081,0.2928679817905919,179,179,1,2,65,4011280911588,158800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127907,2019-11-08T01:20Z,Oakland Raiders,Los Angeles Chargers,OAK,LAC,5-4,4-6,26,24,TRUE,Los Angeles Chargers,4-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oakland Raiders,5-4,Los Angeles Chargers,4-6,0.495,0.505,0.792,0.7373737373737375,0.26262626262626254,169,169,1,1,145,4011279073714,371400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127911,2019-11-10T18:00Z,Chicago Bears,Detroit Lions,CHI,DET,4-5,3-5-1,20,13,TRUE,Chicago Bears,4-5,home,CHI,6,38,-270,235,-111,101,1,nflreadr,Chicago Bears,4-5,Detroit Lions,3-5-1,0.676,0.676,0.62,0.4774193548387098,0.5225806451612902,194,194,1,1,84,4011279112069,206900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127934,2019-11-10T18:00Z,Cincinnati Bengals,Baltimore Ravens,CIN,BAL,0-9,7-2,13,49,FALSE,Baltimore Ravens,7-2,away,BAL,10.5,44,358,-435,-114,104,1,nflreadr,Baltimore Ravens,7-2,Cincinnati Bengals,0-9,0.235,0.765,0.235,0,1,151,151,1,1,1,4011279341,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127939,2019-11-10T18:00Z,Cleveland Browns,Buffalo Bills,CLE,BUF,3-6,6-3,19,16,TRUE,Cleveland Browns,3-6,home,CLE,3,42,-151,136,-102,-108,1,nflreadr,Cleveland Browns,3-6,Buffalo Bills,6-3,0.595,0.595,0.915,0.9071038251366121,0.09289617486338786,182,182,1,1,154,4011279393686,368600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127981,2019-11-10T18:00Z,Tennessee Titans,Kansas City Chiefs,TEN,KC,5-5,6-4,35,32,TRUE,Kansas City Chiefs,6-4,away,KC,5,49,205,-233,-102,-108,1,nflreadr,Tennessee Titans,5-5,Kansas City Chiefs,6-4,0.308,0.692,0.999,0.9989989989989989,0.0010010010010010895,170,170,1,1,156,4011279813927,392700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127948,2019-11-10T18:00Z,New Orleans Saints,Atlanta Falcons,NO,ATL,7-2,2-7,9,26,FALSE,New Orleans Saints,7-2,home,NO,14,51.5,-649,503,103,-114,1,nflreadr,Atlanta Falcons,2-7,New Orleans Saints,7-2,0.771,0.771,0.807,0.7608426270136308,0.2391573729863692,187,187,1,1,21,401127948529,52900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127952,2019-11-10T18:00Z,New York Jets,New York Giants,NYJ,NYG,2-7,2-8,34,27,TRUE,New York Jets,2-7,away,NYG,3,43,133,-147,-115,104,1,nflreadr,New York Jets,2-7,New York Giants,2-8,0.563,0.563,0.75,0.6666666666666667,0.33333333333333326,174,174,1,1,109,4011279522714,271400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127976,2019-11-10T18:00Z,Tampa Bay Buccaneers,Arizona Cardinals,TB,ARI,3-6,3-6-1,30,27,TRUE,Tampa Bay Buccaneers,3-6,home,TB,5.5,51,-235,207,-110,100,1,nflreadr,Tampa Bay Buccaneers,3-6,Arizona Cardinals,3-6-1,0.719,0.719,0.926,0.920086393088553,0.079913606911447,194,194,1,1,172,4011279764217,421700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127986,2019-11-10T21:05Z,Indianapolis Colts,Miami Dolphins,IND,MIA,5-4,2-7,12,16,FALSE,Indianapolis Colts,5-4,home,IND,11,44.5,-481,390,-101,-109,1,nflreadr,Miami Dolphins,2-7,Indianapolis Colts,5-4,0.884,0.884,0.92,0.9130434782608696,0.08695652173913038,174,174,1,3,9,401127986212,21200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127944,2019-11-10T21:25Z,Green Bay Packers,Carolina Panthers,GB,CAR,8-2,5-4,24,16,TRUE,Green Bay Packers,8-2,home,GB,5,49,-227,200,-110,-100,1,nflreadr,Green Bay Packers,8-2,Carolina Panthers,5-4,0.759,0.759,0.453,0.467991169977925,0.532008830022075,176,176,1,1,46,4011279441095,109500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127989,2019-11-10T21:25Z,Pittsburgh Steelers,Los Angeles Rams,PIT,LAR,5-4,5-4,17,12,TRUE,Los Angeles Rams,5-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pittsburgh Steelers,5-4,Los Angeles Rams,5-4,0.38,0.62,0.823,0.7849331713244228,0.21506682867557725,199,199,1,1,9,401127989217,21700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128041,2019-11-11T01:20Z,Dallas Cowboys,Minnesota Vikings,DAL,MIN,5-4,7-3,24,28,FALSE,Dallas Cowboys,5-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnesota Vikings,7-3,Dallas Cowboys,5-4,0.545,0.545,0.655,0.4732824427480917,0.5267175572519083,179,179,1,1,163,4011280413976,397600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127992,2019-11-12T01:15Z,San Francisco 49ers,Seattle Seahawks,SF,SEA,8-1,8-2,24,27,FALSE,San Francisco 49ers,8-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seattle Seahawks,8-2,San Francisco 49ers,8-1,0.753,0.753,0.9,0.8888888888888888,0.11111111111111116,211,211,1,1,55,4011279921332,133200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128044,2019-11-15T01:20Z,Cleveland Browns,Pittsburgh Steelers,CLE,PIT,4-6,5-5,21,7,TRUE,Cleveland Browns,4-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cleveland Browns,4-6,Pittsburgh Steelers,5-5,0.549,0.549,0.519,0.13102119460500972,0.8689788053949903,188,188,1,1,6,401128044129,12900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128052,2019-11-17T18:00Z,Detroit Lions,Dallas Cowboys,DET,DAL,3-6-1,6-4,27,35,FALSE,Dallas Cowboys,6-4,away,DAL,7.5,46.5,310,-369,-113,102,1,nflreadr,Dallas Cowboys,6-4,Detroit Lions,3-6-1,0.316,0.6839999999999999,0.594,0.4680134680134679,0.5319865319865321,176,176,1,2,12,401128052316,31600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128075,2019-11-17T18:00Z,Indianapolis Colts,Jacksonville Jaguars,IND,JAX,6-4,4-6,33,13,TRUE,Indianapolis Colts,6-4,home,IND,2.5,41.5,-134,121,-108,-103,1,nflreadr,Indianapolis Colts,6-4,Jacksonville Jaguars,4-6,0.568,0.568,0.607,0.35255354200988465,0.6474464579901154,163,163,1,1,20,401128075498,49800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128077,2019-11-17T18:00Z,Miami Dolphins,Buffalo Bills,MIA,BUF,2-8,7-3,20,37,FALSE,Buffalo Bills,7-3,away,BUF,7,41.5,263,-307,-101,-109,1,nflreadr,Buffalo Bills,7-3,Miami Dolphins,2-8,0.35,0.65,0.353,0.008498583569405138,0.9915014164305949,181,181,1,1,8,401128077172,17200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128081,2019-11-17T18:00Z,Minnesota Vikings,Denver Broncos,MIN,DEN,8-3,3-7,27,23,TRUE,Minnesota Vikings,8-3,home,MIN,10,40.5,-412,341,107,-119,1,nflreadr,Minnesota Vikings,8-3,Denver Broncos,3-7,0.793,0.793,0.963,0.9615784008307373,0.03842159916926269,183,183,1,1,79,4011280811920,192000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128084,2019-11-17T18:00Z,Tampa Bay Buccaneers,New Orleans Saints,TB,NO,3-7,8-2,17,34,FALSE,New Orleans Saints,8-2,away,NO,5,50.5,202,-230,-102,-108,1,nflreadr,New Orleans Saints,8-2,Tampa Bay Buccaneers,3-7,0.428,0.5720000000000001,0.47,0.0893617021276597,0.9106382978723403,172,172,1,1,3,40112808462,6200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128086,2019-11-17T18:00Z,Washington,New York Jets,WSH,NYJ,1-9,3-7,17,34,FALSE,Washington,1-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New York Jets,3-7,Washington,1-9,0.574,0.574,0.574,0.2578397212543553,0.7421602787456447,174,174,1,1,1,4011280861,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128049,2019-11-17T18:00Z,Carolina Panthers,Atlanta Falcons,CAR,ATL,5-5,3-7,3,29,FALSE,Carolina Panthers,5-5,home,CAR,3.5,49,-199,177,-110,-100,1,nflreadr,Atlanta Falcons,3-7,Carolina Panthers,5-5,0.507,0.507,0.507,0.027613412228796763,0.9723865877712032,175,175,1,1,1,4011280491,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128047,2019-11-17T18:00Z,Baltimore Ravens,Houston Texans,BAL,HOU,8-2,6-4,41,7,TRUE,Baltimore Ravens,8-2,home,BAL,4,51,-217,192,-108,-102,1,nflreadr,Baltimore Ravens,8-2,Houston Texans,6-4,0.547,0.547,0.536,0.1548507462686568,0.8451492537313432,162,162,1,1,20,401128047488,48800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128089,2019-11-17T21:05Z,San Francisco 49ers,Arizona Cardinals,SF,ARI,9-1,3-7-1,36,26,TRUE,San Francisco 49ers,9-1,home,SF,10,44,-429,353,103,-113,1,nflreadr,San Francisco 49ers,9-1,Arizona Cardinals,3-7-1,0.854,0.854,0.802,0.8179551122194514,0.18204488778054861,185,185,1,1,151,4011280893947,394700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128092,2019-11-17T21:25Z,Oakland Raiders,Cincinnati Bengals,OAK,CIN,6-4,0-10,17,10,TRUE,Oakland Raiders,6-4,home,OAK,13,48,-605,474,-102,-108,1,nflreadr,Oakland Raiders,6-4,Cincinnati Bengals,0-10,0.845,0.845,0.468,0.6688034188034188,0.33119658119658124,170,170,1,1,41,401128092987,98700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127897,2019-11-17T21:25Z,Philadelphia Eagles,New England Patriots,PHI,NE,5-5,9-1,10,17,FALSE,New England Patriots,9-1,away,NE,4.5,45,186,-210,-112,101,1,nflreadr,New England Patriots,9-1,Philadelphia Eagles,5-5,0.372,0.628,0.692,0.5549132947976878,0.4450867052023122,191,191,1,1,45,4011278971119,111900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128133,2019-11-18T01:20Z,Los Angeles Rams,Chicago Bears,LAR,CHI,6-4,4-6,17,7,TRUE,Los Angeles Rams,6-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,6-4,Chicago Bears,4-6,0.683,0.683,0.611,0.4811783960720132,0.5188216039279868,164,164,1,1,11,401128133270,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128134,2019-11-19T01:15Z,Los Angeles Chargers,Kansas City Chiefs,LAC,KC,4-7,7-4,17,24,FALSE,Kansas City Chiefs,7-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas City Chiefs,7-4,Los Angeles Chargers,4-7,0.264,0.736,0.488,0.4590163934426229,0.5409836065573771,185,185,1,1,39,401128134905,90500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127865,2019-11-22T01:20Z,Houston Texans,Indianapolis Colts,HOU,IND,7-4,6-5,20,17,TRUE,Houston Texans,7-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Houston Texans,7-4,Indianapolis Colts,6-5,0.655,0.655,0.725,0.6206896551724137,0.3793103448275863,160,160,1,1,103,4011278652465,246500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127870,2019-11-24T18:00Z,Atlanta Falcons,Tampa Bay Buccaneers,ATL,TB,3-8,4-7,22,35,FALSE,Atlanta Falcons,3-8,home,ATL,3.5,51.5,-183,163,-100,-110,1,nflreadr,Tampa Bay Buccaneers,4-7,Atlanta Falcons,3-8,0.659,0.659,0.762,0.6876640419947506,0.3123359580052494,195,195,1,1,8,401127870167,16700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127872,2019-11-24T18:00Z,Buffalo Bills,Denver Broncos,BUF,DEN,8-3,3-8,20,3,TRUE,Buffalo Bills,8-3,home,BUF,3.5,37,-190,170,-104,-106,1,nflreadr,Buffalo Bills,8-3,Denver Broncos,3-8,0.603,0.603,0.477,0.1677148846960167,0.8322851153039833,167,167,1,1,8,401127872174,17400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127914,2019-11-24T18:00Z,Chicago Bears,New York Giants,CHI,NYG,5-6,2-9,19,14,TRUE,Chicago Bears,5-6,home,CHI,6,41,-252,220,-100,-110,1,nflreadr,Chicago Bears,5-6,New York Giants,2-9,0.783,0.783,0.704,0.6917613636363636,0.30823863636363635,182,182,1,1,77,4011279141925,192500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127918,2019-11-24T18:00Z,Cincinnati Bengals,Pittsburgh Steelers,CIN,PIT,0-11,6-5,10,16,FALSE,Pittsburgh Steelers,6-5,away,PIT,5.5,37.5,199,-225,-104,-106,1,nflreadr,Pittsburgh Steelers,6-5,Cincinnati Bengals,0-11,0.337,0.663,0.63,0.4650793650793651,0.5349206349206349,175,175,1,1,88,4011279182102,210200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
