league,analysis,sample,estimand,threshold,estimate,ci_lower,ci_upper,p_value,n,n_games,replicates,seed,note
nfl,fixed_clock,linear,gap_t04_bin07,0.2,0.008105190010178858,-0.24883763140254492,0.26504801142290263,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t04_bin08,0.2,-0.018133773195968154,-0.2517271015851106,0.21545955519317425,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t04_bin09,0.2,0.038720324694250775,-0.16641382361009363,0.24385447299859517,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t04_bin10,0.2,0.0215699836438236,-0.13933022730795186,0.18247019459559904,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t05_bin01,0.25,-0.028436956521739127,-0.21271796391871767,0.1558440508752394,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t05_bin02,0.25,-0.008411351351351362,-0.2508658616616631,0.23404315895896038,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t05_bin03,0.25,-4.864864864864539e-5,-0.2530214110606249,0.2529241137633277,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t05_bin04,0.25,6.270270270270756e-4,-0.2667939149958463,0.2680479690499004,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t05_bin05,0.25,-0.01474076086956523,-0.2749426300382784,0.24546110829914797,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t05_bin06,0.25,-0.052432972972972954,-0.32343010987958437,0.21856416393363848,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t05_bin07,0.25,-0.06104767724245988,-0.32048723617162045,0.19839188168670066,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t05_bin08,0.25,0.03240869565217392,-0.19531699447938944,0.26013438578373727,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t05_bin09,0.25,0.023648387096774196,-0.18050616517540352,0.2278029393689519,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t05_bin10,0.25,0.011212432432432416,-0.13286782342900652,0.15529268829387136,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t06_bin01,0.30000000000000004,-0.01528724005659825,-0.19912923593357873,0.1685547558203822,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t06_bin02,0.30000000000000004,-0.012586495145002046,-0.24377135635348932,0.21859836606348523,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t06_bin03,0.30000000000000004,-0.02491926974851007,-0.2822938221989026,0.23245528270188245,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t06_bin04,0.30000000000000004,-0.06363554750998773,-0.3307058334252285,0.20343473840525306,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t06_bin05,0.30000000000000004,-0.011298890991755043,-0.28452605607664977,0.26192827409313973,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t06_bin06,0.30000000000000004,-3.486529100870568e-4,-0.2646096611806817,0.26391235536050756,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t06_bin07,0.30000000000000004,-0.015838549605485298,-0.26130767727712023,0.22963057806614962,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t06_bin08,0.30000000000000004,-0.045113900796968774,-0.2875378849889537,0.19731008339501618,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t06_bin09,0.30000000000000004,0.039935222671250575,-0.14215905729376244,0.2220295026362636,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t06_bin10,0.30000000000000004,0.03125006228904044,-0.08282597778339923,0.1453261023614801,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t07_bin01,0.35000000000000003,0.008034556944485334,-0.17328632952721262,0.18935544341618327,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t07_bin02,0.35000000000000003,-0.0410496675250289,-0.26286564997435713,0.18076631492429932,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t07_bin03,0.35000000000000003,-0.05058533088540156,-0.30889370013292655,0.2077230383621234,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t07_bin04,0.35000000000000003,-0.055299595707409395,-0.3234399137968366,0.21284072238201784,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t07_bin05,0.35000000000000003,0.033377933170141184,-0.234386157080021,0.3011420234203034,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t07_bin06,0.35000000000000003,-0.0568389247576288,-0.32241662330625803,0.20873877379100042,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t07_bin07,0.35000000000000003,-0.011725030972084365,-0.2604308969891029,0.23698083504493414,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t07_bin08,0.35000000000000003,0.02961514116514791,-0.1908707117157008,0.2501009940459966,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t07_bin09,0.35000000000000003,0.0299619636831211,-0.15344074069646169,0.21336466806270388,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t07_bin10,0.35000000000000003,0.011881351305521324,-0.11378036080250044,0.13754306341354308,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t08_bin01,0.4,0.005011775195325307,-0.16603940605854126,0.17606295644919187,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t08_bin02,0.4,2.698908232204272e-4,-0.22175074679871595,0.22229052844515682,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t08_bin03,0.4,-0.04114488790645466,-0.29064188026958904,0.2083521044566797,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t08_bin04,0.4,-0.07786980369353663,-0.3212639879404061,0.16552438055333285,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t08_bin05,0.4,-0.012968268797498314,-0.27499568300669147,0.24905914541169485,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t08_bin06,0.4,-0.0075022286613312455,-0.26992571473692534,0.2549212574142628,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t08_bin07,0.4,-0.012498190978831798,-0.2646687663304877,0.2396723843728241,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t08_bin08,0.4,0.012220589104066587,-0.20764976061302462,0.2320909388211578,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t08_bin09,0.4,0.03341852165987262,-0.1411823821636617,0.2080194254834069,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t08_bin10,0.4,0.025263723982123832,-0.07729093785704012,0.1278183858212878,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t09_bin01,0.45,0.009956923410168721,-0.14567097799412967,0.1655848248144671,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t09_bin02,0.45,-0.01401881968168935,-0.23124427144738274,0.20320663208400402,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t09_bin03,0.45,-0.026889280826079325,-0.2779015383426709,0.22412297669051223,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t09_bin04,0.45,-0.05219317192052827,-0.2993213333777373,0.19493498953668076,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t09_bin05,0.45,-0.0739489546614707,-0.3352937946665525,0.1873958853436111,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t09_bin06,0.45,-0.010666228034571453,-0.2676562737022326,0.2463238176330897,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t09_bin07,0.45,-0.008104492811014254,-0.25836340007624237,0.24215441445421385,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t09_bin08,0.45,0.060533590330683194,-0.1365506432806499,0.25761782394201627,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t09_bin09,0.45,0.03904541278481415,-0.1265858572810564,0.20467668285068472,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t09_bin10,0.45,0.01477585622756273,-0.08756518587478923,0.11711689832991468,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t10_bin01,0.5,-0.008990217391304352,-0.1274002235047262,0.1094197887221175,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t10_bin02,0.5,-0.013383783783783782,-0.20657352703485984,0.1798059594672923,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t10_bin03,0.5,-0.008548648648648651,-0.2625905448939603,0.245493247596663,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t10_bin04,0.5,-0.054812499999999965,-0.2997498304130069,0.19012483041300698,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t10_bin05,0.5,-0.0028243243243243157,-0.27453107004758354,0.26888242139893487,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t10_bin06,0.5,-0.020210270270270277,-0.27987531915366065,0.2394547786131201,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t10_bin07,0.5,0.0072772972972972964,-0.23292188840752687,0.24747648300212144,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t10_bin08,0.5,0.011859459459459442,-0.17935572699037974,0.2030746459092986,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t10_bin09,0.5,0.013870652173913048,-0.13212387062221242,0.1598651749700385,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t10_bin10,0.5,0.0031569892473118388,-0.08470717630026976,0.09102115479489344,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t11_bin01,0.55,-0.0015137105013117347,-0.1091134040861241,0.10608598308350065,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t11_bin02,0.55,-0.0018219243717916439,-0.2038255779986788,0.20018172925509548,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t11_bin03,0.55,-0.03745759324899702,-0.27024300202737644,0.1953278155293824,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t11_bin04,0.55,-0.016668441338804695,-0.2775869492743575,0.24425006659674814,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t11_bin05,0.55,9.404339990061328e-4,-0.267209035224119,0.2690899032221312,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t11_bin06,0.55,-0.034804269176787125,-0.31039263264996736,0.24078409429639308,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t11_bin07,0.55,-0.010142929482131397,-0.25615389005340594,0.23586803108914317,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t11_bin08,0.55,0.03143334639206242,-0.15356189753123667,0.2164285903153615,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t11_bin09,0.55,0.01170702932543393,-0.13743844099363356,0.16085249964450143,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t11_bin10,0.55,0.008657851088018035,-0.05887638444905981,0.07619208662509587,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t12_bin01,0.6000000000000001,0.0046092783109661275,-0.09643679357691197,0.10565535019884421,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t12_bin02,0.6000000000000001,-0.021104805667339657,-0.19166986741221548,0.14946025607753616,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t12_bin03,0.6000000000000001,0.028027917092580977,-0.2368623978081805,0.29291823199334244,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t12_bin04,0.6000000000000001,-0.0721366484486256,-0.32883948698396176,0.18456619008671055,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t12_bin05,0.6000000000000001,-0.0133853701965947,-0.27464263378113213,0.24787189338794274,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t12_bin06,0.6000000000000001,-0.008143274406881323,-0.2773825951637918,0.26109604635002914,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t12_bin07,0.6000000000000001,-0.02428156511184337,-0.25954265815173494,0.21097952792804822,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t12_bin08,0.6000000000000001,0.05784376046336668,-0.0974834587662379,0.21317097969297125,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t12_bin09,0.6000000000000001,-0.01188313266046386,-0.17107263963141875,0.147306374310491,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t12_bin10,0.6000000000000001,0.01859472930742541,0.012282577401484562,0.024906881213366254,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t13_bin01,0.65,-0.0027478808894893848,-0.07946284915785977,0.07396708737888101,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t13_bin02,0.65,0.022291485943419516,-0.1709667828652012,0.21554975475204022,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t13_bin03,0.65,-0.0457109176411634,-0.2581889580006259,0.1667671227182991,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t13_bin04,0.65,-0.012611803324543338,-0.28674962520310265,0.261526018554016,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t13_bin05,0.65,-0.029455725967811486,-0.3051991634661496,0.24628771153052664,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t13_bin06,0.65,0.02024005897985316,-0.24268776481626736,0.28316788277597366,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t13_bin07,0.65,0.004290842649628391,-0.2230200580905918,0.2316017433898486,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t13_bin08,0.65,0.040879072176073214,-0.11195866703950115,0.1937168113916476,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t13_bin09,0.65,-0.010707708730873235,-0.14762727063590517,0.1262118531741587,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t13_bin10,0.65,0.00646564162732369,-0.03260161166521932,0.045532894919866694,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t14_bin01,0.7000000000000001,-9.230228916289159e-4,-0.07142491450640273,0.0695788687231449,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t14_bin02,0.7000000000000001,-0.024012019693267373,-0.15718930056174246,0.10916526117520771,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t14_bin03,0.7000000000000001,0.010208023284580717,-0.21598598635657024,0.2364020329257317,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t14_bin04,0.7000000000000001,0.013793339409462008,-0.2488128574831762,0.27639953630210023,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t14_bin05,0.7000000000000001,-0.030987352796713153,-0.3013219279033639,0.23934722230993755,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t14_bin06,0.7000000000000001,-0.011603652581709704,-0.2655609629274791,0.2423536577640597,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t14_bin07,0.7000000000000001,0.036931060861980246,-0.17230737357497405,0.24616949529893456,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t14_bin08,0.7000000000000001,0.03599919043066557,-0.12543247292798304,0.1974308537893142,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t14_bin09,0.7000000000000001,-0.005730822870995132,-0.1261759619493697,0.11471431620737943,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t14_bin10,0.7000000000000001,0.002102307300024818,-0.03622151361194695,0.04042612821199658,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t15_bin01,0.75,0.0056048913043478255,-0.06191410778669941,0.07312389039539506,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t15_bin02,0.75,-0.006468648648648651,-0.14262319427893821,0.1296858969816409,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t15_bin03,0.75,-0.01215243243243243,-0.22304203582937618,0.1987371709645113,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t15_bin04,0.75,-0.028896756756756747,-0.27351488770684795,0.21572137419333445,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t15_bin05,0.75,0.015969021739130448,-0.25221121444551076,0.28414925792377166,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t15_bin06,0.75,0.005380540540540555,-0.25986982188523294,0.27063090296631404,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t15_bin07,0.75,-0.008270270270270266,-0.23515538738121256,0.218614846840672,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t15_bin08,0.75,0.04714098360655736,-0.08229473110593336,0.17657669831904807,,183,183,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t15_bin09,0.75,5.77540106951879e-4,-0.10011547130634552,0.10127055152024927,,187,187,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t15_bin10,0.75,-0.006835135135135141,-0.06183241594685127,0.048162145676580996,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t16_bin01,0.8,-0.0064076158423487335,-0.009628210220406908,-0.0031870214642905595,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t16_bin02,0.8,-0.01768776656726116,-0.11843384777346232,0.08305831463893999,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t16_bin03,0.8,0.007983758637624887,-0.1871042624616265,0.20307177973687626,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t16_bin04,0.8,-0.013875511672561323,-0.2548598235031899,0.22710880015806728,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t16_bin05,0.8,-0.025043051645260182,-0.2866012723441096,0.23651516905358924,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t16_bin06,0.8,0.07077458280551935,-0.1755663237569781,0.3171154893680168,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t16_bin07,0.8,0.011370952234390688,-0.19088180029129645,0.21362370476007783,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t16_bin08,0.8,0.0016049166316172742,-0.15245323224244026,0.1556630655056748,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t16_bin09,0.8,-0.0013280916187798169,-0.08953950951068898,0.08688332627312934,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t16_bin10,0.8,0.0021387371826992966,0.0011637532990554037,0.0031137210663431895,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t17_bin01,0.8500000000000001,-0.0030744476900931984,-0.004665904641377652,-0.001482990738808745,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t17_bin02,0.8500000000000001,-0.008302068400304369,-0.09326069532048689,0.07665655851987815,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t17_bin03,0.8500000000000001,-0.023245453797800665,-0.1874562548766345,0.1409653472810332,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t17_bin04,0.8500000000000001,0.007254541521424916,-0.23008746946739306,0.24459655251024287,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t17_bin05,0.8500000000000001,0.01182654476889748,-0.26183046721834835,0.28548355675614334,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t17_bin06,0.8500000000000001,0.04027353456980417,-0.19935211053056778,0.27989917967017613,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t17_bin07,0.8500000000000001,-0.008435548092459473,-0.20792670546482198,0.19105560927990303,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t17_bin08,0.8500000000000001,0.015503163611515054,-0.10034014750710135,0.13134647473013145,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t17_bin09,0.8500000000000001,-0.013422270787571106,-0.1046827176333419,0.07783817605819969,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t17_bin10,0.8500000000000001,0.0011038329255499695,9.602392800421152e-4,0.0012474265710578237,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t18_bin01,0.9,-0.0010898771473147534,-0.0012172831943264232,-9.624711003030836e-4,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t18_bin02,0.9,-1.1500775510809689e-4,-0.06801339261862577,0.06778337710840956,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t18_bin03,0.9,-0.00981380335980673,-0.16296043294409934,0.1433328262244859,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t18_bin04,0.9,-0.011472751789902967,-0.24226515485949246,0.2193196512796865,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t18_bin05,0.9,0.057827141536393095,-0.22247963507617322,0.33813391814895943,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t18_bin06,0.9,-0.0024634676730350947,-0.250605134121884,0.24567819877581382,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t18_bin07,0.9,-0.023774078584020687,-0.21384339921992784,0.16629524205188645,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t18_bin08,0.9,-0.00511516751762307,-0.12756116001153953,0.11733082497629338,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t18_bin09,0.9,0.0028814690565748214,0.0016319409957771642,0.004130997117372479,,370,370,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t19_bin01,0.95,7.80449954820809e-4,-0.01907911528583595,0.020640015195477566,,369,369,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t19_bin02,0.95,-0.002427260898228598,-0.13359961257778852,0.12874509078133134,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
