league,method,time_index,regulation_fraction,bin_id,bin_lower,bin_upper,n_games,mean_forecast,observed_rate,gap,standard_error,simultaneous_critical_value,gap_ci_lower,gap_ci_upper,observed_ci_lower,observed_ci_upper,significant
nba,linear,19,0.95,2,0.0136363636363637,0.11289473684210496,827,0.05263073543823019,0.04715840386940757,-0.0054723315688227055,0.01205424476118962,4.343577085455024,-0.057830872895992216,0.0468862097583468,-0.005200137457762023,0.099516945196577,FALSE
nba,linear,19,0.95,3,0.113,0.36933333333333335,826,0.23211156380364847,0.2409200968523003,0.008808533048651788,0.02605300921631247,4.343577085455024,-0.10435472079047162,0.12197178688777519,0.12775684301317686,0.35408335069142366,FALSE
nba,linear,19,0.95,4,0.369749999999999,0.6652000000000003,827,0.5154110305054604,0.5695284159613059,0.05411738545584544,0.028416722024823905,4.343577085455024,-0.06931283717492476,0.17754760808661565,0.4460981933305357,0.6929586385920761,FALSE
nba,linear,19,0.95,5,0.6656666666666674,0.8945555555555555,826,0.797016006675098,0.8208232445520581,0.02380723787696009,0.023403873745107374,4.343577085455024,-0.07784929183317077,0.12546376758709094,0.7191667148419272,0.9224797742621889,FALSE
nba,linear,19,0.95,6,0.89475,0.9822105263157894,827,0.9475001954145779,0.9492140266021766,0.0017138311875986097,0.013313041567982875,4.343577085455024,-0.05611239110480203,0.05954005347999925,0.8913878043097758,1.007040248894577,FALSE
nba,linear,19,0.95,7,0.9822857142857142,0.999,2480,0.9972471507420305,0.9987903225806452,0.0015431718386146162,0.0012130843576740327,4.343577085455024,-0.0037259535801022385,0.006812297257331471,0.9935211971619283,1.004059447999362,FALSE
nba,locf,0,0,1,0.017,0.315,825,0.23815757575757576,0.23393939393939378,-0.00421818181818182,0.02578357783189283,4.118134548072014,-0.1103984244606034,0.10196206082423977,0.12775915129697235,0.34011963658181554,FALSE
nba,locf,0,0,2,0.316,0.403,814,0.36332923832923836,0.35626535626535627,-0.007063882063882041,0.027797091718046077,4.118134548072014,-0.12153604580389404,0.10740828167612995,0.2417931925253443,0.4707375200053683,FALSE
nba,locf,0,0,3,0.404,0.476,837,0.4400454002389486,0.4492234169653524,0.009178016726403823,0.028558549548837416,4.118134548072014,-0.10842993281348996,0.12678596626629762,0.33161546742545867,0.5668313665052462,FALSE
nba,locf,0,0,4,0.477,0.532,827,0.5043700120918985,0.5030229746070132,-0.001347037484885112,0.029823687023494954,4.118134548072014,-0.1241649933672267,0.12147091839745647,0.3802050187246718,0.625840930489355,FALSE
nba,locf,0,0,5,0.533,0.585,816,0.5585833333333333,0.5404411764705882,-0.01814215686274508,0.028605328523802008,4.118134548072014,-0.13594274851556395,0.0996584347900738,0.42264058481776934,0.6582417681234072,FALSE
nba,locf,0,0,6,0.586,0.637,824,0.6112123786407767,0.6080097087378642,-0.0032026699029126023,0.030339122539377397,4.118134548072014,-0.12814325859051298,0.12173791878468779,0.4830691200502637,0.7329502974254645,FALSE
nba,locf,0,0,7,0.638,0.695,839,0.6651168057210965,0.635280095351609,-0.029836710369487488,0.02845783680640909,4.118134548072014,-0.1470299112853561,0.08735649054638113,0.5180868944357404,0.7524732962674777,FALSE
nba,locf,0,0,8,0.696,0.753,818,0.7237921760391198,0.7053789731051344,-0.018413202933985306,0.027230527873862116,4.118134548072014,-0.13055218053357484,0.09372577466560424,0.593239995505545,0.8175179507047241,FALSE
nba,locf,0,0,9,0.754,0.82,829,0.7851797346200241,0.7563329312424608,-0.028846803377563342,0.026402520743043795,4.118134548072014,-0.13757593620567998,0.07988232945055329,0.6476037984143441,0.8650620640705774,FALSE
nba,locf,0,0,10,0.821,0.986,836,0.8716614832535885,0.8325358851674641,-0.03912559808612438,0.021615401465082625,4.118134548072014,-0.12814072962992756,0.0498895334576788,0.743520753623661,0.9215510167112673,FALSE
nba,locf,1,0.05,1,0.031,0.297,824,0.21686407766990293,0.23786407766990292,0.020999999999999994,0.025099321998507625,4.118134548072014,-0.08236238505523816,0.12436238505523814,0.13450169261466477,0.34122646272514107,FALSE
nba,locf,1,0.05,2,0.298,0.392,818,0.34866259168704156,0.3801955990220049,0.031533007334963295,0.02970499986775329,4.118134548072014,-0.09079617887090613,0.15386219354083272,0.2578664128161354,0.5025247852278742,FALSE
nba,locf,1,0.05,3,0.393,0.4630000000000001,836,0.42983373205741626,0.4246411483253589,-0.005192583732057397,0.029570179294684706,4.118134548072014,-0.1269665606781822,0.11658139321406742,0.302867171379234,0.5464151252714837,FALSE
nba,locf,1,0.05,4,0.464,0.528,824,0.4967924757281553,0.4684466019417476,-0.02834587378640777,0.030170733962995456,4.118134548072014,-0.15259301566010902,0.09590126808729349,0.3441994600680463,0.5926937438154488,FALSE
nba,locf,1,0.05,5,0.529,0.5860000000000001,822,0.5571167883211678,0.5462287104622869,-0.010888077858880768,0.029477746952697427,4.118134548072014,-0.1322814059841086,0.11050525026634704,0.42483538233705925,0.6676220385875149,FALSE
nba,locf,1,0.05,6,0.587,0.644,833,0.6160552220888356,0.5918367346938774,-0.024218487394957976,0.028045264658571396,4.118134548072014,-0.1397126606952439,0.09127568590532796,0.47634256139359166,0.7073309079941635,FALSE
nba,locf,1,0.05,7,0.645,0.699,825,0.6719866666666667,0.6375757575757576,-0.034410909090909096,0.028115975937107504,4.118134548072014,-0.15019628095027293,0.08137446276845473,0.5217903857163938,0.7533611294351215,FALSE
nba,locf,1,0.05,8,0.7,0.76,815,0.7304466257668711,0.7165644171779141,-0.013882208588957006,0.02683830429941608,4.118134548072014,-0.12440595673605202,0.09664153955813802,0.6060406690308191,0.8270881653250092,FALSE
nba,locf,1,0.05,9,0.761,0.831,837,0.7937287933094385,0.7837514934289128,-0.009977299880525705,0.024800026044841463,4.118134548072014,-0.11210714392887308,0.09215254416782168,0.6816216493805654,0.8858813374772602,FALSE
nba,locf,1,0.05,10,0.832,0.985,831,0.8841901323706378,0.835138387484958,-0.049051744885679906,0.022082353383382564,4.118134548072014,-0.13998984725652258,0.04188635748516276,0.7442002851141152,0.9260764898558006,FALSE
nba,locf,2,0.1,1,0.024,0.269,818,0.1905843520782396,0.21882640586797086,0.02824205378973105,0.025548560253627166,4.118134548072014,-0.07697035484423048,0.13345446242369258,0.11361399723400911,0.32403881450193217,FALSE
nba,locf,2,0.1,2,0.27,0.372,831,0.3240601684717208,0.3465703971119134,0.02251022864019254,0.028254743789355743,4.118134548072014,-0.0938466079056765,0.1388670651860616,0.2302135605660443,0.46292723365778243,FALSE
nba,locf,2,0.1,3,0.373,0.452,827,0.41345586457073763,0.4171704957678356,0.0037146311970979655,0.030910654375232077,4.118134548072014,-0.12357960248905862,0.13100886488325456,0.289876262081679,0.5444647294539922,FALSE
nba,locf,2,0.1,4,0.453,0.526,821,0.4907588306942753,0.4701583434835566,-0.020600487210718648,0.031946309049289405,4.118134548072014,-0.15215968618998296,0.11095871176854567,0.3385991445042923,0.6017175424628209,FALSE
nba,locf,2,0.1,5,0.527,0.5880000000000001,822,0.5565279805352799,0.5523114355231143,-0.004216545012165441,0.029770306046203766,4.118134548072014,-0.12681467084771433,0.11838158082338346,0.4297133096875655,0.6749095613586633,FALSE
nba,locf,2,0.1,6,0.589,0.649,835,0.6187497005988024,0.5952095808383233,-0.023540119760479036,0.028882593320956208,4.118134548072014,-0.1424825251534228,0.09540228563246472,0.4762671754453796,0.7141519862312671,FALSE
nba,locf,2,0.1,7,0.65,0.71,825,0.6808581818181818,0.6618181818181816,-0.019040000000000026,0.02895925573815622,4.118134548072014,-0.13829811154175387,0.10021811154175381,0.5425600702764279,0.7810762933599356,FALSE
nba,locf,2,0.1,8,0.711,0.773,824,0.7417099514563107,0.7220873786407768,-0.019622572815533965,0.025945476192876824,4.118134548072014,-0.12646953469159997,0.08722438906053204,0.6152404167647108,0.8289343405168428,FALSE
nba,locf,2,0.1,9,0.774,0.846,829,0.8098636911942099,0.7804583835946924,-0.02940530759951749,0.023742028821881186,4.118134548072014,-0.1271781767322279,0.06836756153319293,0.682685514461982,0.8782312527274028,FALSE
nba,locf,2,0.1,10,0.847,0.989,833,0.8964669867947179,0.8559423769507802,-0.04052460984393759,0.02034483031257169,4.118134548072014,-0.1243073584288018,0.04325813874092663,0.7721596283659161,0.9397251255356446,FALSE
nba,locf,3,0.15000000000000002,1,0,0.245,822,0.16782116788321166,0.22141119221411187,0.053590024330900224,0.024582961759767874,4.118134548072014,-0.04764591978593305,0.1548259684477335,0.12017524809727861,0.32264713633094516,FALSE
nba,locf,3,0.15000000000000002,2,0.246,0.352,829,0.3034053075995175,0.322074788902292,0.018669481302774436,0.02711747293030041,4.118134548072014,-0.09300392082790332,0.13034288343345218,0.21040138677161419,0.4337481910329697,FALSE
nba,locf,3,0.15000000000000002,3,0.353,0.44100000000000006,819,0.398996336996337,0.40048840048840045,0.0014920634920634833,0.028495048530171565,4.118134548072014,-0.11585438030902469,0.11883850729315167,0.28314195668731235,0.5178348442894887,FALSE
nba,locf,3,0.15000000000000002,4,0.4419999999999999,0.518,833,0.48039615846338535,0.5078031212484995,0.027406962785114026,0.030449434155598674,4.118134548072014,-0.09798790398030087,0.15280182955052893,0.38240825448308446,0.6331979880139142,FALSE
nba,locf,3,0.15000000000000002,5,0.519,0.589,824,0.5553276699029126,0.5206310679611649,-0.03469660194174758,0.032121274110032176,4.118134548072014,-0.16697633058236222,0.09758312669886704,0.3883513393205504,0.6529107966017796,FALSE
nba,locf,3,0.15000000000000002,6,0.59,0.655,831,0.6212322503008424,0.5788206979542719,-0.04241155234657041,0.02900236003236576,4.118134548072014,-0.16184717317147881,0.07702406847833801,0.4593850771293636,0.6982563187791804,FALSE
nba,locf,3,0.15000000000000002,7,0.656,0.722,824,0.6891007281553398,0.6929611650485434,0.0038604368932038773,0.02701585942543319,4.118134548072014,-0.10739450715252948,0.11511538093893724,0.5817062210028103,0.8042161090942771,FALSE
nba,locf,3,0.15000000000000002,8,0.723,0.787,815,0.7549472392638037,0.7116564417177914,-0.04329079754601227,0.02769633872216,4.118134548072014,-0.15734804689284404,0.07076645180081952,0.5975991923709596,0.8257136910646232,FALSE
nba,locf,3,0.15000000000000002,9,0.788,0.86,840,0.8230130952380952,0.7928571428571429,-0.030155952380952377,0.02412145377244408,4.118134548072014,-0.12949134451097635,0.06917943974907159,0.6935217507271189,0.8921925349871668,FALSE
nba,locf,3,0.15000000000000002,10,0.861,0.991,828,0.9086123188405797,0.8731884057971013,-0.035423913043478264,0.019022592274886733,4.118134548072014,-0.11376150748457713,0.0429136813976206,0.7948508113560026,0.9515260002382003,FALSE
nba,locf,4,0.2,1,0.011,0.224,823,0.14637424058323206,0.2065613608748482,0.06018712029161604,0.023755162152965865,4.118134548072014,-0.037639833665565454,0.15801407424879754,0.10873440691766662,0.3043883148320296,FALSE
nba,locf,4,0.2,2,0.225,0.3320000000000001,829,0.28099396863691195,0.3088057901085645,0.02781182147165259,0.02916252155671248,4.118134548072014,-0.09228336605993992,0.1479070090032451,0.18871060257697203,0.42890097764015706,FALSE
nba,locf,4,0.2,3,0.333,0.426,820,0.3813329268292683,0.39634146341463405,0.015008536585365868,0.03105720381593841,4.118134548072014,-0.11288920741556409,0.14290628058629581,0.2684437194137042,0.5242392074155641,FALSE
nba,locf,4,0.2,4,0.427,0.506,825,0.46604727272727275,0.4533333333333334,-0.0127139393939394,0.030765536921751085,4.118134548072014,-0.13941055988138765,0.11398268109350886,0.32663671284588514,0.5800299538207816,FALSE
nba,locf,4,0.2,5,0.507,0.585,831,0.5454897713598075,0.5475330926594464,0.002043321299638972,0.029603802879648845,4.118134548072014,-0.11986912209335672,0.12395576469263465,0.42562064926645077,0.6694455360524422,FALSE
nba,locf,4,0.2,6,0.586,0.653,817,0.619922888616891,0.5813953488372092,-0.03852753977968175,0.02847727612390451,4.118134548072014,-0.1558007944205192,0.07874571486115571,0.46412209419637185,0.6986686034780467,FALSE
nba,locf,4,0.2,7,0.654,0.728,830,0.6921578313253012,0.6831325301204819,-0.009025301204819286,0.026102655370519073,4.118134548072014,-0.11651954808257138,0.09846894567293281,0.5756382832427298,0.790626776998234,FALSE
nba,locf,4,0.2,8,0.729,0.8,827,0.7640108827085853,0.7472793228536881,-0.016731559854897233,0.0263703229389463,4.118134548072014,-0.12532809779358792,0.09186497808379346,0.6386827849149974,0.8558758607923788,FALSE
nba,locf,4,0.2,9,0.801,0.873,833,0.8361764705882353,0.7959183673469387,-0.0402581032412965,0.023432394673566788,4.118134548072014,-0.13675585729057055,0.056239650807977534,0.6994206132976648,0.8924161213962128,FALSE
nba,locf,4,0.2,10,0.874,0.996,830,0.9198325301204819,0.9,-0.01983253012048193,0.01677123008074829,4.118134548072014,-0.08889871212967607,0.049233651888712204,0.8309338179908059,0.9690661820091941,FALSE
nba,locf,5,0.25,1,0,0.208,826,0.13162227602905568,0.17796610169491528,0.04634382566585956,0.022873056502738597,4.118134548072014,-0.04785049853807149,0.1405381498697906,0.08377177749098419,0.27216042589884626,FALSE
nba,locf,5,0.25,2,0.209,0.31400000000000006,822,0.2634063260340633,0.302919708029197,0.03951338199513382,0.028518460598608065,4.118134548072014,-0.07792947585382454,0.15695623984409218,0.18547685018023874,0.42036256587815546,FALSE
nba,locf,5,0.25,3,0.31499999999999995,0.413,830,0.3648024096385542,0.3674698795180722,0.0026674698795180886,0.030393250459638574,4.118134548072014,-0.12249602486652515,0.12783096462556132,0.24230638477202904,0.4926333742641155,FALSE
nba,locf,5,0.25,4,0.4139999999999999,0.505,823,0.4596075334143378,0.4544349939246658,-0.0051725394896719274,0.03068475263723689,4.118134548072014,-0.131536479424121,0.12119140044477715,0.3280710539902168,0.580798933859115,FALSE
nba,locf,5,0.25,5,0.506,0.5840000000000001,819,0.5454920634920635,0.5433455433455434,-0.0021465201465201357,0.030640182938653525,4.118134548072014,-0.12832691606543592,0.12403387577239564,0.4171651474266276,0.6695259392644591,FALSE
nba,locf,5,0.25,6,0.585,0.661,834,0.6223812949640288,0.592326139088729,-0.03005515587529979,0.029565456160291586,4.118134548072014,-0.1518096823185051,0.09169937056790554,0.4705716126455237,0.7140806655319344,FALSE
nba,locf,5,0.25,7,0.662,0.74,829,0.700092882991556,0.6924004825090471,-0.007692400482509035,0.026262585088391452,4.118134548072014,-0.11584525945669479,0.10046045849167672,0.5842476235348613,0.8005533414832328,FALSE
nba,locf,5,0.25,8,0.741,0.811,815,0.7765815950920245,0.747239263803681,-0.029342331288343577,0.027537405018081648,4.118134548072014,-0.14274507025755725,0.08406040768087011,0.6338365248344673,0.8606420027728946,FALSE
nba,locf,5,0.25,9,0.812,0.884,836,0.8476423444976077,0.8265550239234449,-0.021087320574162648,0.022420280703729673,4.118134548072014,-0.11341705311766415,0.07124241196933884,0.7342252913799435,0.9188847564669465,FALSE
nba,locf,5,0.25,10,0.885,1,831,0.9307593261131167,0.9169675090252707,-0.013791817087845973,0.015861492781734144,4.118134548072014,-0.07911157849630022,0.051527944320608275,0.8516477476168165,0.982287270433725,FALSE
nba,locf,6,0.30000000000000004,1,0.005,0.1910000000000001,820,0.11577439024390244,0.15243902439024395,0.03666463414634145,0.022010056597265338,4.118134548072014,-0.05397574033187729,0.12730500862456018,0.061798649912025154,0.24307939886846264,FALSE
nba,locf,6,0.30000000000000004,2,0.192,0.30200000000000005,828,0.2480108695652174,0.29106280193236717,0.043051932367149756,0.026484783970327955,4.118134548072014,-0.06601597149928168,0.1521198362335812,0.18199489806593572,0.4001307057987986,FALSE
nba,locf,6,0.30000000000000004,3,0.30299999999999994,0.403,831,0.354251504211793,0.3658243080625755,0.011572803850782189,0.02878180466452925,4.118134548072014,-0.10695454029407596,0.13010014799564035,0.24729696391771705,0.48435165220743337,FALSE
nba,locf,6,0.30000000000000004,4,0.404,0.499,824,0.4524635922330097,0.45509708737864046,0.00263349514563107,0.02882444490177746,4.118134548072014,-0.11606944723337691,0.12133643752463906,0.33639414499963277,0.5738000297576488,FALSE
nba,locf,6,0.30000000000000004,5,0.5,0.585,824,0.5422633495145631,0.5521844660194176,0.009921116504854343,0.030428134358452257,4.118134548072014,-0.11538603483006495,0.13522826783977362,0.4268773146844982,0.6774916173543367,FALSE
nba,locf,6,0.30000000000000004,6,0.586,0.668,825,0.6275284848484849,0.6181818181818182,-0.00934666666666665,0.029295178338691875,4.118134548072014,-0.12998815267516456,0.11129481934183126,0.49754033217332033,0.7388233041903162,FALSE
nba,locf,6,0.30000000000000004,7,0.669,0.745,830,0.7074975903614458,0.6771084337349397,-0.030389156626505997,0.027749722508888533,4.118134548072014,-0.14466624758977145,0.08388793433675946,0.5628313427716743,0.7913855246982052,FALSE
nba,locf,6,0.30000000000000004,8,0.746,0.819,823,0.783539489671932,0.7606318347509113,-0.022907654921020676,0.024306728276945112,4.118134548072014,-0.12300603238890728,0.07719072254686593,0.6605334572830247,0.8607302122187979,FALSE
nba,locf,6,0.30000000000000004,9,0.82,0.894,830,0.8576433734939759,0.8240963855421688,-0.03354698795180722,0.023177282075654757,4.118134548072014,-0.12899415399797132,0.06190017809435687,0.7286492194960046,0.9195435515883328,FALSE
nba,locf,6,0.30000000000000004,10,0.895,0.997,830,0.9398036144578313,0.925301204819277,-0.014502409638554205,0.015656097758152805,4.118134548072014,-0.07897632670439608,0.049971507427287676,0.8608272877534353,0.989775121885119,FALSE
nba,locf,7,0.35000000000000003,1,0.003,0.16800000000000004,819,0.09777533577533577,0.1367521367521368,0.038976800976800965,0.02003486393721663,4.118134548072014,-0.04352946436897294,0.12148306632257487,0.05424587140636283,0.21925840209791064,FALSE
nba,locf,7,0.35000000000000003,2,0.169,0.289,828,0.2315024154589372,0.2596618357487922,0.028159420289855068,0.02728333529181853,4.118134548072014,-0.08419702536201526,0.1405158659417254,0.14730539009692195,0.3720182814006626,FALSE
nba,locf,7,0.35000000000000003,3,0.29,0.394,823,0.3424726609963548,0.35722964763061976,0.01475698663426487,0.029065656607812164,4.118134548072014,-0.10493929800476401,0.13445327127329376,0.2375333629915908,0.4769259322696486,FALSE
nba,locf,7,0.35000000000000003,4,0.395,0.493,826,0.44454721549636805,0.46973365617433416,0.025186440677966083,0.029182518654068238,4.118134548072014,-0.09499109759110833,0.1453639789470405,0.34955611790525976,0.5899111944434086,FALSE
nba,locf,7,0.35000000000000003,5,0.494,0.5880000000000001,835,0.5405377245508982,0.5413173652694611,7.796407185628667e-4,0.02829614418372294,4.118134548072014,-0.11574768822165354,0.11730696965877926,0.42479003632924467,0.6578446942096775,FALSE
nba,locf,7,0.35000000000000003,6,0.589,0.672,826,0.6326513317191284,0.6404358353510895,0.007784503631961246,0.028621570298196248,4.118134548072014,-0.11008297383311254,0.12565198109703504,0.5225683578860159,0.7583033128161634,FALSE
nba,locf,7,0.35000000000000003,7,0.673,0.754,826,0.7141089588377724,0.6900726392251816,-0.02403631961259079,0.02869297015998442,4.118134548072014,-0.142197831315222,0.09412519209004042,0.5719111275225504,0.8082341509278128,FALSE
nba,locf,7,0.35000000000000003,8,0.755,0.831,828,0.7938683574879227,0.7608695652173914,-0.03299879227053141,0.025948756565707384,4.118134548072014,-0.13985926316328148,0.07386167862221868,0.6540090943246413,0.8677300361101414,FALSE
nba,locf,7,0.35000000000000003,9,0.832,0.906,824,0.8691966019417475,0.837378640776699,-0.03181796116504854,0.020926892949008163,4.118134548072014,-0.11799772200216369,0.054361799672066606,0.7511988799395839,0.9235584016138141,FALSE
nba,locf,7,0.35000000000000003,10,0.907,0.999,830,0.9485963855421686,0.927710843373494,-0.020885542168674696,0.01502265672621093,4.118134548072014,-0.08275086383671035,0.04097977949936095,0.8658455217054583,0.9895761650415296,FALSE
nba,locf,8,0.4,1,0,0.151,825,0.08340242424242425,0.12242424242424246,0.03902181818181819,0.018644668030021818,4.118134548072014,-0.037759433369948435,0.11580306973358481,0.045642990872475815,0.19920549397600906,FALSE
nba,locf,8,0.4,2,0.152,0.272,823,0.21224058323207776,0.25273390036452015,0.04049331713244229,0.026131317882293666,4.118134548072014,-0.06711896582528329,0.14810560009016785,0.14512161740679447,0.3603461833222456,FALSE
nba,locf,8,0.4,3,0.273,0.384,830,0.329166265060241,0.36144578313253006,0.03227951807228915,0.02701930986667921,4.118134548072014,-0.07898963535474554,0.14354867149932385,0.2501766297054955,0.47271493655956487,FALSE
nba,locf,8,0.4,4,0.385,0.489,827,0.43651390568319226,0.45223700120918997,0.015723095525997564,0.02932420864838972,4.118134548072014,-0.10503794120380827,0.13648413225580341,0.331475964479384,0.5729980379389956,FALSE
nba,locf,8,0.4,5,0.49,0.5840000000000001,823,0.5371603888213852,0.5066828675577155,-0.030477521263669483,0.029833479778452975,4.118134548072014,-0.1533358050285245,0.09238076250118553,0.38382458379286066,0.6295411513225707,FALSE
nba,locf,8,0.4,6,0.585,0.675,828,0.6298309178743962,0.6642512077294687,0.03442028985507246,0.028075310409031617,4.118134548072014,-0.08119761588820648,0.15003819559835138,0.5486333019861896,0.7798691134727476,FALSE
nba,locf,8,0.4,7,0.676,0.758,823,0.7177727825030377,0.6998784933171321,-0.017894289185905216,0.0291592275102701,4.118134548072014,-0.13797591139104043,0.10218733301922998,0.5797968711119972,0.8199601155222677,FALSE
nba,locf,8,0.4,8,0.759,0.84,829,0.8017225572979494,0.7659831121833534,-0.03573944511459589,0.0239612149693277,4.118134548072014,-0.1344149522935646,0.0629360620643728,0.6673076050043848,0.8646586193623222,FALSE
nba,locf,8,0.4,9,0.841,0.917,826,0.880726392251816,0.8474576271186441,-0.03326876513317192,0.0210657720936922,4.118134548072014,-0.12002044897401709,0.05348291870767325,0.760705943277799,0.9342093109594893,FALSE
nba,locf,8,0.4,10,0.918,0.999,831,0.9574933814681107,0.9494584837545126,-0.008034897713598069,0.012612564829464792,4.118134548072014,-0.05997513667761504,0.0439053412504189,0.8975182447904957,1.0013987227185297,FALSE
nba,locf,9,0.45,1,0.001,0.133,826,0.06851452784503632,0.10290556900726397,0.034391041162227604,0.01687496088280193,4.118134548072014,-0.03510231824660284,0.10388440057105805,0.03341220959843348,0.1723989284160944,FALSE
nba,locf,9,0.45,2,0.134,0.253,822,0.19339902676399026,0.24452554744525545,0.051126520681265206,0.02529845966334927,4.118134548072014,-0.05305594007137972,0.15530898143391014,0.14034308669261053,0.3487080081979004,FALSE
nba,locf,9,0.45,3,0.254,0.365,823,0.3087411907654921,0.3268529769137303,0.018111786148238163,0.027894363427110443,4.118134548072014,-0.09676095557742181,0.13298452787389814,0.2119802351880703,0.44172571863939025,FALSE
nba,locf,9,0.45,4,0.366,0.482,831,0.4252129963898917,0.44885679903730435,0.02364380264741277,0.029737861193028757,4.118134548072014,-0.09882071091736899,0.14610831621219453,0.3263922854725227,0.5713213126020862,FALSE
nba,locf,9,0.45,5,0.483,0.5880000000000001,826,0.5362058111380146,0.542372881355932,0.006167070217917679,0.028468171376631844,4.118134548072014,-0.11106868984862474,0.1234028302844601,0.42513712128938985,0.6596086414224747,FALSE
nba,locf,9,0.45,6,0.589,0.683,824,0.6373155339805825,0.6541262135922328,0.01681067961165047,0.02918813261143192,4.118134548072014,-0.10338997768919475,0.13701133691249567,0.5339255562913877,0.7743268708930782,FALSE
nba,locf,9,0.45,7,0.684,0.772,830,0.7295289156626505,0.7156626506024097,-0.013866265060240931,0.027383845792129047,4.118134548072014,-0.126636626475884,0.09890409635540215,0.6028922891867665,0.8284330120180528,FALSE
nba,locf,9,0.45,8,0.773,0.853,820,0.8139121951219512,0.7792682926829269,-0.03464390243902438,0.02450903427441622,4.118134548072014,-0.13557540322437894,0.06628759834633018,0.6783367918975722,0.8801997934682814,FALSE
nba,locf,9,0.45,9,0.854,0.929,827,0.8931197097944378,0.8536880290205562,-0.039431680773881525,0.019624771103961165,4.118134548072014,-0.12024912865510935,0.0413857671073463,0.7728705811393284,0.9345054769017841,FALSE
nba,locf,9,0.45,10,0.93,0.999,836,0.9659354066985646,0.9521531100478469,-0.013782296650717691,0.012223449760221498,4.118134548072014,-0.06412010740490842,0.03655551410347303,0.9018152992936561,1.0024909208020376,FALSE
nba,locf,10,0.5,1,0,0.115,825,0.057236363636363634,0.10060606060606062,0.04336969696969697,0.017729167186409597,4.118134548072014,-0.029641398929201097,0.11638079286859504,0.027594964707162536,0.17361715650495868,FALSE
nba,locf,10,0.5,2,0.116,0.23,821,0.1704774665042631,0.19123020706455543,0.020752740560292336,0.023496025141941112,4.118134548072014,-0.07600705231910401,0.11751253343968868,0.09447041418515909,0.2879899999439518,FALSE
nba,locf,10,0.5,3,0.231,0.357,827,0.2924062877871826,0.33736396614268455,0.04495767835550183,0.027859023779735585,4.118134548072014,-0.06976952994738705,0.15968488665839073,0.22263675783979553,0.45209117444557334,FALSE
nba,locf,10,0.5,4,0.358,0.479,832,0.418140625,0.421875,0.0037343750000000306,0.028965495991320513,4.118134548072014,-0.11554943474389841,0.12301818474389846,0.3025911902561016,0.5411588097438984,FALSE
nba,locf,10,0.5,5,0.48,0.591,824,0.5350279126213592,0.5788834951456311,0.043855582524271866,0.029113863265248785,4.118134548072014,-0.07603922361619385,0.16375038866473757,0.4589886890051653,0.6987783012860967,FALSE
nba,locf,10,0.5,6,0.592,0.686,822,0.6393710462287104,0.6240875912408758,-0.015283454987834587,0.0294839689688477,4.118134548072014,-0.1367024062127295,0.10613549623706031,0.502668640015981,0.7455065424657707,FALSE
nba,locf,10,0.5,7,0.687,0.784,827,0.7362744860943168,0.7351874244256349,-0.0010870616686819714,0.02555122889299441,4.118134548072014,-0.1063104601186181,0.10413633678125415,0.6299640259756987,0.8404108228755709,FALSE
nba,locf,10,0.5,8,0.785,0.868,830,0.8264867469879518,0.7951807228915663,-0.031306024096385526,0.02270274484955602,4.118134548072014,-0.12479898199740615,0.062186933804635094,0.7016877649905456,0.8886736807925869,FALSE
nba,locf,10,0.5,9,0.869,0.941,821,0.907468940316687,0.8769792935444579,-0.03048964677222902,0.018989892975654843,4.118134548072014,-0.10869258109946328,0.04771328755500525,0.7987763592172237,0.9551822278716923,FALSE
nba,locf,10,0.5,10,0.942,1,836,0.972950956937799,0.9593301435406699,-0.013620813397129141,0.01119688011426792,4.118134548072014,-0.05973107222631638,0.0324894454320581,0.9132198847114826,1.005440402369857,FALSE
nba,locf,11,0.55,1,0.001,0.089,819,0.04129304029304029,0.0708180708180708,0.02952503052503053,0.014771305207912887,4.118134548072014,-0.031305191771791585,0.09035525282185265,0.009987848521248704,0.13164829311489296,FALSE
nba,locf,11,0.55,2,0.08999999999999997,0.208,827,0.14914752116082225,0.19105199516324067,0.04190447400241836,0.02311157303601226,4.118134548072014,-0.05327209337747333,0.13708104138231006,0.09587542778334893,0.28622856254313234,FALSE
nba,locf,11,0.55,3,0.20899999999999996,0.335,833,0.2713445378151261,0.3241296518607444,0.052785114045618226,0.028286841086638103,4.118134548072014,-0.06370390348908905,0.1692741315803255,0.20764063432603702,0.4406186693954516,FALSE
nba,locf,11,0.55,4,0.336,0.466,815,0.4007325153374233,0.44417177914110423,0.04343926380368097,0.028541744347826397,4.118134548072014,-0.07409947965734204,0.160978007264704,0.3266330356800813,0.5617105226021273,FALSE
nba,locf,11,0.55,5,0.467,0.585,833,0.5266074429771909,0.5222088835534212,-0.0043985594237695,0.02969685831398025,4.118134548072014,-0.12669421761577118,0.11789709876823219,0.3999132253614197,0.644504541745423,FALSE
nba,locf,11,0.55,6,0.586,0.697,826,0.642546004842615,0.6598062953995157,0.017260290556900728,0.028032262212662362,4.118134548072014,-0.09818033692167778,0.13270091803547923,0.5443656679209372,0.7752469228780943,FALSE
nba,locf,11,0.55,7,0.698,0.799,827,0.750415961305925,0.7267230955259976,-0.023692865779927418,0.026181007751200185,4.118134548072014,-0.1315097783034861,0.08412404674363125,0.6189061830024389,0.8345400080495563,FALSE
