"game_id","season","starting_wp_favored","home_final","away_final","max_wp_loser"
401161274,2020,0.577,112,122,0.662
401161271,2020,0.587,103,136,0.513
401161272,2020,0.734,87,90,0.519
401161270,2020,0.813,119,123,0.855
401161269,2020,0.767,90,109,0.328
401161268,2020,0.688,130,133,0.907
401161267,2020,0.774,120,112,0.489
401161266,2020,0.786,120,121,0.982
401161264,2020,0.763,113,109,0.651
401161265,2020,0.52,108,115,0.591
401161261,2020,0.757,116,114,0.569
401161262,2020,0.778,100,89,0.494
401161263,2020,0.869,140,111,0.146
401161259,2020,0.662,131,134,0.96
401161260,2020,0.785,122,95,0.272
401161257,2020,0.792,128,123,0.222
401161258,2020,0.567,138,132,0.91
401161256,2020,0.568,98,121,0.704
401161255,2020,0.809,118,119,0.845
401161254,2020,0.625,123,127,0.549
401161253,2020,0.731,104,117,0.783
401161252,2020,0.899,100,86,0.233
401161249,2020,0.656,115,106,0.654
401161250,2020,0.574,99,104,0.76
401161251,2020,0.513,121,130,0.563
401161248,2020,0.696,106,100,0.724
401161246,2020,0.831,103,116,0.864
401161247,2020,0.789,117,106,0.747
401161244,2020,0.736,97,124,0.27
401161245,2020,0.929,128,103,0.161
401161242,2020,0.683,121,110,0.865
401161243,2020,0.968,128,102,0.047
401161240,2020,0.563,123,110,0.678
401161241,2020,0.566,107,118,0.575
401161239,2020,0.938,128,99,0.508
401161237,2020,0.824,115,112,0.561
401161238,2020,0.517,112,114,0.663
401161236,2020,0.506,102,115,0.724
401161235,2020,0.827,113,101,0.219
401161233,2020,0.579,110,117,0.646
401161234,2020,0.571,101,95,0.868
401161231,2020,0.511,112,102,0.669
401161232,2020,0.771,100,92,0.712
401161228,2020,0.767,108,86,0.233
401161229,2020,0.779,104,105,0.981
401161230,2020,0.646,122,102,0.565
401161226,2020,0.729,124,121,0.951
401161227,2020,0.707,116,127,0.889
401161225,2020,0.706,101,122,0.419
401161224,2020,0.905,103,111,0.908
401161223,2020,0.597,109,91,0.812
401161222,2020,0.579,110,125,0.435
401161220,2020,0.802,140,105,0.254
401161221,2020,0.655,99,108,0.751
401161219,2020,0.793,139,109,0.348
401161218,2020,0.908,109,100,0.887
401161217,2020,0.749,106,127,0.494
401161214,2020,0.51,114,129,0.559
401161215,2020,0.545,98,94,0.815
401161216,2020,0.894,109,92,0.159
401161212,2020,0.543,105,116,0.561
401161213,2020,0.505,134,121,0.568
401161210,2020,0.554,117,113,0.95
401161211,2020,0.582,111,123,0.535
401161209,2020,0.665,111,101,0.813
401161208,2020,0.5,113,92,0.593
401161207,2020,0.517,116,102,0.711
401161205,2020,0.767,90,87,1
401161206,2020,0.627,109,98,0.852
401161204,2020,0.833,98,107,0.276
401161203,2020,0.891,128,104,0.127
401161202,2020,0.624,123,108,0.644
401161200,2020,0.817,115,122,0.307
401161201,2020,0.671,106,107,0.858
401161196,2020,0.754,114,129,0.754
401161197,2020,0.758,110,112,0.956
401161198,2020,0.548,108,122,0.617
401161199,2020,0.752,123,89,0.434
401161195,2020,0.919,117,87,0.129
401161194,2020,0.629,103,114,0.988
401161193,2020,0.569,119,112,0.899
401161192,2020,0.53,103,111,0.919
401161190,2020,0.601,113,115,0.957
401161191,2020,0.759,99,101,0.972
401161189,2020,0.675,111,98,0.48
401161187,2020,0.818,118,110,0.4
401161188,2020,0.749,126,104,0.844
401161186,2020,0.589,126,128,0.654
401161185,2020,0.712,109,116,0.457
401161181,2020,0.693,104,115,0.549
401161182,2020,0.631,91,79,0.554
401161183,2020,0.725,120,113,0.468
401161184,2020,0.75,99,94,0.75
401161180,2020,0.859,106,99,0.654
401161179,2020,0.714,114,121,0.871
401161178,2020,0.613,103,118,0.506
401161177,2020,0.698,122,111,0.322
401161176,2020,0.902,135,132,0.575
401161175,2020,0.612,115,117,0.823
401161172,2020,0.912,120,123,0.973
401161173,2020,0.897,127,118,0.415
401161174,2020,0.536,104,111,0.696
401161170,2020,0.71,128,114,0.859
401161171,2020,0.633,104,111,0.676
401161168,2020,0.726,116,111,0.751
401161169,2020,0.661,106,121,0.497
401161167,2020,0.538,89,102,0.556
401161166,2020,0.572,102,121,0.883
