"game_id","season","starting_wp_favored","home_final","away_final","max_wp_loser"
401469153,2023,0.762,120,119,0.98
401469154,2023,0.509,107,114,0.713
401469152,2023,0.507,122,117,0.599
401469150,2023,0.851,118,113,0.494
401469151,2023,0.536,131,110,0.464
401469147,2023,0.682,83,101,0.386
401469148,2023,0.85,134,125,0.633
401469149,2023,0.557,124,129,0.779
401469146,2023,0.697,108,100,0.635
401469144,2023,0.698,96,117,0.869
401469145,2023,0.846,125,92,0.187
401469141,2023,0.768,115,93,0.307
401469142,2023,0.597,100,104,0.626
401469143,2023,0.547,113,106,0.739
401469140,2023,0.563,120,122,0.926
401469139,2023,0.593,112,103,0.863
401469138,2023,0.845,120,116,0.598
401469136,2023,0.701,96,118,0.603
401469137,2023,0.548,137,128,0.657
401469134,2023,0.904,105,112,0.973
401469135,2023,0.538,94,117,0.671
401469133,2023,0.616,123,134,0.449
401526670,2023,0.885,117,119,0.728
401469131,2023,0.677,123,108,0.535
401469130,2023,0.646,117,113,0.916
401469129,2023,0.508,130,128,0.879
401469126,2023,0.821,118,114,0.981
401469127,2023,0.715,143,147,0.594
401469132,2023,0.689,104,110,0.33
401469125,2023,0.855,135,129,0.971
401469124,2023,0.578,129,131,0.926
401469128,2023,0.712,111,117,0.589
401469122,2023,0.651,142,110,0.536
401469123,2023,0.757,129,119,0.243
401469120,2023,0.828,102,86,0.23
401469121,2023,0.63,119,122,0.732
401469119,2023,0.729,113,105,0.778
401469118,2023,0.721,122,125,0.882
401469117,2023,0.638,126,130,0.863
401469116,2023,0.623,134,136,0.659
401469115,2023,0.653,130,133,0.982
401469113,2023,0.515,117,109,0.592
401469114,2023,0.538,110,122,0.707
401469112,2023,0.977,114,90,0.093
401469111,2023,0.574,109,116,0.715
401469110,2023,0.594,102,110,0.612
401469107,2023,0.62,113,97,0.777
401469108,2023,0.604,108,99,0.84
401469109,2023,0.721,128,127,0.714
401469104,2023,0.68,120,122,0.605
401469105,2023,0.566,80,88,0.693
401469106,2023,0.535,130,103,0.522
401469102,2023,0.744,129,111,0.256
401469103,2023,0.796,105,115,0.995
401469101,2023,0.652,106,117,0.381
401469100,2023,0.61,115,91,0.89
401469099,2023,0.645,110,99,0.872
401469098,2023,0.621,133,126,0.46
401469097,2023,0.575,119,108,0.734
401469096,2023,0.603,110,121,0.793
401469093,2023,0.812,99,113,0.382
401469094,2023,0.767,139,117,0.446
401469095,2023,0.682,115,122,0.829
401469090,2023,0.638,117,113,0.559
401469091,2023,0.503,96,119,0.672
401469092,2023,0.834,142,118,0.198
401469088,2023,0.81,91,105,0.219
401469089,2023,0.783,115,117,0.534
401469086,2023,0.566,94,86,0.973
401469087,2023,0.841,101,108,0.938
401469085,2023,0.811,94,102,0.916
401469084,2023,0.734,122,124,0.849
401469081,2023,0.857,112,133,0.15
401469083,2023,0.596,117,123,0.536
401469078,2023,0.768,116,119,0.922
401469079,2023,0.599,104,118,0.807
401469080,2023,0.622,104,98,0.745
401469082,2023,0.825,121,109,0.528
401469077,2023,0.65,93,101,0.694
401469076,2023,0.65,109,94,0.42
401469074,2023,0.773,98,90,0.353
401469075,2023,0.729,99,101,0.767
401469073,2023,0.65,134,124,0.729
401469072,2023,0.806,121,105,0.293
401469071,2023,0.508,109,104,0.934
401469070,2023,0.625,115,124,0.389
401469069,2023,0.801,118,93,0.301
401469067,2023,0.728,86,77,0.546
401469068,2023,0.776,108,111,0.992
401469066,2023,0.643,129,127,0.648
401469065,2023,0.728,104,101,0.909
401469064,2023,0.853,118,102,0.763
401469063,2023,0.552,107,110,0.931
401469062,2023,0.546,112,94,0.6
401469061,2023,0.758,128,106,0.242
401469059,2023,0.623,108,103,0.648
401469060,2023,0.564,108,121,0.669
401469058,2023,0.706,91,95,0.729
401469057,2023,0.769,175,176,0.998
401469054,2023,0.795,124,115,0.498
401469056,2023,0.74,116,101,0.453
401469053,2023,0.76,113,121,0.816
401469055,2023,0.526,131,87,0.474
401469051,2023,0.541,136,119,0.706
401469052,2023,0.67,128,99,0.412
401469050,2023,0.558,109,115,0.918
401469048,2023,0.661,124,111,0.421
401469049,2023,0.922,133,116,0.447
401469047,2023,0.601,120,119,0.927
401469046,2023,0.91,142,116,0.141
401469044,2023,0.604,110,105,0.96
401469045,2023,0.691,115,110,0.376
401469041,2023,0.653,109,114,0.818
401469042,2023,0.761,138,142,0.683
401469043,2023,0.781,108,106,0.58
401469040,2023,0.63,105,113,0.529
401469039,2023,0.546,106,114,0.99
401469038,2023,0.613,100,112,0.512
401469037,2023,0.613,120,102,0.396
401469036,2023,0.709,118,109,0.354
401469034,2023,0.763,117,111,0.344
401469035,2023,0.802,133,96,0.22
401469030,2023,0.527,118,112,0.527
401469031,2023,0.514,101,122,0.486
401469032,2023,0.865,127,109,0.202
401469033,2023,0.7,116,105,0.641
401469028,2023,0.694,114,106,0.613
401469029,2023,0.572,117,113,0.984
401469026,2023,0.921,134,124,0.421
401469027,2023,0.507,101,126,0.536
401469025,2023,0.558,120,109,0.632
401469023,2023,0.728,123,113,0.556
401469024,2023,0.798,131,125,0.921
401469021,2023,0.554,119,103,0.838
401469022,2023,0.62,127,115,0.622
401469020,2023,0.686,121,124,0.743
401469018,2023,0.606,91,100,0.671
401469019,2023,0.541,100,103,0.541
401469016,2023,0.531,108,112,0.768
401469017,2023,0.593,124,106,0.583
401469012,2023,0.666,128,121,0.666
401469013,2023,0.958,117,109,0.183
401469014,2023,0.57,117,123,0.731
401469015,2023,0.907,123,104,0.244
401469011,2023,0.847,119,118,0.438
401469010,2023,0.595,119,109,0.684
401469009,2023,0.528,133,128,0.82
401469008,2023,0.689,103,109,0.808
401469007,2023,0.78,97,89,0.845
401469005,2023,0.919,125,106,0.393
401469006,2023,0.711,126,120,0.535
401469002,2023,0.729,105,119,0.791
401469003,2023,0.7,103,107,0.973
401469004,2023,0.622,127,113,0.454
401469001,2023,0.621,98,101,0.926
401469000,2023,0.646,106,119,0.8
401468997,2023,0.571,107,118,0.505
401468998,2023,0.596,129,138,0.913
401468999,2023,0.759,114,122,0.759
401468995,2023,0.821,97,95,0.882
401468996,2023,0.698,128,107,0.521
401468993,2023,0.84,127,116,0.2
401468994,2023,0.709,116,122,0.989
401468990,2023,0.725,136,131,0.88
401468991,2023,0.632,104,117,0.694
401468992,2023,0.67,119,108,0.846
401468989,2023,0.678,106,115,0.713
401468987,2023,0.752,116,107,0.283
401468988,2023,0.605,116,105,0.802
401468986,2023,0.645,115,104,0.865
401468984,2023,0.854,104,110,0.854
401468985,2023,0.657,125,122,0.732
401468983,2023,0.612,118,143,0.613
401468982,2023,0.769,128,127,1
401468979,2023,0.528,92,85,0.662
401468980,2023,0.599,116,111,0.745
401468981,2023,0.863,112,98,0.282
401468977,2023,0.774,113,85,0.333
401468978,2023,0.573,118,104,0.718
401468976,2023,0.692,130,133,0.75
401468975,2023,0.685,146,112,0.388
401468974,2023,0.754,104,89,0.793
401468972,2023,0.676,112,116,0.517
401468973,2023,0.504,116,107,0.635
401468971,2023,0.514,98,102,0.834
401468969,2023,0.572,141,114,0.692
401468970,2023,0.551,108,127,0.551
401468968,2023,0.864,111,124,0.962
401468966,2023,0.87,128,104,0.564
401468967,2023,0.712,120,140,0.344
401468965,2023,0.691,116,124,0.879
401468963,2023,0.772,96,107,0.308
401468964,2023,0.662,91,114,0.357
401468961,2023,0.82,128,98,0.223
401468962,2023,0.598,96,64,0.616
401468959,2023,0.66,108,97,0.955
401468960,2023,0.519,103,106,0.957
401468958,2023,0.606,103,122,0.548
401468957,2023,0.543,113,119,0.786
401468956,2023,0.781,128,108,0.34
401468955,2023,0.747,116,108,0.266
401468951,2023,0.579,129,121,0.949
401468952,2023,0.668,117,110,0.554
401468954,2023,0.825,139,107,0.175
401468949,2023,0.617,100,116,0.441
401468950,2023,0.608,128,134,0.953
401468948,2023,0.534,125,123,0.975
401468953,2023,0.616,131,126,0.841
401468947,2023,0.537,108,115,0.589
401468944,2023,0.697,111,117,0.675
401468945,2023,0.652,120,127,0.848
401468946,2023,0.865,125,137,0.287
401468943,2023,0.863,94,106,0.919
401468940,2023,0.535,118,112,0.878
401468941,2023,0.502,107,104,0.555
401468942,2023,0.592,116,124,0.967
401468939,2023,0.52,106,105,0.985
401468938,2023,0.653,134,117,0.752
401468937,2023,0.633,111,106,0.419
401468936,2023,0.691,114,98,0.419
401468934,2023,0.752,128,113,0.408
401468935,2023,0.54,106,104,0.645
401468933,2023,0.503,111,112,0.967
401468932,2023,0.544,100,132,0.544
401468931,2023,0.627,131,128,0.569
401468928,2023,0.599,112,106,0.798
401468929,2023,0.566,119,114,0.966
401468930,2023,0.709,109,117,0.384
401468927,2023,0.761,139,96,0.256
401468925,2023,0.859,105,94,0.344
401468926,2023,0.612,112,122,0.868
401468923,2023,0.743,122,113,0.747
401468921,2023,0.504,103,108,0.924
401468922,2023,0.784,120,113,0.598
401468920,2023,0.751,123,129,0.834
401468919,2023,0.7,97,100,0.879
401468918,2023,0.68,129,125,0.552
401468917,2023,0.556,114,106,0.785
401468916,2023,0.791,111,105,0.782
401468913,2023,0.528,111,118,0.843
401468914,2023,0.66,120,128,0.37
401468915,2023,0.633,106,127,0.617
401468912,2023,0.759,121,104,0.7
401468911,2023,0.853,109,115,0.984
401468910,2023,0.735,133,108,0.265
401468909,2023,0.793,122,99,0.209
401468908,2023,0.757,112,100,0.903
401468907,2023,0.596,122,117,0.9
401468906,2023,0.667,105,123,0.675
401468905,2023,0.778,108,100,0.294
401468904,2023,0.788,125,121,0.933
401468901,2023,0.635,101,94,0.682
401468902,2023,0.606,103,113,0.737
401468903,2023,0.616,118,128,0.543
401468900,2023,0.556,113,120,0.817
401468898,2023,0.661,114,117,0.909
401468899,2023,0.556,109,128,0.499
401468897,2023,0.568,122,115,0.474
401468896,2023,0.768,126,119,0.959
401468895,2023,0.63,129,117,0.673
401468893,2023,0.743,110,105,0.793
401468894,2023,0.644,112,100,0.86
401468892,2023,0.513,111,100,0.49
401468891,2023,0.653,131,141,0.395
401468890,2023,0.886,138,100,0.119
401468889,2023,0.565,95,99,0.779
401468888,2023,0.835,95,113,0.214
401468885,2023,0.805,117,120,0.944
401468886,2023,0.76,122,128,0.796
401468887,2023,0.566,111,96,0.849
401468884,2023,0.665,113,104,0.761
401468881,2023,0.568,122,120,0.949
401468882,2023,0.672,134,124,0.752
401468883,2023,0.652,95,113,0.729
401468877,2023,0.501,103,108,0.95
401468878,2023,0.859,92,80,0.412
401468879,2023,0.503,102,111,0.83
401468880,2023,0.57,132,137,0.666
401468876,2023,0.727,137,133,0.422
401468875,2023,0.691,126,120,0.34
401468874,2023,0.678,115,133,0.322
401468873,2023,0.797,128,97,0.226
401468872,2023,0.707,126,127,0.806
401468871,2023,0.522,98,99,0.666
401468869,2023,0.55,98,95,0.913
401468870,2023,0.615,105,103,0.817
401468868,2023,0.521,116,110,0.972
401468867,2023,0.633,115,96,0.535
401468866,2023,0.769,144,123,0.514
401468865,2023,0.791,120,102,0.368
401468863,2023,0.506,111,100,0.646
401468864,2023,0.703,119,114,0.788
401468861,2023,0.741,122,148,0.275
401468862,2023,0.727,113,98,0.754
401468860,2023,0.66,112,121,0.993
401468859,2023,0.675,116,120,0.976
401468857,2023,0.71,99,101,0.71
401468858,2023,0.675,112,110,0.691
401468855,2023,0.504,125,116,0.649
401468854,2023,0.698,100,96,0.881
401468856,2023,0.511,98,112,0.82
401468853,2023,0.535,127,129,0.967
401468852,2023,0.603,104,98,0.645
401468851,2023,0.792,113,104,0.793
401468849,2023,0.782,118,122,0.978
401468850,2023,0.604,114,102,0.592
401468848,2023,0.73,77,63,0.292
401468847,2023,0.543,104,106,0.825
401468845,2023,0.668,122,121,0.956
401468846,2023,0.748,118,113,0.669
401468843,2023,0.712,133,103,0.31
401468844,2023,0.636,106,117,0.746
401468842,2023,0.694,126,131,0.737
401468839,2023,0.649,139,124,0.619
401468840,2023,0.879,114,120,0.911
401468841,2023,0.514,115,90,0.535
401468838,2023,0.524,122,108,0.856
401468836,2023,0.553,115,112,0.708
401468837,2023,0.593,90,99,0.411
401468835,2023,0.668,128,126,0.984
401468834,2023,0.753,121,118,0.889
401468833,2023,0.725,102,116,0.484
401468832,2023,0.526,111,116,0.83
401468831,2023,0.795,122,118,0.827
401468830,2023,0.709,126,103,0.291
401468826,2023,0.536,117,122,0.762
401468827,2023,0.744,115,114,0.802
401468828,2023,0.527,90,116,0.493
401468829,2023,0.601,126,106,0.399
401468824,2023,0.739,105,116,0.739
401468825,2023,0.593,122,130,0.849
401468823,2023,0.517,110,120,0.698
401468822,2023,0.647,122,113,0.507
401468821,2023,0.566,106,98,0.773
401468820,2023,0.53,130,122,0.823
401468819,2023,0.732,140,132,0.362
401468818,2023,0.772,136,106,0.602
401468817,2023,0.572,125,126,0.894
